Date,Durable goods,Equipment,Exports,Federal,Fixed investment,Goods,Government consumption expenditures and gross investment,Gross domestic product,Gross private domestic investment,Imports,Intellectual property products,National defense,Nondefense,Nondurable goods,Nonresidential,Personal consumption expenditures,Residential,Services,State and local,Structures
1998-04-01,36.855,44.916,48.234,71.231,59.481,49.913333333333334,79.745,65.375,59.56,46.446,36.794,75.836,64.462,66.505,50.538,61.949,95.336,53.215666666666664,85.48,100.303
1998-07-01,37.902,45.599,48.014,70.959,60.621,50.37166666666667,80.346,66.198,61.107,47.073,37.986,77.137,61.928,66.987,51.337,62.757,98.124,53.577333333333335,86.683,100.159
1998-10-01,40.14,47.626,49.8,71.404,62.302,52.232,80.82,67.263,62.964,48.597,38.942,75.88,64.817,67.903,52.834,63.664,100.428,54.13833333333333,87.177,99.969
1999-01-01,40.227,49.03,49.633,71.291,63.394,52.69533333333333,81.393,67.895,64.699,49.97,40.016,75.475,65.124,69.163,54.005,64.318,100.815,54.99133333333333,88.219,99.773
1999-04-01,42.151,50.773,50.25,71.185,64.903,53.952,81.687,68.462,64.732,51.405,41.554,75.311,65.103,69.819,55.438,65.303,102.385,55.40433333333334,88.786,98.795
1999-07-01,43.161,52.492,51.766,72.3,66.415,55.309,82.671,69.369,66.514,53.263,43.252,77.112,65.23,70.14,57.026,66.037,103.154,56.663999999999994,89.678,98.809
1999-10-01,43.678,52.152,52.872,73.766,66.761,56.65133333333333,83.957,70.507,68.288,54.626,44.139,78.789,66.393,71.57,57.279,67.003,103.907,57.32566666666667,90.84,99.909
2000-01-01,46.115,54.507,53.633,71.325,68.672,58.0,83.361,70.763,67.804,56.688,45.553,74.717,66.299,70.942,59.378,68.016,104.422,58.34766666666667,91.499,102.114
2000-04-01,45.263,56.521,55.268,73.55,70.19,59.18833333333333,84.183,72.052,71.821,58.494,46.109,77.476,67.753,72.35,61.232,68.651,103.886,60.068000000000005,91.371,106.461
2000-07-01,46.032,56.716,56.594,72.158,70.496,60.79833333333334,83.828,72.125,71.125,60.598,46.375,75.483,67.228,72.828,61.898,69.309,102.271,60.894000000000005,91.714,110.257
2000-10-01,46.351,56.61,56.028,72.358,70.71,60.70433333333333,84.341,72.556,71.274,60.687,47.037,76.205,66.679,73.527,62.131,69.914,102.376,61.183,92.436,110.676
2001-01-01,47.113,56.178,55.323,73.945,70.297,60.138,85.66,72.318,68.028,59.904,47.197,77.255,69.036,73.09,61.575,70.168,102.818,61.297,93.578,107.648
2001-04-01,47.072,53.845,53.702,75.02,69.472,58.6,87.145,72.77,68.134,57.987,46.956,78.134,70.39,73.434,60.301,70.309,104.412,61.59233333333333,95.338,108.313
2001-07-01,47.612,52.445,50.952,75.465,68.974,57.34033333333334,87.061,72.478,66.656,56.671,46.767,78.662,70.713,73.772,59.588,70.554,105.063,60.211666666666666,94.902,109.18
2001-10-01,51.58,52.231,49.181,76.367,67.4,57.571,88.505,72.677,63.344,56.084,46.068,79.822,71.24,74.395,57.876,71.692,104.388,58.800999999999995,96.71,98.892
2002-01-01,51.017,51.015,50.255,78.877,66.818,57.879999999999995,90.056,73.285,65.233,57.678,45.908,82.571,73.401,74.708,56.488,71.852,107.811,61.62233333333333,97.625,93.742
2002-04-01,51.337,50.767,51.751,80.409,66.745,59.33533333333333,90.746,73.734,66.296,59.611,46.383,83.955,75.144,74.759,55.851,72.215,110.485,61.821,97.754,88.658
2002-07-01,52.877,51.253,51.915,81.2,66.648,60.09,91.212,74.034,66.211,60.369,46.711,84.575,76.182,74.884,55.669,72.72,110.809,61.486,98.005,84.498
2002-10-01,52.394,50.277,51.15,82.587,66.368,60.00899999999999,91.882,74.126,66.147,61.453,46.497,86.288,77.098,75.781,54.92,73.125,112.802,62.669333333333334,98.196,83.381
2003-01-01,52.443,50.46,50.993,83.54,66.97,60.318999999999996,91.961,74.516,66.687,61.185,47.19,87.75,77.31,76.394,55.192,73.485,114.88,61.72,97.685,82.862
2003-04-01,54.824,52.448,51.083,86.426,68.58,61.35666666666666,92.805,75.176,67.12,62.077,47.652,91.866,78.397,77.006,56.719,74.326,116.71,61.080000000000005,97.152,85.102
2003-07-01,57.25,54.161,52.478,86.404,70.807,62.556999999999995,93.015,76.426,69.546,63.049,48.611,91.417,79.002,78.428,57.921,75.377,123.399,63.01166666666666,97.521,84.802
2003-10-01,58.077,55.114,54.838,88.011,72.093,64.263,93.576,77.313,71.92,65.052,49.182,94.047,79.106,78.878,58.65,75.896,127.072,64.476,97.375,84.978
2004-01-01,59.092,54.408,56.078,88.967,71.896,65.49066666666666,94.0,77.751,72.041,66.874,49.273,95.403,79.474,79.483,58.07,76.604,128.549,65.786,97.44,83.278
2004-04-01,59.246,56.73,57.253,89.491,73.86,66.86666666666667,94.251,78.354,74.907,69.508,49.745,95.819,80.154,79.802,59.522,77.022,132.624,67.02133333333335,97.51,83.819
2004-07-01,60.775,58.698,57.445,90.477,75.431,67.74533333333333,94.427,79.097,76.094,70.471,51.089,97.885,79.558,80.374,61.223,77.927,133.57,67.355,97.145,85.2
2004-10-01,61.924,60.498,58.809,90.311,76.806,69.01266666666668,94.369,79.904,77.677,72.113,52.005,96.671,80.929,81.193,62.48,78.808,135.413,68.637,97.16,85.26
2005-01-01,62.219,61.051,59.911,91.314,78.153,69.85533333333333,94.836,80.791,79.86,72.734,53.265,98.374,80.899,81.957,63.387,79.309,138.61,68.99966666666667,97.271,86.416
2005-04-01,63.875,62.572,61.25,91.221,79.478,71.21566666666666,94.78,81.189,78.82,73.708,54.152,98.663,80.24,82.604,64.412,80.188,141.169,69.45666666666666,97.24,86.062
2005-07-01,65.125,64.846,61.239,91.922,80.868,71.589,95.091,81.825,79.855,74.122,54.912,99.145,81.267,82.912,65.755,80.853,142.716,69.88866666666667,97.295,85.688
2005-10-01,63.175,65.745,63.135,91.956,81.231,73.015,95.165,82.279,82.4,76.511,54.679,98.398,82.464,84.074,66.263,81.002,142.436,71.14233333333333,97.396,86.573
2006-01-01,65.684,68.667,65.696,94.347,82.757,74.898,96.372,83.386,83.608,78.085,55.358,100.585,85.161,84.935,68.485,81.885,141.101,73.10266666666666,97.834,89.81
2006-04-01,65.711,69.455,66.914,93.703,82.31,75.62733333333334,96.338,83.602,83.127,78.863,56.313,100.442,83.77,85.108,69.683,82.31,134.041,73.79966666666667,98.196,92.588
2006-07-01,66.652,70.016,66.828,92.856,81.782,76.29066666666667,96.19,83.728,82.81,79.651,58.094,98.417,84.684,85.595,70.878,82.838,126.62,73.49066666666666,98.501,94.335
2006-10-01,67.592,70.39,69.363,94.203,81.201,77.14333333333333,96.983,84.447,81.272,79.548,59.753,101.419,83.553,86.785,71.629,83.629,120.729,75.70433333333334,98.936,94.37
2007-01-01,68.501,71.37,70.737,93.639,81.135,77.91866666666667,97.114,84.701,80.747,80.706,60.26,100.581,83.397,87.08,72.919,84.144,115.289,77.384,99.51,97.895
2007-04-01,69.22,72.362,71.809,95.174,81.517,78.435,97.998,85.219,81.525,81.135,60.666,102.847,83.841,86.896,74.537,84.365,110.746,78.14333333333333,99.979,103.334
2007-07-01,70.067,72.731,74.053,96.006,81.052,79.36933333333333,98.442,85.71,80.588,81.59,60.875,103.496,84.948,87.169,75.706,84.928,103.707,79.67833333333333,100.177,108.292
2007-10-01,70.591,73.162,75.753,97.611,80.274,79.69099999999999,99.229,86.249,79.665,80.819,62.162,105.355,86.175,87.098,76.874,85.263,95.083,80.25366666666667,100.448,111.064
2008-01-01,68.309,72.757,76.961,99.092,79.03,79.70833333333333,99.456,85.881,77.487,81.122,63.322,107.082,87.29,86.423,77.179,85.146,87.519,81.37566666666667,99.891,111.562
2008-04-01,67.823,71.881,79.221,101.21,78.383,80.33233333333334,100.312,86.392,76.185,80.355,63.94,109.016,89.692,86.556,77.335,85.38,83.555,81.55,99.965,113.409
2008-07-01,65.535,69.622,78.868,102.521,76.401,79.29433333333333,101.117,85.938,74.669,79.341,63.195,111.496,89.241,85.294,75.892,84.722,79.316,81.64066666666668,100.457,112.72
2008-10-01,60.711,61.521,74.23,103.858,71.357,75.07866666666666,101.816,84.057,67.45,76.472,62.747,113.169,90.074,84.48,71.472,83.96,71.596,82.24000000000001,100.763,110.118
2009-01-01,60.818,54.664,68.303,105.232,65.683,69.72066666666667,102.972,83.103,59.785,69.203,61.033,113.516,92.996,84.448,66.087,83.747,64.654,80.771,101.786,101.939
2009-04-01,60.376,52.502,68.753,107.731,63.302,68.30499999999999,104.471,82.955,56.31,66.392,62.563,116.443,94.863,83.942,64.077,83.335,60.679,81.37866666666666,102.665,94.112
2009-07-01,63.309,53.834,71.294,108.714,63.537,70.875,104.751,83.246,56.143,69.132,63.204,117.332,95.988,84.209,63.704,83.895,63.498,82.05833333333334,102.509,87.713
2009-10-01,61.816,56.325,75.221,110.337,63.857,73.601,104.947,84.146,61.382,72.496,65.125,118.659,98.054,84.478,64.13,83.803,63.367,83.21733333333333,101.818,80.29
2010-01-01,62.572,60.307,76.914,111.571,63.834,75.23566666666666,104.493,84.553,62.703,74.32,64.026,119.32,100.137,84.928,64.587,84.289,61.323,83.64933333333333,100.315,74.965
2010-04-01,64.544,64.236,78.607,113.03,66.163,77.647,104.811,85.372,65.995,77.71,63.707,120.167,102.501,85.394,66.714,85.045,64.509,84.19933333333334,99.925,77.162
2010-07-01,65.558,67.695,80.852,112.518,66.527,79.42133333333334,104.069,86.03,68.925,80.426,64.943,119.93,101.581,85.713,68.53,85.651,58.793,86.08233333333334,99.039,76.087
2010-10-01,67.393,69.068,83.066,112.338,67.797,80.70666666666666,103.408,86.482,68.729,80.722,66.159,120.236,100.683,86.351,69.874,86.176,59.766,86.69433333333332,98.079,77.6
2011-01-01,67.983,70.778,83.778,110.751,67.693,81.38966666666666,102.139,86.276,67.449,81.116,66.832,118.033,100.009,86.638,69.795,86.505,59.563,86.39333333333333,97.006,71.978
2011-04-01,67.503,71.757,85.197,110.324,69.288,81.70466666666665,101.441,86.86,70.207,81.419,67.926,118.529,98.211,86.455,71.614,86.594,60.238,87.74399999999999,96.139,77.054
2011-07-01,68.102,76.073,86.37,107.925,72.21,82.25233333333334,99.993,86.841,70.517,82.322,69.303,116.91,94.651,86.16,74.982,86.858,61.324,89.002,95.276,81.707
2011-10-01,69.734,77.829,87.024,108.327,74.068,83.52466666666668,99.926,87.816,75.954,83.403,70.89,115.9,97.156,86.14,76.91,87.008,62.915,88.12266666666666,94.919,84.586
2012-01-01,71.439,80.253,88.087,108.323,76.391,84.155,99.5,88.553,77.637,83.814,71.037,115.15,98.262,86.769,78.887,87.635,66.721,89.177,94.234,88.654
2012-04-01,71.574,82.517,88.954,107.46,77.94,84.60233333333333,98.975,88.948,79.379,84.125,71.946,113.741,98.21,86.67,80.67,87.789,67.293,89.55499999999999,93.916,90.816
2012-07-01,72.502,82.276,89.499,107.685,78.058,85.07366666666667,98.824,89.076,79.588,84.577,72.085,114.031,98.337,86.713,80.404,87.967,69.021,89.80566666666665,93.537,89.806
2012-10-01,74.146,83.914,89.585,105.537,79.459,84.69133333333333,97.851,89.179,78.913,83.78,73.499,110.475,98.288,86.715,81.279,88.318,72.617,90.40333333333332,93.277,88.076
2013-01-01,76.008,85.664,90.05,103.151,81.009,85.527,96.937,90.059,82.055,83.708,75.94,107.805,96.321,88.027,82.532,88.892,75.378,89.64833333333333,93.248,86.24
2013-04-01,76.379,85.812,90.867,102.356,81.855,86.50833333333333,96.813,90.3,83.125,84.924,75.638,107.214,95.22,88.106,82.958,89.146,77.923,89.74333333333334,93.524,88.512
2013-07-01,77.076,86.041,91.645,100.928,83.359,87.14133333333332,96.341,91.069,86.484,85.534,77.216,105.107,94.796,88.783,84.484,89.509,79.335,90.28566666666666,93.62,92.795
2013-10-01,77.866,89.564,94.285,99.208,84.723,88.793,95.597,91.862,87.315,86.21,77.948,103.437,93.002,89.643,86.512,90.297,78.075,91.14333333333333,93.457,93.704
2014-01-01,79.17,90.467,93.382,99.122,85.765,88.80966666666666,95.187,91.545,86.46,87.323,78.711,102.152,94.68,89.93,87.911,90.622,77.74,91.88333333333333,92.854,97.169
2014-04-01,82.126,92.907,95.399,98.551,88.287,90.97800000000001,95.316,92.728,90.012,89.312,80.71,101.524,94.195,90.847,90.429,91.492,80.291,92.34833333333334,93.396,100.665
2014-07-01,83.55,95.801,95.793,99.684,90.087,91.70066666666666,95.96,93.855,92.084,89.48,82.455,102.863,95.029,91.615,92.385,92.397,81.51,92.35166666666667,93.75,100.994
2014-10-01,85.164,95.331,96.587,98.184,91.333,93.15366666666667,95.889,94.33,92.378,91.829,84.327,99.932,95.624,92.707,93.192,93.461,84.432,93.83266666666667,94.522,102.733
2015-01-01,86.792,96.333,95.823,98.578,91.713,93.60000000000001,96.468,95.179,95.594,93.196,83.819,99.641,97.022,93.63,93.236,94.178,86.096,93.94033333333334,95.212,101.687
2015-04-01,88.542,96.742,96.079,98.884,92.707,94.36666666666667,97.414,95.769,95.974,93.926,84.279,99.9,97.396,94.195,93.884,94.827,88.394,94.234,96.539,103.115
2015-07-01,89.7,98.353,95.304,98.794,93.749,94.553,97.928,96.152,96.182,94.567,85.615,98.936,98.585,95.182,94.457,95.494,91.181,94.71733333333333,97.411,100.382
2015-10-01,90.279,97.281,95.174,99.536,93.726,94.448,98.349,96.329,95.607,94.834,87.93,99.695,99.303,95.543,94.039,95.883,92.602,95.82833333333333,97.64,97.014
2016-01-01,91.481,97.025,94.902,99.611,94.415,94.938,99.25,96.888,95.196,94.721,90.627,99.326,100.025,96.436,94.118,96.607,95.497,95.27133333333332,99.033,93.699
2016-04-01,92.257,96.021,95.637,99.112,95.113,95.235,99.173,97.199,94.791,94.842,92.904,98.334,100.24,97.285,94.921,97.086,95.795,96.178,99.21,95.85
2016-07-01,94.621,95.916,97.189,99.635,96.176,96.31200000000001,99.604,97.888,95.196,95.534,94.774,99.331,100.075,97.595,96.351,97.761,95.536,97.27866666666667,99.586,99.663
2016-10-01,96.106,96.39,96.464,99.719,97.052,97.20433333333334,99.779,98.431,97.811,96.91,95.83,99.189,100.487,97.756,97.125,98.265,96.774,96.30566666666668,99.815,100.586
2017-01-01,96.878,97.02,98.813,99.298,98.309,98.60533333333332,99.503,98.91,97.55,98.411,97.921,98.765,100.068,98.683,98.096,99.021,99.039,98.38,99.625,100.482
2017-04-01,98.112,98.866,99.146,99.83,99.288,99.11899999999999,99.784,99.464,99.085,99.346,98.614,100.207,99.285,99.625,99.199,99.512,99.594,99.49033333333334,99.757,100.74
2017-07-01,100.638,100.515,99.729,99.768,100.046,99.56400000000001,99.908,100.248,100.735,99.727,100.737,99.799,99.723,100.197,100.156,100.186,99.668,101.02566666666667,99.991,98.563
2017-10-01,104.372,103.6,102.312,101.104,102.357,102.71166666666666,100.805,101.378,102.63,102.516,102.728,101.229,100.923,101.496,102.549,101.281,101.698,101.10333333333334,100.628,100.215
2018-01-01,105.722,105.433,102.975,102.131,104.128,103.53666666666668,101.018,102.203,104.189,102.941,104.917,101.595,102.905,102.237,105.418,102.015,99.773,100.89999999999999,100.359,106.126
2018-04-01,106.332,105.615,103.534,102.864,105.205,104.44766666666668,101.742,102.745,104.174,103.073,107.901,102.521,103.359,102.306,106.612,102.561,100.456,100.18266666666666,101.077,106.556
2018-07-01,107.1,105.618,102.241,104.188,105.487,104.515,102.546,103.386,107.342,104.523,109.738,104.139,104.257,102.634,107.27,103.033,99.504,100.34633333333333,101.577,106.708
2018-10-01,107.277,107.001,102.666,104.683,105.759,105.26100000000001,102.685,103.532,107.414,105.615,112.857,105.807,103.062,103.341,108.241,103.355,97.506,101.10766666666666,101.508,103.704
2019-01-01,106.321,107.593,103.629,105.824,106.059,105.47333333333334,104.105,104.179,108.301,105.55,114.036,108.288,102.3,104.242,108.971,103.519,96.407,102.18566666666668,103.093,104.079
2019-04-01,109.417,108.687,103.104,106.9,108.028,105.58,105.518,105.049,109.297,106.134,116.492,108.047,105.247,105.423,111.043,104.402,98.042,103.34566666666666,104.704,107.434
2019-07-01,111.992,107.068,103.126,108.23,109.175,106.22933333333333,106.722,106.278,110.159,105.673,118.781,109.675,106.146,106.441,112.115,105.587,99.448,102.971,105.832,111.691
2019-10-01,112.902,104.645,103.754,108.823,108.865,105.729,107.585,107.003,108.731,103.692,121.66,110.346,106.624,106.536,111.619,106.28,99.764,103.334,106.849,109.8
2020-01-01,107.702,98.928,99.312,109.96,108.043,104.147,108.756,105.513,105.946,99.934,123.453,111.042,108.4,108.105,109.498,104.479,103.111,96.61466666666666,108.031,108.52
2020-04-01,107.265,87.667,78.341,118.056,99.58,89.86266666666666,111.104,97.168,91.213,82.853,120.401,111.632,127.317,104.563,100.696,95.344,95.747,80.055,107.058,95.868
2020-07-01,127.692,97.085,88.138,114.325,106.064,104.31933333333332,109.391,104.776,108.076,96.723,122.644,111.598,118.255,111.872,105.1,103.93,108.706,83.89999999999999,106.51,94.267
2020-10-01,129.12,101.029,93.523,114.367,110.07,109.039,108.971,105.913,111.425,103.731,125.7,115.025,113.409,112.504,107.912,105.398,116.304,87.93033333333334,105.831,94.682
2021-01-01,138.148,102.348,93.6,119.007,112.581,111.28966666666668,110.37,107.374,110.744,105.819,129.984,112.693,128.141,115.464,110.401,107.81,118.761,89.24300000000001,105.398,96.699
2021-04-01,142.976,104.496,94.345,116.563,114.106,113.27300000000001,109.186,109.06,108.941,107.95,134.255,111.896,123.303,119.364,112.789,111.425,117.656,92.48866666666667,104.929,96.835
2021-07-01,133.127,101.613,94.557,114.305,113.494,112.073,108.764,109.99,113.136,110.187,137.052,110.58,119.676,119.472,112.291,112.292,116.628,97.408,105.535,95.905
2021-10-01,135.898,102.002,100.084,115.193,114.305,116.51366666666667,108.687,111.974,120.417,115.51,141.127,109.531,123.386,120.204,113.237,113.516,116.977,100.48566666666666,104.925,93.549
2022-01-01,135.928,105.942,98.908,112.654,116.648,116.75366666666666,107.763,111.685,122.581,119.193,145.361,106.329,121.826,119.397,116.897,113.79,115.64,102.21966666666667,104.892,95.998
2022-04-01,135.19,106.23,101.903,111.72,117.218,117.80799999999999,107.36,111.764,119.873,120.923,149.759,106.844,118.754,119.042,118.968,114.516,112.137,105.53266666666666,104.776,98.051
2022-07-01,134.549,107.948,105.41,111.595,116.689,118.36966666666667,107.777,112.516,118.12,119.243,152.669,106.056,119.613,118.303,121.194,114.95,104.286,106.77499999999999,105.485,100.231
2022-10-01,133.865,108.237,105.108,114.023,116.119,117.39033333333333,109.212,113.448,119.787,117.872,155.613,108.013,122.731,118.327,122.881,115.299,97.756,106.97666666666667,106.371,102.604
2023-01-01,139.261,108.473,105.619,115.321,116.997,118.61633333333333,110.575,114.233,117.027,117.632,157.33,109.313,124.024,119.058,124.491,116.7,96.676,106.49333333333334,107.765,106.219
2023-04-01,139.149,111.705,104.328,115.002,119.446,117.02166666666666,111.378,114.926,119.292,116.703,158.857,109.534,122.909,118.951,127.45,116.989,97.742,107.77733333333333,109.196,110.327
2023-07-01,140.579,111.408,105.578,116.49,120.201,118.53000000000002,112.927,116.158,122.195,118.038,159.964,111.32,123.951,119.858,127.799,117.727,99.578,108.217,110.779,110.805
2023-10-01,141.573,111.61,107.174,116.389,121.25,119.52433333333333,113.941,117.074,122.412,119.263,162.02,110.96,124.235,120.934,129.003,118.741,100.206,110.50133333333333,112.427,112.567
2024-01-01,140.946,111.705,107.684,116.282,123.186,120.01066666666667,114.441,117.548,123.499,121.052,164.966,110.251,125.025,120.678,130.434,119.309,103.473,111.78133333333334,113.276,114.293
2024-04-01,142.83,114.355,107.961,117.513,123.894,121.234,115.304,118.416,125.998,123.279,165.264,111.985,125.503,121.18,131.68,120.139,102.752,112.56566666666667,113.927,114.336
2024-07-01,145.473,117.329,110.465,120.055,124.534,123.805,116.753,119.316,126.245,126.465,166.538,115.694,126.305,122.553,132.983,121.236,101.632,114.57966666666668,114.744,112.887
2024-10-01,149.779,114.692,110.422,121.237,124.189,123.48766666666666,117.636,120.04,124.438,125.865,166.313,117.06,127.211,123.487,131.991,122.441,103.0,116.65366666666667,115.455,113.697
