Date,Clothing and footwear,Computers and peripheral equipment,Consumption expenditures,Durable goods,"Entertainment, literary, and artistic originals",Equipment,Exports,Federal,Final consumption expenditures of nonprofit institutions serving households (NPISHs),Financial services and insurance,Fixed investment,Food and beverages purchased for off-premises consumption,Food services and accommodations,Furnishings and durable household equipment,Gasoline and other energy goods,Goods,Government consumption expenditures and gross investment,Gross domestic product,Gross investment,Gross output of nonprofit institutions,Gross private domestic investment,Health care,Household consumption expenditures (for services),Housing and utilities,Imports,Industrial equipment,Information processing equipment,Intellectual property products,Less: Receipts from sales of goods and services by nonprofit institutions,Motor vehicles and parts,National defense,Nondefense,Nondurable goods,Nonresidential,Other,Other durable goods,Other equipment,Other nondurable goods,Other services,Personal consumption expenditures,Recreation services,Recreational goods and vehicles,Research and development,Residential,Services,Software,State and local,Structures,Transportation equipment,Transportation services
1991-04-01,5.9,15.2,0.2333333333333333,2.0,-0.5,-2.5,15.4,1.6,6.6,11.3,1.2,1.7,8.0,4.0,7.2,6.0,1.6,3.2,7.966666666666666,4.0,0.0,2.4,4.0,5.9,7.3,-6.1,11.4,9.3,3.4,-2.5,0.2,5.5,2.4,-2.0,9.7,0.5,-6.9,-1.1,-1.8,3.4,-1.9,8.9,13.4,12.9,16.03333333333333,7.4,1.6,-10.5,-16.0,-2.2
1991-07-01,-1.2,42.3,-1.0,6.3,4.9,6.2,9.8,-5.2,15.8,4.3,0.5,0.9,-0.7,-5.3,4.9,9.566666666666668,-1.1,2.0,-1.0666666666666667,4.7,8.2,2.8,1.3,1.4,11.7,0.0,16.0,1.4,1.8,20.8,-8.2,2.6,0.7,-3.4,6.7,-13.6,-8.6,0.0,-0.7,2.0,1.3,9.8,-1.6,14.2,1.833333333333333,5.6,2.3,-23.6,13.0,-2.5
1991-10-01,-8.0,55.9,-2.266666666666666,-6.4,5.3,-1.9,9.3,-9.6,15.5,4.2,1.7,-4.7,0.2,-2.0,-3.5,4.866666666666666,-2.9,1.4,-0.9333333333333339,6.3,15.0,4.3,2.0,0.4,9.1,-6.8,12.6,11.4,3.9,-8.8,-16.1,7.9,-3.4,-0.2,-1.8,-8.5,-2.1,1.7,0.0,-0.2,5.1,-5.4,11.6,8.2,5.966666666666666,14.7,2.9,-8.0,-18.6,2.2
1992-01-01,17.4,6.8,4.0,16.6,7.0,-3.1,7.4,1.5,30.3,15.0,4.4,1.4,10.5,10.1,6.6,8.333333333333334,3.6,4.9,8.4,6.1,-7.2,3.4,6.0,0.8,2.9,-1.3,5.6,5.1,0.1,24.0,-2.2,10.4,6.1,-1.6,4.9,16.1,-2.3,5.0,8.0,7.7,14.8,11.8,-0.9,24.9,-0.06666666666666643,17.5,5.3,-5.1,-20.5,8.3
1992-04-01,6.5,82.7,0.4333333333333334,2.8,5.2,25.2,0.2,-1.0,24.5,1.1,13.8,-1.3,-8.2,2.4,9.3,4.066666666666667,-0.8,4.4,-3.4,5.6,24.6,3.3,2.5,3.8,6.7,8.8,26.1,5.1,0.8,4.7,-1.9,1.0,1.7,13.6,6.9,2.2,-1.6,-0.4,6.6,2.7,4.5,0.1,-0.4,14.4,-1.0,17.5,-0.6,0.1,85.8,6.8
1992-07-01,8.4,38.6,5.433333333333334,8.8,1.5,9.4,8.8,5.7,18.9,4.3,4.7,0.1,2.6,8.0,1.1,8.5,2.6,4.0,-3.433333333333333,5.2,3.2,2.2,3.8,2.0,6.5,10.3,26.3,2.4,1.6,5.6,7.0,3.0,2.4,6.3,21.1,9.4,17.1,2.1,6.8,4.4,5.0,15.5,-3.8,0.2,0.6333333333333333,17.0,0.2,3.7,-22.8,15.5
1992-10-01,5.1,10.2,2.8666666666666667,8.2,5.6,15.6,2.0,0.3,16.7,6.6,12.2,2.8,14.7,5.5,2.3,6.400000000000001,0.0,4.2,-0.8000000000000004,2.3,12.8,-0.4,4.1,4.1,9.9,17.3,2.5,6.7,-1.4,8.2,-4.2,10.9,4.1,10.9,-0.7,3.8,5.2,5.7,2.2,4.9,8.7,14.2,0.4,16.2,3.4666666666666663,21.5,-0.3,5.4,56.1,-0.8
1993-01-01,-1.4,38.7,-7.266666666666667,3.9,8.4,7.8,0.9,-12.5,-1.5,13.0,3.0,-0.5,-3.7,5.7,-0.9,3.733333333333334,-4.9,0.7,-7.533333333333332,1.6,9.8,0.6,1.6,1.8,8.9,3.5,12.6,5.1,2.6,-5.1,-14.8,-7.2,0.4,4.0,2.4,2.6,18.4,3.3,-3.2,1.5,5.8,21.3,2.1,0.3,2.8000000000000003,9.3,1.4,-5.2,-4.1,1.8
1993-04-01,7.8,12.4,-1.8,13.6,5.2,17.0,4.9,-4.1,1.5,6.7,7.4,0.4,2.5,4.9,4.4,7.066666666666666,0.0,2.3,2.4333333333333336,1.1,2.3,-0.6,2.1,0.8,8.5,2.3,8.8,4.1,1.0,19.9,-5.2,-1.9,3.2,8.1,7.3,5.7,4.7,3.4,2.0,3.7,5.9,17.3,0.9,5.4,3.5,9.7,3.3,-6.5,71.1,7.1
1993-07-01,4.1,45.5,1.7,4.5,4.5,4.7,-1.1,-1.5,11.3,6.5,6.4,2.2,3.7,4.9,7.2,2.1,0.6,1.9,-5.5,3.4,-2.7,0.4,4.5,5.5,5.4,5.4,28.1,2.3,1.3,-1.4,-1.9,-0.7,4.0,3.3,20.9,12.0,3.3,5.0,5.8,4.5,9.3,11.2,-2.5,15.8,5.033333333333333,10.4,2.1,1.0,-25.8,7.4
1993-10-01,4.9,6.9,1.1333333333333335,10.0,3.3,23.9,13.5,0.7,5.3,7.3,17.0,2.0,-2.1,0.5,-1.7,13.566666666666668,1.4,5.6,2.8333333333333335,0.6,22.7,0.2,2.5,2.7,17.1,26.5,7.5,0.1,-0.7,17.6,1.1,-0.2,2.8,15.2,7.8,-2.2,12.7,4.2,4.0,3.6,1.1,14.4,-4.8,22.1,6.733333333333334,7.8,2.0,12.7,68.1,9.5
1994-01-01,9.7,28.6,-2.866666666666667,9.9,4.3,11.8,4.0,-13.3,10.6,3.3,4.8,3.8,-0.1,3.3,5.3,5.8,-4.9,3.9,-16.633333333333333,1.8,16.1,0.7,3.1,4.0,9.6,2.8,13.5,3.8,-0.6,12.7,-18.0,-2.7,5.5,4.3,7.4,6.0,9.5,4.9,4.8,4.7,4.0,13.7,-0.3,6.1,8.066666666666668,11.6,1.7,-12.0,21.5,10.0
1994-04-01,-0.8,20.1,-1.1666666666666667,4.4,6.6,2.4,14.2,-1.7,10.8,-4.0,8.3,4.7,5.1,9.7,-2.3,13.033333333333333,2.0,5.5,4.5,3.0,21.2,1.3,2.6,3.9,15.8,3.1,10.5,5.9,0.9,-6.6,-0.1,-4.7,3.2,6.4,6.3,2.4,7.1,6.2,1.6,3.1,6.8,22.6,3.9,13.6,4.4,9.1,4.6,17.7,-13.2,9.5
1994-07-01,6.2,22.0,5.566666666666666,4.3,7.7,10.8,15.8,10.0,10.9,-2.8,3.4,0.7,3.1,8.1,1.4,13.666666666666666,6.9,2.4,13.5,3.3,-6.4,1.4,2.4,1.5,11.7,11.6,13.1,7.8,1.2,-2.7,13.3,3.6,3.5,7.0,9.1,5.6,5.5,6.1,5.4,3.1,7.6,12.7,7.1,-5.8,0.5000000000000001,9.4,4.8,-2.7,10.7,9.6
1994-10-01,11.1,54.7,-2.566666666666667,14.8,8.3,26.3,9.6,-10.1,4.2,2.5,10.0,3.2,0.5,11.3,-3.7,10.766666666666666,-3.4,4.7,-3.9000000000000004,2.3,17.5,2.1,2.3,2.1,11.7,12.3,23.9,5.6,1.7,12.2,-18.3,8.5,4.3,16.5,11.4,9.5,9.9,4.6,1.3,4.4,2.9,26.5,4.2,-6.0,3.0,6.6,1.5,5.7,64.5,9.9
1995-01-01,-1.4,50.7,-1.4000000000000001,-8.0,10.1,22.1,7.9,-1.1,2.2,5.8,8.7,-0.7,-2.8,-2.8,10.2,5.466666666666666,1.4,1.4,4.733333333333333,-1.1,4.3,2.6,2.8,2.4,9.1,18.9,26.0,5.0,-2.0,-16.6,-0.8,-1.7,1.4,15.6,15.2,-5.4,12.3,2.8,2.4,1.0,10.0,1.7,2.7,-8.8,6.466666666666666,6.4,3.2,11.6,27.0,4.9
1995-04-01,4.3,80.9,0.7000000000000001,4.1,10.2,-0.6,5.7,-1.3,3.9,7.1,-0.3,-1.9,0.6,3.6,3.3,4.566666666666666,1.4,1.2,-0.9666666666666668,1.4,-8.1,1.9,4.0,5.5,3.8,6.3,25.0,9.6,0.7,-0.3,-0.7,-2.5,2.0,3.9,3.5,3.9,-2.8,4.9,1.9,3.6,10.9,12.7,8.4,-11.8,1.9000000000000001,11.3,3.2,10.0,-34.4,4.0
1995-07-01,7.4,35.7,-0.03333333333333329,11.8,6.8,0.7,18.5,-3.2,1.9,3.8,5.7,0.0,0.5,6.0,-4.4,7.966666666666666,-1.0,3.5,-5.6000000000000005,1.4,-2.4,2.4,3.0,4.5,1.4,2.9,6.6,8.3,1.2,10.3,-5.5,1.5,1.4,2.6,-6.4,1.5,-1.8,1.6,-1.8,3.7,6.2,26.4,5.6,15.7,8.9,14.3,0.4,1.3,-8.6,8.4
1995-10-01,0.4,75.4,-9.7,7.1,1.4,11.8,5.8,-12.9,7.9,1.9,8.0,1.8,-0.8,4.8,0.9,4.466666666666666,-4.1,2.7,-4.0,2.7,10.3,1.9,2.1,0.7,5.2,-3.4,29.0,10.3,1.2,7.0,-12.6,-13.7,2.1,8.0,8.7,4.7,4.2,4.0,3.0,2.8,6.4,10.8,11.1,8.0,6.266666666666666,14.5,2.1,-3.4,10.5,9.1
1996-01-01,2.8,37.1,1.8666666666666665,4.4,14.1,10.4,4.9,8.1,13.9,7.2,10.6,1.8,0.0,-3.2,5.5,8.666666666666666,2.7,3.0,17.2,1.6,6.6,0.2,3.7,4.2,13.7,9.8,25.4,13.4,-1.8,4.2,8.0,8.4,2.6,10.5,19.9,8.1,3.6,2.4,7.1,3.7,1.1,10.3,11.6,10.8,2.8333333333333335,16.3,-0.7,7.6,-5.4,10.7
1996-04-01,10.2,33.9,4.966666666666667,13.3,6.5,12.2,6.7,3.8,4.5,0.9,13.0,1.9,2.0,15.2,2.6,7.833333333333333,5.1,6.8,2.5,4.5,20.6,4.0,2.2,0.8,9.3,7.8,19.0,10.3,4.5,6.4,4.8,2.1,5.2,11.1,11.8,13.3,5.2,7.2,1.2,4.4,4.3,24.0,7.6,18.6,5.533333333333334,18.0,5.9,9.0,12.6,6.2
1996-07-01,6.9,41.0,-2.3333333333333335,2.9,8.0,17.0,3.3,-5.2,2.5,-0.8,9.4,-0.7,0.5,0.2,0.1,8.666666666666666,0.0,3.6,0.36666666666666653,2.4,19.4,1.5,2.2,-0.9,13.6,-3.7,21.5,12.2,2.3,-0.9,-6.7,-2.3,2.9,13.2,12.1,2.7,11.0,5.9,11.2,2.4,6.3,12.1,9.7,-0.8,0.8333333333333336,19.4,3.4,4.9,42.4,6.7
1996-10-01,2.6,28.0,3.766666666666667,8.0,-1.9,5.0,27.4,-1.9,-10.9,4.0,6.5,1.3,3.6,9.0,-1.1,13.066666666666665,2.8,4.2,-2.3333333333333335,4.2,-0.5,5.1,2.7,3.4,8.1,4.7,10.3,12.7,9.0,3.3,-4.3,2.6,3.3,10.5,1.5,8.2,3.6,7.8,-6.1,3.2,0.9,15.0,10.0,-4.5,12.266666666666666,27.3,5.8,23.0,-2.1,8.2
1997-01-01,0.2,53.3,-0.20000000000000018,11.3,-1.7,8.1,7.8,-5.5,-21.8,8.0,7.7,2.9,3.9,1.3,2.7,12.299999999999999,-2.1,2.6,-6.3999999999999995,-2.9,8.3,2.2,4.6,1.1,18.2,-1.9,19.1,20.1,3.1,19.1,-11.9,7.0,2.4,9.6,3.1,1.8,9.9,3.2,11.5,4.3,4.0,13.3,10.5,2.1,5.466666666666666,54.1,0.1,2.4,0.4,11.9
1997-04-01,-3.5,55.4,7.466666666666666,-1.3,7.7,13.9,17.0,9.2,-3.9,4.9,7.8,-2.1,-0.2,1.6,5.7,12.6,5.3,6.8,3.6333333333333333,0.9,26.9,2.2,3.3,3.4,14.1,7.9,25.6,8.5,2.3,-12.9,11.9,4.4,0.2,8.6,10.9,-0.1,6.7,3.1,5.9,1.8,2.9,17.8,1.0,5.7,3.9333333333333336,22.6,3.0,-3.6,8.1,4.6
1997-07-01,14.0,62.4,-1.1333333333333335,19.1,2.5,23.2,9.6,-1.7,-1.1,11.8,15.0,2.4,4.3,9.2,1.8,12.566666666666668,1.9,5.1,9.7,3.5,5.7,4.2,5.1,2.4,15.6,2.3,37.3,10.5,4.7,28.8,-3.8,2.2,6.6,18.8,24.4,10.1,27.2,8.8,8.3,7.0,1.5,17.6,4.0,3.9,8.666666666666666,26.2,4.1,17.9,21.4,6.1
1997-10-01,5.2,20.8,1.3999999999999997,10.6,10.4,-0.9,-0.6,-0.6,5.7,5.5,3.0,0.0,-2.8,5.4,1.9,4.866666666666667,2.0,3.5,-3.1,3.9,6.0,3.8,4.4,5.6,8.9,1.0,11.4,10.8,3.5,11.2,2.2,-5.5,2.8,2.6,6.2,11.0,4.8,5.0,9.1,4.9,4.0,14.4,2.0,4.3,3.4333333333333336,26.1,3.6,2.2,-23.8,1.4
1998-01-01,8.8,71.3,-4.466666666666668,3.3,-4.0,22.6,1.9,-9.6,14.3,7.3,12.3,-0.1,4.6,11.0,2.2,7.0,-1.4,4.1,4.099999999999999,7.6,18.7,5.1,4.4,0.8,15.9,21.8,36.8,11.0,5.9,-11.1,-19.2,9.7,2.9,13.6,20.0,9.0,17.7,3.1,8.5,4.1,4.8,20.6,12.7,8.6,7.466666666666666,16.1,3.7,-3.0,6.1,4.6
1998-04-01,6.9,42.3,6.066666666666666,21.8,10.7,12.2,-4.3,8.0,14.1,13.9,14.3,3.7,5.1,6.4,5.0,3.3666666666666667,7.2,3.8,9.233333333333333,4.0,-2.5,1.9,5.0,5.1,9.5,-3.4,19.9,10.8,1.3,34.6,12.1,1.5,5.0,14.2,8.4,14.6,11.8,5.3,4.2,7.2,0.1,20.5,7.4,14.6,9.266666666666667,16.0,6.7,23.6,17.8,5.9
1998-07-01,-2.9,23.3,-5.166666666666667,11.9,6.5,6.2,-1.8,-1.5,16.4,9.3,7.9,3.0,1.5,9.5,2.6,3.6666666666666665,3.0,5.1,14.9,5.5,10.8,1.8,4.5,3.2,5.5,-8.0,10.2,13.6,2.5,5.6,7.0,-14.8,2.9,6.5,3.3,8.0,-2.1,6.4,9.5,5.3,4.9,27.5,9.8,12.2,2.5,23.0,5.7,-0.6,24.0,5.0
1998-10-01,9.6,50.6,11.166666666666666,25.8,4.6,19.0,15.7,2.5,15.5,5.6,11.6,3.0,5.7,13.6,0.8,15.733333333333334,2.4,6.6,-8.933333333333334,4.1,12.7,0.3,1.8,-0.4,13.6,1.5,27.3,10.5,0.9,42.6,-6.4,20.0,5.6,12.2,15.8,8.9,-6.3,7.5,0.6,5.9,3.5,19.2,1.5,9.7,4.633333333333333,27.6,2.3,-0.8,50.5,5.5
1999-01-01,15.3,65.8,-0.36666666666666653,0.9,-0.8,12.3,-1.3,-0.6,3.2,10.1,7.2,4.9,-1.4,12.2,2.2,4.0,2.9,3.8,7.166666666666667,2.6,11.5,0.9,3.7,4.3,11.8,-0.7,25.7,11.5,2.5,-17.4,-2.1,1.9,7.6,9.2,6.9,17.8,14.6,7.9,4.5,4.2,3.5,19.2,7.8,1.6,7.033333333333334,22.5,4.9,-0.8,4.0,5.7
1999-04-01,3.5,56.5,-1.5,20.5,-2.7,15.0,5.1,-0.6,3.4,10.1,9.9,4.2,2.4,9.8,8.6,9.966666666666667,1.5,3.4,5.566666666666666,2.1,0.2,1.6,4.3,3.9,12.0,5.9,33.9,16.3,1.7,31.7,-0.9,-0.1,3.8,11.0,21.8,5.5,-5.8,2.4,5.0,6.3,6.5,20.5,10.2,6.4,2.8666666666666667,33.7,2.6,-3.9,14.0,4.7
1999-07-01,2.7,18.5,4.5,9.9,9.0,14.2,12.6,6.4,3.2,9.7,9.6,3.7,1.6,13.9,-5.4,10.766666666666666,4.9,5.4,6.7,3.0,11.5,3.3,4.5,4.2,15.3,5.4,17.1,17.4,3.0,1.2,9.9,0.8,1.9,12.0,16.3,12.6,4.6,1.8,0.7,4.6,8.9,21.0,14.6,3.0,10.233333333333334,24.5,4.1,0.1,25.4,8.9
1999-10-01,1.0,-5.1,5.666666666666667,4.9,5.8,-2.6,8.8,8.4,5.4,15.0,2.1,6.5,9.8,13.2,1.2,10.200000000000001,6.4,6.7,11.133333333333333,4.3,11.1,3.8,5.4,-0.1,10.6,0.8,-2.4,8.5,3.9,-11.3,9.0,7.3,8.4,1.8,-0.8,22.2,8.8,17.1,9.0,6.0,4.5,19.6,5.1,3.0,4.666666666666667,13.9,5.3,4.5,-13.1,4.7
2000-01-01,6.7,24.1,-4.533333333333334,24.3,10.3,19.3,5.9,-12.6,14.4,23.0,12.0,-3.7,6.7,10.4,-14.4,10.033333333333333,-2.8,1.5,-2.3333333333333335,3.5,-2.8,2.4,5.9,1.9,16.0,20.5,39.9,13.4,0.1,38.5,-19.1,-0.6,-3.5,15.5,49.6,2.1,11.9,-4.6,8.0,6.2,-0.4,27.2,13.8,2.0,7.3999999999999995,14.2,2.9,9.1,-3.0,5.8
2000-04-01,9.0,51.9,12.200000000000001,-7.2,8.9,15.6,12.8,13.1,2.1,0.8,9.1,6.3,3.6,7.9,7.0,8.700000000000001,4.0,7.5,-3.9,3.9,25.9,5.4,4.9,5.4,13.4,11.0,29.3,5.0,4.5,-25.8,15.6,9.1,8.2,13.1,18.4,13.4,9.6,10.1,8.5,3.8,3.5,5.2,0.8,-2.0,13.4,9.0,-0.6,18.1,4.2,4.8
2000-07-01,4.4,14.5,-4.433333333333333,7.0,-0.3,1.4,9.9,-7.4,16.4,2.0,1.8,0.7,1.4,5.4,0.9,11.566666666666668,-1.7,0.4,-2.3333333333333335,4.5,-3.8,2.7,3.2,3.6,15.2,7.4,12.0,2.3,0.8,7.4,-9.9,-3.1,2.7,4.4,10.6,2.3,-6.3,4.3,7.1,3.9,0.6,10.2,8.2,-6.1,5.7,-3.7,1.5,15.0,-13.5,2.8
2000-10-01,3.4,6.8,0.0,2.8,-3.2,-0.7,-3.9,1.1,12.8,1.3,1.2,4.2,-1.3,2.4,-3.2,-0.6333333333333332,2.5,2.4,6.366666666666667,5.2,0.8,4.3,3.2,6.7,0.6,-6.0,14.1,5.8,2.6,1.2,3.9,-3.2,3.9,1.5,18.3,-2.5,-0.3,6.4,2.1,3.5,-0.9,8.6,3.4,0.4,1.8,12.6,3.2,1.5,-18.6,1.2
2001-01-01,-6.3,16.8,10.266666666666667,6.7,-8.0,-3.0,-4.9,9.1,2.4,-7.6,-2.3,-1.2,3.0,6.1,1.0,-3.733333333333333,6.4,-1.3,4.433333333333334,4.5,-17.0,5.9,1.7,2.2,-5.1,0.9,-2.5,1.4,5.3,11.6,5.6,14.9,-2.4,-3.5,-11.2,-5.3,5.9,-2.6,2.1,1.5,3.2,6.1,1.2,1.7,0.49999999999999994,5.0,5.0,-10.5,-14.2,0.2
2001-04-01,2.6,-22.6,5.166666666666667,-0.3,-5.8,-15.6,-11.2,5.9,9.1,-5.1,-4.6,2.9,-3.9,3.6,-5.8,-9.833333333333334,7.1,2.5,14.633333333333333,4.3,0.6,4.6,0.3,-0.3,-12.2,-25.5,-20.0,-2.0,2.6,-6.5,4.6,8.1,1.9,-8.0,-18.6,-9.3,-10.6,3.2,6.1,0.8,-4.1,11.3,3.7,6.3,2.0,-7.6,7.7,2.5,0.7,-2.3
2001-07-01,-0.5,-25.1,2.9,4.7,0.5,-10.0,-19.0,2.4,7.4,-6.0,-2.8,-1.2,-2.2,3.9,6.7,-8.433333333333335,-0.4,-1.6,-6.066666666666666,5.6,-8.4,6.0,0.3,1.7,-8.8,-15.8,-14.3,-1.6,4.9,4.9,2.7,1.8,1.9,-4.6,-8.5,-2.7,7.4,4.6,0.7,1.4,-2.2,8.7,-2.2,2.5,-9.5,-1.5,-1.8,3.2,-11.1,-8.5
2001-10-01,7.1,27.1,3.1,37.7,2.6,-1.6,-13.2,4.9,9.0,3.0,-8.8,0.9,-0.6,12.7,0.3,1.1666666666666663,6.8,1.1,16.53333333333333,5.9,-18.4,6.5,1.9,-0.3,-4.1,-11.0,1.1,-5.8,4.8,75.6,6.0,3.0,3.4,-11.0,-9.4,13.1,-10.8,5.2,4.7,6.6,-0.3,20.7,-3.5,-2.5,-10.466666666666667,-11.5,7.8,-32.7,13.0,-7.7
2002-01-01,4.6,23.0,9.866666666666667,-4.3,11.4,-9.0,9.0,13.8,7.8,-1.2,-3.4,-1.3,6.5,13.3,-1.2,2.3000000000000003,7.2,3.4,11.4,7.1,12.5,8.1,1.5,-1.9,11.9,3.5,-6.9,-1.4,6.9,-24.6,14.5,12.7,1.7,-9.3,-19.1,10.8,-4.9,4.2,-3.1,0.9,2.6,14.6,-7.8,13.8,24.5,3.0,3.8,-19.3,-25.5,2.1
2002-04-01,0.1,-7.4,5.466666666666666,2.5,3.4,-1.9,12.4,8.0,12.2,0.1,-0.4,0.8,2.8,3.5,3.9,11.233333333333334,3.1,2.5,8.266666666666666,6.8,6.7,6.0,2.2,2.4,14.1,-9.9,-3.1,4.2,4.9,-1.4,6.9,9.8,0.3,-4.4,-1.0,7.6,14.7,-1.1,-0.4,2.0,0.6,5.8,0.7,10.3,1.866666666666667,9.2,0.5,-20.0,-6.6,-3.4
2002-07-01,-2.3,20.8,1.6333333333333335,12.5,8.4,3.9,1.3,4.0,17.7,1.8,-0.6,1.7,0.6,-0.6,0.1,5.1000000000000005,2.1,1.6,9.566666666666666,5.4,-0.5,3.3,1.0,1.3,5.2,4.8,13.5,2.9,1.2,28.4,3.0,5.6,0.7,-1.3,10.0,3.4,-0.8,1.3,-3.3,2.8,1.0,5.2,-2.8,1.2,-2.4,8.3,1.0,-17.5,-7.5,-0.5
2002-10-01,13.1,-6.5,4.6000000000000005,-3.6,5.2,-7.4,-5.8,7.0,10.2,1.2,-1.7,3.5,-0.3,7.0,-2.0,-0.8333333333333336,3.0,0.5,5.633333333333333,2.0,-0.4,2.3,2.3,2.2,7.4,-2.2,-7.2,-1.8,-0.8,-18.0,8.4,4.9,4.9,-5.3,-7.5,8.3,-0.7,4.6,4.7,2.2,4.4,8.6,5.8,7.4,8.366666666666667,-13.3,0.8,-5.2,-19.3,0.6
2003-01-01,-1.4,18.8,2.5,0.4,11.0,1.5,-1.2,4.7,2.4,-2.0,3.7,3.2,3.7,-1.4,-3.9,2.2333333333333334,0.3,2.1,0.5,1.2,3.3,2.3,1.8,0.7,-1.7,-1.4,17.6,6.1,0.8,-2.8,7.0,1.1,3.3,2.0,17.1,1.0,10.1,8.0,6.4,2.0,-0.9,7.0,1.9,7.6,-6.933333333333333,9.8,-2.1,-2.5,-26.8,2.4
2003-04-01,11.1,8.5,8.9,19.4,12.8,16.7,0.7,14.6,9.4,1.0,10.0,-0.6,8.4,18.8,1.1,6.733333333333334,3.7,3.6,3.8666666666666667,2.1,2.6,1.9,2.1,1.2,6.0,17.1,12.8,4.0,-0.5,17.7,20.1,5.7,3.2,11.5,15.1,20.8,4.4,4.1,1.5,4.7,5.8,22.0,0.2,6.5,-3.9666666666666663,5.5,-2.2,11.3,39.8,-3.2
2003-07-01,9.1,29.3,-0.06666666666666658,18.9,1.6,13.7,11.4,-0.1,3.0,0.5,13.6,6.3,7.2,17.4,5.8,8.066666666666666,0.9,6.8,5.8999999999999995,1.2,15.3,2.8,2.7,0.8,6.4,-8.9,38.0,8.3,0.6,13.0,-1.9,3.1,7.6,8.8,42.4,20.3,20.3,8.7,1.1,5.8,7.6,29.6,-2.7,25.0,14.933333333333332,27.7,1.5,-1.4,-3.6,7.8
2003-10-01,0.9,31.3,4.433333333333334,5.9,-0.1,7.2,19.2,7.6,-0.9,-0.7,7.5,-0.7,4.5,8.3,5.0,12.200000000000001,2.4,4.7,2.8666666666666667,0.7,14.4,2.9,2.5,3.3,13.3,-8.5,26.7,4.8,1.3,-4.5,12.0,0.5,2.3,5.1,24.5,13.3,6.7,5.1,-0.8,2.8,7.6,17.6,-1.2,12.4,11.0,15.0,-0.6,0.8,-5.7,2.8
2004-01-01,10.4,-6.4,3.3333333333333335,7.2,-4.3,-5.0,9.4,4.4,5.0,6.9,-1.1,4.0,3.6,8.0,-2.1,7.966666666666666,1.8,2.3,0.20000000000000004,2.4,0.7,2.1,3.3,2.6,11.7,-14.9,-0.9,0.7,1.5,2.7,5.9,1.9,3.1,-3.9,1.8,10.3,-3.4,0.8,1.6,3.8,7.7,11.9,-1.1,4.7,9.233333333333333,5.3,0.3,-7.8,-2.8,3.9
2004-04-01,-4.6,12.8,0.9,1.0,-0.2,18.2,8.6,2.4,-1.6,2.4,11.4,0.3,1.8,6.7,0.2,8.966666666666667,1.1,3.1,5.1000000000000005,3.0,16.9,4.9,2.8,1.5,16.7,10.7,11.4,3.9,4.7,-7.8,1.8,3.5,1.6,10.4,10.7,-1.9,9.9,6.4,4.3,2.2,0.4,11.4,4.2,13.3,8.333333333333334,5.2,0.3,2.6,51.5,2.8
2004-07-01,4.2,17.6,0.9999999999999999,10.7,7.6,14.6,1.3,4.5,2.3,5.7,8.8,3.2,3.9,9.3,-3.1,5.333333333333333,0.7,3.8,3.2000000000000006,5.9,6.5,6.2,4.4,3.5,5.7,13.6,6.8,11.3,7.2,12.3,8.9,-2.9,2.9,11.9,2.0,4.0,15.1,4.2,3.9,4.8,2.5,13.0,6.1,2.9,1.4999999999999998,19.6,-1.5,6.8,29.2,1.6
2004-10-01,8.3,23.9,1.0666666666666667,7.8,13.2,12.8,9.8,-0.7,-6.4,10.2,7.5,4.3,4.1,4.8,1.1,7.7,-0.2,4.1,0.3000000000000001,2.9,8.6,4.9,4.6,6.2,9.7,8.4,4.6,7.4,6.2,8.0,-4.9,7.1,4.1,8.5,-3.8,7.5,9.4,3.3,-1.1,4.6,1.3,10.2,1.8,5.6,8.700000000000001,12.4,0.1,0.3,35.1,2.3
2005-01-01,5.5,-5.4,3.033333333333333,1.9,10.7,3.7,7.7,4.5,-11.5,3.4,7.2,6.3,3.2,5.6,3.6,5.166666666666667,2.0,4.5,0.7333333333333334,-1.8,11.7,0.9,2.8,4.0,3.5,9.1,11.3,10.0,1.5,-14.2,7.2,-0.1,3.8,5.9,20.5,13.1,6.9,0.8,4.0,2.6,4.3,19.9,16.0,9.8,2.533333333333333,2.7,0.5,5.5,-13.7,-0.9
2005-04-01,8.7,15.1,-1.8,11.1,6.8,10.3,9.2,-0.4,10.3,5.2,7.0,1.5,5.1,6.6,-3.0,8.333333333333334,-0.2,2.0,3.033333333333333,3.3,-5.1,2.5,3.4,5.7,5.5,-4.5,10.8,6.8,1.1,11.4,1.2,-3.2,3.2,6.6,8.9,8.1,18.0,4.9,-1.3,4.5,2.9,16.0,0.7,7.6,2.5,15.1,-0.1,-1.6,16.1,2.0
2005-07-01,-1.1,21.9,2.1333333333333333,8.1,5.2,15.3,-0.1,3.1,4.7,5.8,7.2,3.5,3.1,7.6,-4.3,2.033333333333333,1.3,3.2,3.133333333333334,4.9,5.4,4.8,3.0,3.1,2.3,18.9,21.4,5.7,5.0,11.1,2.0,5.2,1.5,8.6,21.2,2.1,1.6,3.2,-1.0,3.4,0.2,7.0,4.5,4.5,2.3000000000000003,7.5,0.2,-1.7,18.6,1.5
