Date,Change in private inventories,Clothing and footwear,Computers and peripheral equipment,Consumption expenditures,Durable goods,"Entertainment, literary, and artistic originals",Equipment,Exports,Farm,Federal,Final consumption expenditures of nonprofit institutions serving households (NPISHs),Financial services and insurance,Fixed investment,Food and beverages purchased for off-premises consumption,Food services and accommodations,Furnishings and durable household equipment,Gasoline and other energy goods,Goods,Government consumption expenditures and gross investment,Gross domestic product,Gross investment,Gross output of nonprofit institutions,Gross private domestic investment,Health care,Household consumption expenditures (for services),Housing and utilities,Imports,Industrial equipment,Information processing equipment,Intellectual property products,Less: Receipts from sales of goods and services by nonprofit institutions,Motor vehicles and parts,National defense,Net exports of goods and services,Nondefense,Nondurable goods,Nonfarm,Nonresidential,Other,Other durable goods,Other equipment,Other nondurable goods,Other services,Personal consumption expenditures,Recreation services,Recreational goods and vehicles,Research and development,Residential,Services,Software,State and local,Structures,Transportation equipment,Transportation services
1997-10-01,77652.0,252009.0,83673.0,414371.0,737161.0,47314.0,623149.0,968330.0,4613.0,589224.0,109182.0,424501.0,1566877.0,477422.0,347205.0,163500.0,147678.0,1222663.0,1574782.0,8765907.0,110556.33333333333,513705.0,1644529.0,805573.0,3509446.0,1035598.0,1085344.0,141932.0,230087.0,297850.0,404523.0,304952.0,377030.0,-117014.0,212194.0,1307821.0,73039.0,1181123.0,146414.0,89468.0,117225.0,430713.0,467253.0,5663610.0,212279.0,179242.0,150254.0,385754.0,1349765.0,100282.0,985558.0,260124.0,133905.0,217037.0
1998-01-01,105100.0,254621.0,87722.0,412263.6666666667,737702.0,47828.0,645754.0,963021.0,5622.0,572164.0,114995.0,432074.0,1607224.0,478923.0,353007.0,168137.0,136162.0,1224449.3333333333,1568029.0,8866480.0,110412.33333333333,527568.0,1712324.0,820165.0,3561966.0,1041346.0,1098236.0,149315.0,238572.0,304884.0,412574.0,294224.0,356631.0,-135215.0,215533.0,1306679.0,99478.0,1212378.0,150850.0,91457.0,122718.0,436973.0,478906.0,5721342.0,216329.0,183885.0,154564.0,394846.0,1369750.6666666667,102492.0,995865.0,261740.0,135149.0,220138.0
1998-04-01,37340.0,257668.0,88608.0,420874.6666666667,769238.0,47959.0,655875.0,947295.0,-4906.0,587065.0,121214.0,442269.0,1658434.0,484447.0,359663.0,171609.0,131763.0,1233248.0,1603691.0,8969699.0,113689.0,537873.0,1695773.0,829312.0,3622189.0,1061775.0,1109626.0,148249.0,240280.0,312308.0,416659.0,315038.0,369316.0,-162331.0,217749.0,1319925.0,42246.0,1247103.0,151672.0,93929.0,126654.0,446046.0,488497.0,5832566.0,217702.0,188662.0,158546.0,411330.0,1396581.0,105803.0,1016626.0,278920.0,140692.0,222971.0
1998-07-01,52420.0,257448.0,86447.0,424361.0,785044.0,48354.0,658429.0,935263.0,528.0,588630.0,127125.0,452267.0,1689202.0,489935.0,363117.0,174929.0,132056.0,1239646.0,1627262.0,9121097.0,118060.33333333333,548373.0,1741623.0,836746.0,3679857.0,1076617.0,1109897.0,145543.0,237573.0,322424.0,421248.0,320676.0,376634.0,-174634.0,211996.0,1334820.0,51892.0,1261652.0,151126.0,94786.0,126783.0,455381.0,502251.0,5926846.0,221582.0,194653.0,162949.0,427550.0,1417689.6666666667,111121.0,1038633.0,280799.0,148529.0,227277.0
1998-10-01,60017.0,261484.0,88773.0,432644.0,825189.0,49230.0,680000.0,966337.0,3820.0,594203.0,131893.0,457627.0,1736947.0,496443.0,371558.0,179641.0,129438.0,1278330.6666666667,1647452.0,9293991.0,116507.0,556270.0,1796964.0,841957.0,3715996.0,1082150.0,1145000.0,146315.0,243998.0,332888.0,424377.0,350881.0,372430.0,-178663.0,221772.0,1355160.0,56197.0,1295444.0,155226.0,96427.0,125472.0,467796.0,507167.0,6028238.0,225204.0,198239.0,166161.0,441503.0,1434861.0,117497.0,1053249.0,282556.0,164215.0,230332.0
1999-01-01,83394.0,267506.0,94516.0,437356.6666666667,819948.0,49960.0,695097.0,960764.0,4109.0,595141.0,133226.0,464806.0,1769668.0,504531.0,371913.0,184587.0,126320.0,1290592.0,1669139.0,9411682.0,119023.0,563187.0,1853063.0,848878.0,3763922.0,1099544.0,1173324.0,146403.0,250787.0,343185.0,429961.0,333635.0,372226.0,-212559.0,222915.0,1384945.0,79285.0,1322305.0,156271.0,99040.0,130246.0,486588.0,515824.0,6102040.0,228994.0,202687.0,168878.0,447363.0,1454783.3333333333,124347.0,1073998.0,284024.0,167660.0,233963.0
1999-04-01,35111.0,271455.0,99863.0,444082.0,854805.0,50082.0,712119.0,974597.0,-196.0,599246.0,136186.0,475549.0,1813230.0,511115.0,376625.0,188130.0,144155.0,1331470.0,1694757.0,9526210.0,120837.33333333333,570602.0,1848341.0,856132.0,3821383.0,1115976.0,1222126.0,148353.0,262144.0,358762.0,434416.0,357342.0,374897.0,-247530.0,224349.0,1418268.0,35308.0,1353960.0,162282.0,100781.0,128542.0,491542.0,523860.0,6230641.0,234768.0,208552.0,174582.0,459270.0,1477651.6666666667,134098.0,1095511.0,283078.0,173080.0,238473.0
1999-07-01,40516.0,272166.0,99497.0,454647.6666666667,871191.0,51271.0,728141.0,1005309.0,-9100.0,614158.0,139565.0,488021.0,1853219.0,517650.0,380738.0,193579.0,153402.0,1368825.0,1733984.0,9686626.0,123347.0,579822.0,1893735.0,867806.0,3884483.0,1134672.0,1281712.0,150518.0,266149.0,373368.0,440257.0,361030.0,386565.0,-276403.0,227593.0,1440071.0,49616.0,1386594.0,166652.0,103042.0,130003.0,496852.0,527278.0,6335310.0,241689.0,213541.0,180213.0,466625.0,1505285.0,141883.0,1119826.0,285085.0,181471.0,244278.0
1999-10-01,84241.0,273261.0,95051.0,465817.0,876329.0,52723.0,719148.0,1030971.0,-5733.0,634344.0,143940.0,509976.0,1868855.0,528825.0,392047.0,198444.0,162302.0,1409106.0,1781740.0,9900169.0,128096.66666666667,591665.0,1953097.0,881542.0,3964080.0,1142340.0,1332679.0,151231.0,259955.0,385194.0,447725.0,350915.0,399328.0,-301708.0,235016.0,1482690.0,89974.0,1395049.0,164904.0,108064.0,132735.0,518302.0,542744.0,6467039.0,246770.0,218906.0,186223.0,473806.0,1534457.0,146249.0,1147396.0,290707.0,175227.0,248661.0
2000-01-01,16157.0,275939.0,97560.0,466913.3333333333,920875.0,54411.0,749400.0,1052904.0,-17740.0,619368.0,149377.0,542231.0,1934493.0,526783.0,401612.0,204169.0,174890.0,1456016.0,1789895.0,10002179.0,129718.33333333333,601505.0,1950650.0,893835.0,4055754.0,1158783.0,1409487.0,158627.0,279456.0,400258.0,452128.0,379250.0,383028.0,-356583.0,236340.0,1492211.0,33897.0,1450250.0,181896.0,108711.0,136701.0,514598.0,555931.0,6618217.0,249240.0,228745.0,194047.0,484243.0,1570853.3333333333,151800.0,1170527.0,300591.0,174616.0,254121.0
2000-04-01,90444.0,280083.0,104882.0,478902.3333333333,901931.0,55814.0,773952.0,1093360.0,5943.0,641178.0,154250.0,537437.0,1985342.0,538526.0,407658.0,207708.0,183587.0,1486140.3333333333,1822524.0,10247720.0,128606.0,614672.0,2075786.0,910022.0,4120611.0,1184330.0,1455860.0,163001.0,293504.0,408567.0,460422.0,353555.0,399592.0,-362501.0,241587.0,1535118.0,84500.0,1498729.0,188622.0,110937.0,140388.0,532923.0,568231.0,6711911.0,253152.0,229732.0,196209.0,486613.0,1600903.0,156545.0,1181346.0,316209.0,177059.0,259781.0
2000-07-01,57233.0,282522.0,105786.0,481958.0,911658.0,56025.0,774005.0,1125002.0,-1128.0,633550.0,160485.0,542149.0,2002736.0,544627.0,412382.0,210122.0,189354.0,1524974.0,1832078.0,10318165.0,128734.66666666667,628050.0,2059969.0,926690.0,4190349.0,1208497.0,1518869.0,166241.0,298379.0,414719.0,467565.0,358808.0,391017.0,-393867.0,242533.0,1557492.0,58360.0,1519657.0,192594.0,110823.0,138506.0,540988.0,579762.0,6819984.0,257016.0,231905.0,201472.0,483080.0,1629644.6666666667,157222.0,1198528.0,330932.0,170879.0,263853.0
2000-10-01,54344.0,284781.0,104486.0,489010.3333333333,915823.0,55968.0,766993.0,1113177.0,7331.0,638180.0,168050.0,545883.0,2012884.0,552377.0,413473.0,210423.0,190232.0,1532067.6666666667,1861253.0,10435744.0,131407.33333333334,642336.0,2067227.0,943151.0,4257154.0,1242613.0,1524520.0,163774.0,303843.0,421810.0,474285.0,361298.0,396642.0,-411343.0,241538.0,1577579.0,47012.0,1525091.0,199357.0,111049.0,138793.0,550189.0,586520.0,6918606.0,258152.0,233053.0,204188.0,487792.0,1653366.0,161654.0,1223073.0,336288.0,160584.0,267362.0
2001-01-01,-30631.0,280641.0,99654.0,501792.0,926811.0,55126.0,751676.0,1096812.0,5614.0,653277.0,172524.0,541164.0,2001963.0,555858.0,419703.0,212658.0,185856.0,1520449.0,1906253.0,10470231.0,133625.66666666666,656384.0,1971333.0,966199.0,4323528.0,1271442.0,1499464.0,164713.0,291335.0,421815.0,483860.0,372477.0,404456.0,-402653.0,248821.0,1572434.0,-36244.0,1505248.0,191681.0,110245.0,141578.0,550080.0,595948.0,6995298.0,262216.0,231431.0,204060.0,496716.0,1676742.0,162629.0,1252976.0,331757.0,154050.0,266855.0
2001-04-01,-11560.0,278398.0,89963.0,509604.6666666667,919479.0,54389.0,716017.0,1058013.0,-2995.0,666231.0,177727.0,533747.0,1984593.0,563455.0,418760.0,213203.0,190330.0,1486127.3333333333,1947731.0,10599000.0,139639.33333333334,669624.0,1973033.0,985030.0,4354418.0,1281297.0,1422028.0,153332.0,269716.0,418696.0,491897.0,365692.0,410022.0,-364015.0,256209.0,1590627.0,-8565.0,1473585.0,179753.0,107360.0,138044.0,558444.0,609319.0,7042250.0,261956.0,233224.0,204629.0,511008.0,1687970.0,159678.0,1281501.0,338872.0,154924.0,264308.0
2001-07-01,-30116.0,275290.0,79827.0,516642.3333333333,923888.0,54369.0,692401.0,998902.0,1806.0,674447.0,181834.0,514975.0,1975026.0,566481.0,419490.0,214434.0,179817.0,1457583.3333333333,1953408.0,10598020.0,134493.66666666666,683893.0,1944909.0,1006119.0,4373255.0,1295330.0,1369536.0,146776.0,253728.0,413087.0,502058.0,368964.0,415419.0,-370634.0,259028.0,1591359.0,-31922.0,1452580.0,173900.0,106507.0,140820.0,569771.0,618720.0,7070337.0,261702.0,233983.0,202235.0,522446.0,1688674.6666666667,156484.0,1278961.0,347091.0,151078.0,256920.0
2001-10-01,-80829.0,277145.0,80779.0,522829.0,995882.0,54868.0,685974.0,953520.0,-4278.0,686892.0,184245.0,527321.0,1930920.0,570218.0,420702.0,219465.0,155940.0,1457639.6666666667,1992742.0,10660465.0,141418.33333333334,695865.0,1850091.0,1028908.0,4425301.0,1301904.0,1323208.0,142697.0,248938.0,406561.0,511620.0,426025.0,422750.0,-369688.0,264142.0,1581892.0,-76552.0,1408856.0,168159.0,109298.0,137527.0,578589.0,632060.0,7187320.0,263287.0,241094.0,199870.0,522064.0,1697043.0,151823.0,1305850.0,316321.0,156813.0,251119.0
2002-01-01,293.0,279185.0,82500.0,535097.3333333334,976249.0,55938.0,667253.0,969157.0,4061.0,714032.0,189422.0,527328.0,1912366.0,571347.0,430414.0,224779.0,148934.0,1456318.6666666667,2040010.0,10783500.0,144906.0,713665.0,1912659.0,1052143.0,4466409.0,1305576.0,1356041.0,143617.0,241778.0,404110.0,524243.0,395047.0,440905.0,-386884.0,273128.0,1585634.0,-3768.0,1374027.0,159278.0,111752.0,135949.0,586169.0,632501.0,7217715.0,266571.0,244670.0,196072.0,538339.0,1724652.0,152099.0,1325978.0,302665.0,145909.0,251876.0
2002-04-01,21169.0,278669.0,79259.0,545344.0,977397.0,56982.0,661929.0,1004154.0,-10343.0,734758.0,196044.0,533329.0,1912113.0,572910.0,435383.0,226506.0,168755.0,1498806.0,2074482.0,10887460.0,146150.0,731727.0,1933282.0,1074640.0,4524978.0,1323113.0,1432413.0,139876.0,237735.0,405991.0,535683.0,392964.0,452478.0,-428259.0,282281.0,1609535.0,31511.0,1357267.0,158475.0,113331.0,140511.0,589202.0,636725.0,7307955.0,269674.0,244597.0,196025.0,554846.0,1749368.3333333333,152984.0,1339723.0,289347.0,143808.0,252114.0
2002-07-01,25433.0,275506.0,80483.0,551396.3333333334,1001720.0,58366.0,661341.0,1015560.0,-2872.0,748351.0,202291.0,543331.0,1907764.0,574794.0,438595.0,224841.0,173382.0,1522406.6666666667,2101256.0,10984040.0,149022.0,747056.0,1933197.0,1094293.0,4576402.0,1335675.0,1463107.0,142037.0,237824.0,409328.0,544765.0,419577.0,460190.0,-447548.0,288161.0,1616722.0,28305.0,1348884.0,157342.0,113288.0,140837.0,593040.0,641331.0,7397135.0,272126.0,244015.0,195214.0,558880.0,1769527.0,155749.0,1352905.0,278214.0,140643.0,251050.0
2002-10-01,33004.0,281979.0,76657.0,562587.3333333334,986105.0,59157.0,648036.0,1003046.0,-836.0,775246.0,205613.0,552197.0,1909528.0,581159.0,440849.0,227347.0,180528.0,1528120.0,2142232.0,11061433.0,151490.33333333334,755794.0,1942531.0,1110412.0,4639384.0,1353772.0,1499335.0,141402.0,229604.0,405460.0,550181.0,397798.0,482157.0,-496289.0,293089.0,1641855.0,33840.0,1331215.0,152948.0,115149.0,141125.0,598189.0,652459.0,7472958.0,277241.0,245811.0,197047.0,578313.0,1796993.3333333333,149256.0,1366986.0,277719.0,135904.0,252454.0
2003-01-01,26081.0,277998.0,77262.0,571633.0,974533.0,61005.0,644287.0,1004201.0,2847.0,792724.0,204949.0,556793.0,1934140.0,588901.0,446370.0,225159.0,206705.0,1550999.0,2172010.0,11174129.0,152370.33333333334,763449.0,1960221.0,1126395.0,4704878.0,1370047.0,1529463.0,141168.0,233729.0,409186.0,558500.0,388947.0,494975.0,-525262.0,297749.0,1682801.0,23233.0,1332696.0,156468.0,114475.0,144775.0,609197.0,670588.0,7567160.0,279348.0,245953.0,198227.0,601444.0,1815942.3333333333,149954.0,1379285.0,279223.0,124616.0,255338.0
2003-04-01,-6488.0,282450.0,77132.0,580167.3333333334,1007819.0,62960.0,665224.0,1007465.0,-1379.0,825970.0,205008.0,571617.0,1978873.0,591881.0,457640.0,232561.0,180004.0,1558818.6666666667,2198793.0,11312766.0,152763.66666666666,769686.0,1972386.0,1144689.0,4778552.0,1385048.0,1527336.0,147127.0,235908.0,414712.0,564678.0,402548.0,521930.0,-519870.0,304041.0,1670079.0,-5109.0,1366842.0,158776.0,119469.0,146811.0,615744.0,679538.0,7661458.0,284826.0,253240.0,200620.0,612032.0,1839934.0,151132.0,1372822.0,286906.0,135378.0,255194.0
2003-07-01,438.0,290127.0,80651.0,583787.0,1041776.0,63331.0,680669.0,1037310.0,870.0,833257.0,205829.0,580643.0,2043866.0,605797.0,468929.0,239531.0,197354.0,1597022.3333333333,2220432.0,11566669.0,156356.66666666666,778104.0,2044304.0,1163163.0,4848851.0,1395071.0,1556304.0,144064.0,245965.0,423514.0,572275.0,412006.0,524011.0,-518994.0,309245.0,1724470.0,-431.0,1392121.0,165314.0,125019.0,153940.0,631192.0,686456.0,7820927.0,292201.0,265220.0,201917.0,651745.0,1874491.3333333333,158266.0,1387175.0,287938.0,136700.0,262388.0
2003-10-01,36345.0,290607.0,84619.0,592917.0,1047074.0,63359.0,692293.0,1091682.0,-2070.0,855125.0,206260.0,587745.0,2094966.0,611742.0,477925.0,243393.0,201584.0,1633836.6666666667,2251164.0,11772234.0,157471.33333333334,787334.0,2131311.0,1181950.0,4918281.0,1414172.0,1615376.0,141128.0,255085.0,427212.0,581074.0,402573.0,543967.0,-523694.0,311159.0,1741837.0,38415.0,1411859.0,170466.0,127658.0,156346.0,637904.0,691853.0,7913453.0,299084.0,273451.0,203275.0,683107.0,1906333.0,160579.0,1396039.0,292354.0,139734.0,265554.0
2004-01-01,46025.0,296567.0,82061.0,604090.6666666666,1064229.0,62970.0,681801.0,1133669.0,4422.0,871800.0,206987.0,600625.0,2108027.0,620474.0,485846.0,248592.0,218904.0,1684906.3333333333,2286594.0,11923447.0,158107.0,797829.0,2154052.0,1201988.0,4998556.0,1432895.0,1699644.0,136798.0,251648.0,427726.0,590842.0,405787.0,556149.0,-565975.0,315651.0,1779005.0,41603.0,1401830.0,169586.0,131374.0,154053.0,643060.0,701910.0,8048777.0,307078.0,278477.0,203252.0,706197.0,1942457.0,161505.0,1414794.0,292302.0,139303.0,268215.0
2004-04-01,73989.0,294515.0,83228.0,612470.3333333334,1065972.0,63198.0,713497.0,1170152.0,18443.0,884561.0,207713.0,610050.0,2188618.0,627762.0,493103.0,252032.0,224637.0,1729032.3333333333,2320682.0,12112815.0,161090.33333333334,811997.0,2262607.0,1225984.0,5070416.0,1450356.0,1787734.0,141419.0,256486.0,431184.0,604284.0,399102.0,562839.0,-617581.0,321722.0,1803006.0,55546.0,1445457.0,173258.0,131357.0,159842.0,656092.0,712696.0,8147108.0,309332.0,283482.0,205595.0,743160.0,1972632.3333333333,162391.0,1436121.0,300777.0,155750.0,268897.0
2004-07-01,64166.0,296501.0,84527.0,622092.3333333334,1085046.0,64176.0,734204.0,1180185.0,7701.0,902509.0,206439.0,623707.0,2254106.0,635538.0,502594.0,256220.0,230822.0,1759766.3333333333,2356371.0,12305307.0,163364.66666666666,826590.0,2318272.0,1252486.0,5165558.0,1475907.0,1832856.0,147091.0,256729.0,442307.0,620151.0,409585.0,580699.0,-652672.0,321810.0,1826294.0,56466.0,1490495.0,172201.0,131776.0,166008.0,663433.0,725656.0,8283335.0,313190.0,287464.0,208794.0,763611.0,2005692.6666666667,169338.0,1453862.0,313984.0,164375.0,272019.0
2004-10-01,72089.0,301935.0,86885.0,630573.0,1107050.0,66105.0,758084.0,1221444.0,4662.0,909622.0,204348.0,642884.0,2317993.0,646644.0,511374.0,260397.0,256567.0,1817783.3333333333,2388847.0,12527214.0,165709.33333333334,839560.0,2390082.0,1275036.0,5259740.0,1507373.0,1921780.0,151534.0,258359.0,450058.0,635212.0,422770.0,579825.0,-700336.0,329797.0,1877483.0,67427.0,1531693.0,171474.0,133937.0,170983.0,672337.0,731289.0,8448621.0,316316.0,289946.0,212116.0,786299.0,2046165.3333333333,171838.0,1479225.0,323550.0,177209.0,275468.0
2005-01-01,102477.0,306051.0,82661.0,641525.3333333334,1109964.0,68074.0,768581.0,1258408.0,-6685.0,931826.0,201978.0,655988.0,2383590.0,655170.0,520290.0,264477.0,255054.0,1842674.0,2426138.0,12767286.0,167187.0,846092.0,2486068.0,1291891.0,5347809.0,1534053.0,1955063.0,156764.0,262133.0,462200.0,644114.0,409199.0,598417.0,-696655.0,333409.0,1891983.0,109162.0,1568306.0,179472.0,137522.0,176956.0,675708.0,746220.0,8551735.0,321658.0,298766.0,221014.0,815285.0,2079061.6666666667,173112.0,1494312.0,337524.0,172727.0,277709.0
2005-04-01,28835.0,311088.0,82784.0,647338.3333333334,1137918.0,69446.0,786904.0,1294853.0,932.0,939279.0,207133.0,670056.0,2447639.0,664267.0,530191.0,269719.0,258439.0,1887382.3333333333,2452246.0,12922656.0,170077.0,858838.0,2476474.0,1309461.0,5436599.0,1568970.0,2002063.0,156679.0,263532.0,471979.0,651706.0,422084.0,605982.0,-707210.0,333297.0,1919496.0,27903.0,1603838.0,180748.0,139382.0,186938.0,685702.0,750284.0,8701145.0,325674.0,306733.0,223667.0,843801.0,2111971.3333333335,178866.0,1512967.0,344955.0,179756.0,281962.0
2005-07-01,12353.0,308231.0,83899.0,659035.3333333334,1151814.0,70438.0,808296.0,1302315.0,4340.0,956393.0,209665.0,686349.0,2518722.0,670853.0,536442.0,272550.0,311925.0,1930775.6666666667,2494438.0,13142642.0,172443.66666666666,875419.0,2531076.0,1333172.0,5520580.0,1597127.0,2053275.0,164116.0,270228.0,479083.0,665754.0,430123.0,616390.0,-750961.0,340004.0,1986031.0,8014.0,1643130.0,186329.0,140655.0,188944.0,695021.0,752265.0,8868089.0,329060.0,308485.0,227453.0,875593.0,2143783.6666666665,181192.0,1538045.0,355751.0,185008.0,286165.0
2005-10-01,86388.0,316667.0,87445.0,668137.0,1114745.0,71382.0,815793.0,1350743.0,2315.0,963650.0,222293.0,694987.0,2558875.0,682575.0,547607.0,278347.0,309662.0,1972524.6666666667,2528432.0,13324204.0,174673.66666666666,893472.0,2645263.0,1347609.0,5598516.0,1620269.0,2155529.0,172100.0,271967.0,479272.0,671179.0,378411.0,616960.0,-804786.0,346690.0,2019741.0,84073.0,1668669.0,184522.0,146367.0,190984.0,710837.0,762240.0,8955295.0,336104.0,311619.0,226527.0,890206.0,2181331.0,181364.0,1564782.0,373603.0,180742.0,289701.0
2006-01-01,78214.0,317407.0,90610.0,680133.6666666666,1154128.0,71226.0,850152.0,1413966.0,3739.0,997067.0,231886.0,706624.0,2631526.0,688842.0,561778.0,285873.0,304355.0,2019094.3333333333,2580086.0,13599160.0,179895.0,910253.0,2709740.0,1362221.0,5671424.0,1628124.0,2204784.0,171656.0,286721.0,487552.0,678367.0,392252.0,635719.0,-790818.0,361348.0,2042714.0,74475.0,1735308.0,196111.0,151162.0,198427.0,732111.0,777561.0,9100153.0,342540.0,324842.0,232391.0,896218.0,2220540.6666666665,183935.0,1583019.0,397604.0,193348.0,292577.0
2006-04-01,75513.0,318361.0,91295.0,686250.6666666666,1149249.0,71180.0,857640.0,1459767.0,-8124.0,997164.0,239591.0,718055.0,2633739.0,695608.0,564154.0,282163.0,327560.0,2053489.3333333333,2610565.0,13753424.0,183937.66666666666,926700.0,2709252.0,1382372.0,5761965.0,1656102.0,2253809.0,183691.0,284925.0,496662.0,687109.0,392356.0,639956.0,-794042.0,357209.0,2076844.0,83637.0,1774400.0,193631.0,151842.0,198180.0,735315.0,797811.0,9227649.0,347312.0,322888.0,238448.0,859339.0,2260252.3333333335,187034.0,1613401.0,420098.0,190843.0,296158.0
2006-07-01,78754.0,320625.0,94789.0,693401.0,1160532.0,70949.0,867410.0,1475417.0,-6337.0,995447.0,243560.0,718681.0,2630666.0,701742.0,571403.0,283451.0,349200.0,2089790.6666666667,2630280.0,13870188.0,183359.33333333334,940964.0,2709420.0,1401480.0,5836775.0,1685443.0,2298702.0,184617.0,291614.0,512716.0,697404.0,398586.0,632375.0,-823284.0,363072.0,2112905.0,85092.0,1815947.0,196824.0,153600.0,196305.0,741338.0,809259.0,9353772.0,352364.0,324896.0,250560.0,814718.0,2286173.0,191207.0,1634833.0,435822.0,194875.0,298146.0
2006-10-01,43476.0,323699.0,93510.0,704152.3333333334,1169422.0,71433.0,873929.0,1531531.0,-3586.0,1015078.0,241700.0,734761.0,2631930.0,714850.0,585065.0,282904.0,297484.0,2082132.0,2674454.0,14039560.0,187332.33333333334,950985.0,2675406.0,1421494.0,5923419.0,1693192.0,2269198.0,186340.0,290690.0,528399.0,709286.0,396604.0,655208.0,-737668.0,359871.0,2092827.0,47062.0,1849549.0,197180.0,157262.0,198924.0,756794.0,824666.0,9427368.0,362897.0,332653.0,260965.0,782381.0,2327233.6666666665,196000.0,1659375.0,447221.0,197975.0,301345.0
2007-01-01,21372.0,325890.0,96238.0,714736.0,1179022.0,71369.0,886253.0,1577991.0,7947.0,1017545.0,245771.0,743926.0,2642923.0,725559.0,588604.0,285894.0,311938.0,2117259.3333333335,2718491.0,14215651.0,191428.0,967491.0,2664295.0,1449312.0,6018242.0,1726687.0,2317264.0,184796.0,307171.0,536152.0,721720.0,400117.0,654605.0,-739273.0,362940.0,2129103.0,13425.0,1892034.0,210933.0,159947.0,194882.0,765715.0,836981.0,9572138.0,367899.0,333065.0,261629.0,750889.0,2371871.6666666665,203154.0,1700946.0,469629.0,199404.0,304832.0
2007-04-01,42225.0,322894.0,92852.0,726771.3333333334,1185692.0,70866.0,897845.0,1622764.0,-4127.0,1042453.0,242570.0,753252.0,2656992.0,731780.0,596904.0,283958.0,341606.0,2156127.3333333335,2769958.0,14402082.0,196548.0,973523.0,2699217.0,1464526.0,6084343.0,1747451.0,2368569.0,198563.0,308172.0,541758.0,730953.0,400823.0,674082.0,-745806.0,368371.0,2166108.0,46351.0,1937718.0,215321.0,164071.0,201383.0,769827.0,843882.0,9678713.0,372890.0,336840.0,266932.0,719274.0,2400554.6666666665,203960.0,1727505.0,498116.0,189727.0,305438.0
2007-07-01,44922.0,322377.0,94677.0,737581.3333333334,1191859.0,70101.0,896020.0,1685710.0,-1663.0,1058838.0,248781.0,772209.0,2641047.0,740535.0,604706.0,283165.0,349175.0,2190359.3333333335,2808718.0,14564117.0,198657.66666666666,986919.0,2685969.0,1487965.0,6169593.0,1770429.0,2414664.0,200810.0,309266.0,544679.0,738139.0,399251.0,684421.0,-728954.0,374417.0,2188151.0,46586.0,1967377.0,214589.0,167204.0,200766.0,776065.0,847909.0,9798383.0,378018.0,342240.0,267799.0,673671.0,2442559.6666666665,206779.0,1749881.0,526678.0,185179.0,308357.0
2007-10-01,27281.0,322735.0,97772.0,752287.6666666666,1195599.0,69304.0,893612.0,1750714.0,430.0,1085263.0,257999.0,781394.0,2615279.0,751454.0,615778.0,280814.0,379468.0,2242234.0,2865057.0,14715058.0,202731.0,1004632.0,2642560.0,1511033.0,6250953.0,1793659.0,2480413.0,192270.0,318985.0,556724.0,746633.0,402101.0,703947.0,-729699.0,381316.0,2232589.0,26852.0,1997123.0,221213.0,168069.0,201295.0,778932.0,853935.0,9937140.0,383569.0,344615.0,275753.0,618156.0,2480521.3333333335,211667.0,1779794.0,546786.0,181063.0,311586.0
2008-01-01,-16673.0,319631.0,98184.0,765998.3333333334,1153509.0,68268.0,885403.0,1813321.0,-8569.0,1111183.0,268928.0,785076.0,2580374.0,757328.0,613350.0,274331.0,395636.0,2281835.0,2909640.0,14706538.0,203881.66666666666,1024598.0,2563701.0,1535344.0,6329150.0,1835082.0,2584568.0,194504.0,316727.0,571436.0,755670.0,378044.0,721214.0,-771248.0,389969.0,2252859.0,-8104.0,2013699.0,218544.0,165787.0,197289.0,780264.0,861295.0,10004445.0,385970.0,335346.0,281858.0,566675.0,2518943.0,221310.0,1798456.0,556860.0,176883.0,313033.0
2008-04-01,-22252.0,324900.0,97751.0,781351.6666666666,1137729.0,66953.0,871824.0,1905282.0,3822.0,1146640.0,282936.0,785454.0,2562847.0,770703.0,621281.0,271912.0,421153.0,2351259.3333333335,2971642.0,14865701.0,209195.66666666666,1040640.0,2540595.0,1548081.0,6403400.0,1868948.0,2681686.0,196303.0,316330.0,580278.0,757704.0,360515.0,742246.0,-776404.0,404394.0,2305803.0,-26074.0,2024039.0,218579.0,166046.0,197024.0,789047.0,872442.0,10129869.0,391462.0,339256.0,288500.0,538808.0,2554352.6666666665,224825.0,1825002.0,571937.0,162168.0,315732.0
2008-07-01,-15825.0,319125.0,93562.0,797097.3333333334,1095819.0,65600.0,852110.0,1922215.0,4149.0,1170238.0,293919.0,783610.0,2514067.0,775272.0,624204.0,262388.0,445523.0,2357927.6666666665,3029032.0,14898999.0,212580.33333333334,1056928.0,2498242.0,1562174.0,6437252.0,1885146.0,2709569.0,196271.0,307782.0,576058.0,763009.0,339142.0,766263.0,-787354.0,403975.0,2332089.0,-19974.0,2007007.0,214219.0,164191.0,200057.0,792169.0,875229.0,10159078.0,391820.0,330097.0,283546.0,507060.0,2572359.6666666665,226912.0,1858795.0,578839.0,148000.0,315068.0
