Date,Clothing and footwear,Computers and peripheral equipment,Consumption expenditures,Durable goods,"Entertainment, literary, and artistic originals",Equipment,Exports,Federal,Final consumption expenditures of nonprofit institutions serving households (NPISHs),Financial services and insurance,Fixed investment,Food and beverages purchased for off-premises consumption,Food services and accommodations,Furnishings and durable household equipment,Gasoline and other energy goods,Goods,Government consumption expenditures and gross investment,Gross domestic product,Gross investment,Gross output of nonprofit institutions,Gross private domestic investment,Health care,Household consumption expenditures (for services),Housing and utilities,Imports,Industrial equipment,Information processing equipment,Intellectual property products,Less: Receipts from sales of goods and services by nonprofit institutions,Motor vehicles and parts,National defense,Nondefense,Nondurable goods,Nonresidential,Other,Other durable goods,Other equipment,Other nondurable goods,Other services,Personal consumption expenditures,Recreation services,Recreational goods and vehicles,Research and development,Residential,Services,Software,State and local,Structures,Transportation equipment,Transportation services
2011-01-01,95.58,106.012,91.21933333333334,113.014,94.31,102.29,101.997,93.136,88.845,76.264,93.497,93.099,85.045,114.117,132.158,108.52300000000001,90.945,90.71,93.38533333333334,88.702,94.182,92.103,86.923,84.691,109.713,96.12,126.92,99.578,88.628,97.864,94.151,91.608,98.284,97.2,136.398,112.732,90.544,93.543,91.62,91.835,87.163,135.54,90.75,79.999,89.67833333333334,112.59,89.474,84.638,89.92,92.843
2011-04-01,96.305,104.741,92.25,113.299,94.3,102.637,104.012,93.979,88.889,77.121,93.973,94.527,85.773,114.615,144.077,111.18333333333334,91.933,91.363,93.87266666666666,89.212,94.61,92.67,87.505,85.107,113.011,97.061,125.623,99.918,89.301,99.214,95.047,92.361,100.577,97.721,135.128,113.845,91.423,94.132,92.158,92.738,87.762,133.341,91.454,80.289,90.70466666666668,112.492,90.562,85.742,91.249,93.533
2011-07-01,98.144,103.3,92.56866666666667,113.118,93.828,102.513,104.566,94.306,88.885,77.37,94.145,95.717,86.726,114.8,142.679,111.40533333333333,92.342,91.84,94.395,89.609,94.744,93.081,87.983,85.602,112.879,97.776,124.08,100.002,89.846,100.067,95.442,92.568,101.147,97.93,133.572,113.707,92.303,94.28,92.74,93.167,88.053,131.191,91.832,80.309,91.12599999999999,112.315,91.025,86.733,91.001,93.837
2011-10-01,99.177,102.673,92.38233333333334,112.662,93.321,102.632,103.455,94.18,88.738,77.283,94.347,96.378,87.163,114.23,142.096,110.86333333333333,92.223,91.951,94.60699999999999,89.928,94.855,93.418,88.342,85.98,112.559,97.916,122.976,99.732,90.341,100.302,95.275,92.511,101.661,98.172,132.224,114.104,93.79,94.819,93.248,93.475,88.589,129.196,91.674,80.348,90.98633333333333,111.953,90.913,87.865,91.134,94.696
2012-01-01,99.958,102.896,92.96199999999999,112.507,93.939,102.9,104.101,94.506,89.141,78.802,94.803,96.9,87.749,114.754,146.249,111.67833333333334,93.011,92.495,95.14933333333333,90.377,95.185,93.852,88.955,86.256,113.643,98.499,122.217,100.258,90.808,100.435,95.636,92.778,102.648,98.773,130.911,114.24,94.109,95.315,93.841,94.094,89.603,127.76,92.877,80.218,91.62633333333333,111.463,92.015,89.161,92.3,95.329
2012-04-01,101.032,102.324,93.03266666666667,111.846,94.215,102.845,104.29,94.715,89.063,79.427,95.082,97.067,88.488,114.557,142.176,111.16199999999999,93.101,92.881,95.55733333333335,90.83,95.632,94.307,89.443,86.619,112.755,98.852,120.908,100.263,91.465,100.639,95.872,92.939,102.445,99.046,129.201,113.027,94.935,95.514,94.417,94.321,89.98,125.66,93.641,80.536,92.06066666666668,110.334,92.024,90.342,92.489,95.733
2012-07-01,100.6,102.329,93.31633333333333,111.203,94.757,103.139,104.223,94.897,88.832,80.069,95.468,97.176,88.964,114.493,143.45,110.36,93.501,93.459,95.85333333333334,91.228,96.071,94.776,89.866,87.037,110.94,99.01,120.339,100.563,92.109,100.701,96.12,93.014,102.697,99.361,128.312,111.913,96.266,95.829,94.654,94.595,90.625,123.71,94.379,81.228,92.22033333333333,109.965,92.572,90.712,92.861,95.382
2012-10-01,101.688,101.95,93.87533333333333,110.823,94.693,103.467,104.579,95.013,89.66,81.236,95.612,97.587,89.325,114.029,148.063,111.005,94.226,93.869,95.75766666666668,91.761,96.301,95.003,90.404,87.641,112.098,99.404,120.02,100.085,92.521,101.071,96.332,92.976,103.534,99.339,128.027,111.715,96.656,95.785,95.225,95.126,91.064,122.119,93.936,82.044,92.85566666666666,109.321,93.706,90.62,93.816,95.783
2013-01-01,102.082,101.586,94.29366666666665,110.545,94.381,103.266,104.896,94.947,89.151,82.019,95.641,97.985,89.736,113.72,146.808,111.057,94.844,94.204,95.90633333333334,92.18,96.169,95.588,90.981,88.147,112.273,99.541,119.231,99.615,93.313,101.388,96.022,93.31,103.473,99.047,127.006,111.641,96.375,95.495,96.057,95.459,91.391,120.821,93.441,83.312,93.37966666666667,108.85,94.775,90.38,94.084,96.19
2013-04-01,101.351,101.615,94.57466666666666,109.812,94.028,102.983,104.205,95.102,90.284,83.413,95.946,98.083,90.394,112.903,137.886,109.70866666666666,95.2,94.474,96.255,92.484,96.518,95.493,91.431,88.788,110.845,99.354,117.696,99.842,93.289,101.328,96.04,93.691,102.402,99.143,124.665,111.501,96.81,95.684,96.462,95.508,91.431,118.762,94.246,84.41,93.72533333333332,108.462,95.259,91.024,94.479,95.809
2013-07-01,101.828,101.593,95.08133333333335,109.213,94.617,102.815,104.402,95.436,90.42,84.442,96.248,98.252,90.861,111.67,140.053,109.52866666666667,95.791,94.989,96.657,92.876,96.819,95.825,91.955,89.264,110.347,99.246,116.936,99.907,93.779,101.772,96.323,94.111,102.847,99.227,123.538,110.526,96.889,95.83,96.784,95.901,92.03,117.347,94.772,85.517,94.17533333333334,107.751,96.013,91.603,94.712,96.753
2013-10-01,101.991,101.381,96.47633333333333,108.637,94.666,102.366,104.324,96.904,90.057,85.966,96.805,98.242,90.99,110.722,139.691,109.13733333333333,96.701,95.477,97.38333333333333,93.218,97.206,96.266,92.578,89.84,110.113,99.305,115.38,100.429,94.393,102.153,97.452,96.122,102.858,99.5,121.315,109.146,96.983,95.927,97.409,96.254,92.571,116.139,96.239,87.14,94.926,107.129,96.568,92.889,94.594,97.293
2014-01-01,102.068,101.13,96.36433333333333,107.705,95.025,102.182,105.076,96.649,90.747,86.911,97.457,98.765,91.626,109.789,142.721,109.971,97.075,95.84,97.87700000000001,93.69,97.783,96.509,93.136,90.742,111.454,99.718,114.229,100.683,94.779,101.772,97.456,95.454,103.498,99.84,119.728,107.493,96.978,96.14,97.629,96.696,93.132,114.816,96.782,88.992,95.51266666666668,106.972,97.34,94.315,94.842,97.011
2014-04-01,102.349,101.573,96.83933333333334,106.981,95.464,102.199,105.117,97.057,91.124,88.035,97.659,99.83,92.556,108.436,141.639,109.54699999999998,97.417,96.343,98.00999999999999,94.062,98.066,96.802,93.72,91.397,110.759,99.974,113.202,100.29,95.149,101.657,97.724,96.078,103.981,100.039,118.009,106.425,97.429,96.648,97.811,97.129,93.528,113.918,96.446,89.203,96.17133333333334,106.281,97.642,95.585,95.427,97.727
2014-07-01,102.236,101.756,97.40233333333333,106.597,95.654,102.059,104.862,97.513,91.408,88.941,98.187,100.498,93.291,108.015,137.649,108.94466666666666,97.911,96.762,98.25466666666667,94.418,98.594,97.114,94.203,91.972,110.092,100.138,112.04,100.235,95.531,102.0,98.094,96.669,103.852,100.295,116.231,105.901,97.699,96.966,98.013,97.394,93.734,112.552,96.628,90.788,96.61266666666667,105.854,98.161,96.957,95.786,97.941
2014-10-01,101.866,101.765,97.49066666666666,105.803,95.163,102.054,103.007,97.642,93.447,89.422,98.388,100.971,94.091,107.339,122.307,106.74866666666667,97.908,96.8,98.30799999999999,94.898,98.882,97.086,94.515,92.495,107.962,100.031,110.752,100.096,95.427,101.805,98.126,96.945,102.303,100.503,114.359,104.573,98.379,97.361,98.047,97.265,93.73,111.079,96.805,90.962,96.54199999999999,105.399,98.075,97.996,96.621,98.394
2015-01-01,101.1,101.594,96.93400000000001,105.048,95.988,101.949,100.461,97.452,93.866,89.838,98.628,101.143,94.722,106.401,98.85,103.03666666666668,97.278,96.742,98.43033333333334,95.35,98.854,97.002,94.826,93.129,103.4,99.831,109.597,100.761,95.891,101.549,97.934,96.756,99.522,100.648,112.777,103.638,99.362,97.576,98.256,96.829,94.144,109.846,98.568,91.556,96.13466666666666,104.582,97.174,97.949,96.776,98.022
2015-04-01,100.921,101.056,97.371,105.107,96.801,101.731,100.257,97.641,94.575,90.841,98.599,100.842,95.064,106.543,105.126,102.46999999999998,97.728,97.302,98.35433333333333,95.896,98.756,97.312,95.279,93.652,102.037,99.623,108.617,100.936,96.378,102.378,98.127,96.94,100.271,100.487,111.614,102.568,99.677,97.902,98.355,97.312,94.951,109.319,99.438,92.017,96.46733333333333,103.703,97.783,97.475,96.934,98.014
2015-07-01,100.924,100.651,97.47166666666668,104.47,96.788,101.293,99.33,97.73,95.083,91.531,98.649,101.321,95.612,105.351,103.271,101.419,97.8,97.536,98.43599999999999,96.326,98.778,97.631,95.759,94.313,100.947,99.554,106.897,100.806,96.78,102.294,98.162,97.108,100.192,100.328,109.34,101.911,99.677,97.836,98.661,97.565,95.416,108.322,99.148,92.832,96.67866666666667,103.746,97.845,97.803,97.254,98.026
2015-10-01,100.724,100.352,97.28533333333333,103.841,97.295,101.022,97.773,97.611,95.698,91.733,98.454,101.258,96.469,104.658,92.74,99.50833333333333,97.519,97.527,98.22733333333333,96.594,98.524,97.764,96.106,94.844,98.75,99.21,105.265,100.001,96.92,101.638,97.988,97.068,98.955,99.916,107.168,100.919,100.222,98.038,99.035,97.49,95.594,107.998,97.771,93.41,96.42233333333333,103.333,97.467,97.648,97.888,97.848
2016-01-01,100.295,100.088,96.95100000000001,103.336,97.976,100.624,96.274,97.503,96.457,93.108,98.116,100.913,97.13,104.327,82.107,97.50866666666667,96.99,97.468,98.03066666666666,97.059,98.108,97.964,96.639,95.395,97.004,99.046,104.015,99.226,97.276,101.441,97.753,97.145,97.636,99.371,105.526,101.47,100.062,98.394,99.155,97.538,96.184,106.24,96.351,93.8,96.88633333333333,103.008,96.685,97.137,98.104,98.528
2016-04-01,100.766,100.024,97.57133333333333,103.017,99.218,100.277,97.285,98.022,97.292,94.733,98.435,100.307,97.604,103.637,89.432,98.28566666666666,97.642,98.108,98.51466666666666,97.636,98.46,98.312,97.332,96.184,97.52,98.999,103.487,99.507,97.761,101.731,98.28,97.651,98.442,99.434,104.811,102.187,99.589,98.58,99.539,98.157,97.289,104.765,97.125,95.002,97.38433333333334,102.419,97.416,97.696,97.855,98.873
2016-07-01,100.477,99.896,97.99266666666666,101.963,98.453,100.035,97.803,98.404,97.775,96.016,98.57,99.786,98.209,102.144,88.205,98.597,97.976,98.372,98.66666666666667,98.213,98.57,98.788,98.013,97.127,98.242,99.187,101.964,99.225,98.373,101.328,98.629,98.082,98.368,99.208,102.749,100.971,99.868,99.359,99.858,98.496,97.766,103.236,97.22,96.382,97.84499999999998,101.779,97.722,97.587,98.415,98.973
2016-10-01,100.89,99.172,98.51433333333334,101.031,98.526,99.889,98.468,98.891,98.803,96.894,99.077,99.516,98.853,101.5,94.82,98.92566666666666,98.456,98.884,99.08766666666668,98.825,99.06,99.161,98.542,98.011,98.535,99.141,100.761,99.852,98.832,100.734,99.016,98.709,99.175,99.507,101.363,100.843,99.897,99.523,99.924,98.947,97.977,101.129,98.66,97.61,98.49533333333333,101.542,98.198,98.251,99.348,98.831
2017-01-01,100.549,99.818,99.214,100.952,99.151,100.081,99.156,99.36,99.763,97.849,99.41,99.751,99.335,101.795,100.707,99.76566666666668,99.2,99.389,99.38366666666667,99.365,99.394,99.425,99.124,98.802,99.598,99.535,100.572,99.686,99.22,100.598,99.486,99.178,100.015,99.723,100.859,100.649,99.63,99.831,100.044,99.524,99.167,100.882,98.768,98.338,99.01833333333333,100.86,99.104,99.083,100.232,99.597
2017-04-01,100.082,99.78,99.49666666666667,100.353,99.885,100.036,99.245,99.682,100.111,99.538,99.914,99.982,99.759,100.625,95.035,99.46233333333333,99.432,99.656,99.73766666666666,99.79,99.925,99.791,99.711,99.6,99.691,99.87,100.097,100.083,99.676,100.329,99.69,99.67,99.387,100.019,100.219,100.358,99.885,99.882,99.862,99.724,99.614,100.155,99.543,99.553,99.75566666666667,100.734,99.283,99.883,100.204,99.969
2017-07-01,99.909,99.876,100.13266666666668,99.481,100.547,99.974,100.128,100.12,100.463,100.601,100.259,100.073,99.984,99.124,97.978,99.83800000000001,100.148,100.174,100.202,100.185,100.249,100.064,100.219,100.402,99.75,100.068,99.843,100.053,100.088,99.376,100.064,100.201,99.875,100.138,99.831,99.292,100.102,100.252,100.008,100.076,100.424,100.033,100.376,100.672,100.24466666666666,99.566,100.164,100.588,99.965,99.86
2017-10-01,99.459,100.526,101.157,99.213,100.417,99.909,101.471,100.838,99.663,102.011,100.417,100.193,100.922,98.457,106.28,100.93400000000001,101.221,100.78,100.67666666666666,100.661,100.432,100.72,100.946,101.196,100.961,100.527,99.488,100.178,101.016,99.697,100.76,100.951,100.723,100.121,99.091,99.702,100.382,100.035,100.087,100.676,100.795,98.929,101.314,101.436,100.98166666666667,98.84,101.448,100.447,99.599,100.574
2018-01-01,100.104,100.704,102.35366666666665,99.091,100.946,99.8,102.368,101.798,100.559,103.767,100.948,100.385,101.44,98.763,111.215,101.99133333333333,102.399,101.428,101.32433333333334,101.336,100.941,101.136,101.725,101.998,102.508,101.178,98.633,100.625,101.614,99.989,101.709,101.928,101.6,100.182,97.841,99.512,100.142,100.457,101.066,101.38,101.442,97.913,102.776,103.643,101.84666666666668,98.157,102.759,100.249,99.958,100.932
2018-04-01,101.306,100.641,103.18766666666666,98.844,101.444,99.749,103.626,102.497,100.901,104.9,101.451,100.311,102.262,99.434,113.867,102.64733333333334,103.315,102.14,102.07333333333334,101.831,101.405,101.728,102.399,102.743,102.793,101.79,97.799,100.842,102.167,99.858,102.435,102.585,102.132,100.335,96.694,98.993,100.497,100.68,101.396,101.912,101.798,96.897,103.418,105.421,102.51233333333333,97.856,103.807,100.691,100.091,101.516
2018-07-01,99.415,100.815,103.91399999999999,98.363,101.777,100.162,103.834,103.027,101.46,105.947,101.839,100.536,102.542,98.591,115.979,102.65899999999999,104.095,102.586,102.50666666666666,102.35,101.822,102.026,102.985,103.426,102.921,102.325,97.399,100.676,102.676,99.935,102.986,103.085,102.121,100.556,96.06,97.793,101.791,100.492,102.049,102.254,102.46,96.326,103.518,106.43,102.95366666666666,97.306,104.739,101.122,100.786,102.35
2018-10-01,99.712,100.551,104.706,98.235,101.173,99.974,103.469,103.778,102.427,106.819,102.035,100.838,103.016,99.323,112.962,102.12266666666666,104.664,103.005,103.021,103.084,101.987,102.57,103.633,104.288,102.428,102.649,96.398,100.184,103.326,100.283,103.438,104.272,101.889,100.637,94.764,96.13,102.662,100.33,102.309,102.642,102.876,95.624,103.405,107.065,103.354,96.433,105.197,102.633,100.425,103.551
2019-01-01,99.115,100.172,105.40966666666667,98.462,101.573,100.151,102.606,104.731,103.26,106.711,102.547,101.582,104.229,100.193,103.689,100.99033333333334,104.709,103.332,103.55233333333332,103.741,102.541,102.918,104.128,105.065,101.221,103.159,95.818,100.662,103.923,101.25,103.523,106.532,101.118,101.126,94.108,95.326,103.761,100.482,102.631,102.851,103.439,94.923,104.533,107.667,103.69233333333334,96.221,104.686,103.734,100.591,103.6
2019-04-01,98.801,98.659,104.783,97.95,102.532,100.197,103.427,104.034,103.496,108.07,102.968,101.365,105.082,99.962,112.935,101.55566666666668,104.934,103.855,103.75666666666666,104.157,102.945,103.418,104.768,105.909,101.725,103.401,94.887,101.065,104.4,100.84,103.931,104.17,102.114,101.552,93.408,96.559,103.951,100.73,102.518,103.426,103.946,93.269,105.036,108.065,104.33433333333333,96.403,105.473,104.953,101.714,103.904
2019-07-01,99.34,97.644,104.96033333333332,97.37,102.533,99.988,102.824,104.131,104.625,108.637,103.182,101.415,105.6,99.861,109.302,100.661,105.226,104.196,103.91300000000001,104.756,103.124,103.864,105.286,106.661,100.654,103.701,94.121,100.965,104.812,100.477,104.186,104.036,101.87,101.598,92.743,96.009,104.266,100.969,102.938,103.675,104.171,92.07,105.047,108.932,104.53466666666667,96.158,105.887,105.755,101.467,104.059
2019-10-01,98.033,96.404,105.51333333333334,96.961,102.742,99.591,102.459,104.51,104.768,108.48,103.15,101.751,105.809,99.007,112.283,100.45966666666668,105.752,104.543,104.04633333333334,105.462,103.037,104.551,105.85,107.389,100.395,103.916,93.22,100.251,105.706,100.81,104.628,104.328,102.288,101.347,91.98,95.637,104.49,101.553,103.42,104.083,105.262,91.132,104.781,109.736,104.72566666666667,94.778,106.506,106.603,100.83,105.013
2020-01-01,97.484,96.042,106.32933333333334,96.766,103.29,99.648,101.999,104.826,104.954,109.313,103.503,102.585,106.606,99.47,106.625,99.85666666666667,106.725,105.001,104.21600000000001,105.998,103.46,105.013,106.499,108.213,100.075,104.261,92.904,100.559,106.364,101.483,104.875,104.754,101.935,101.62,91.688,94.276,104.707,101.769,104.239,104.404,105.846,90.027,106.04,110.378,105.29533333333332,94.026,107.881,107.312,101.174,104.526
2020-04-01,91.727,96.364,106.29733333333333,95.906,104.74,99.812,97.144,104.893,104.526,107.672,103.869,105.912,106.256,99.694,81.344,96.17566666666666,106.664,104.651,104.44600000000001,106.749,103.562,106.063,106.641,108.842,96.884,104.182,92.565,101.739,107.626,100.738,104.671,105.202,100.203,102.043,91.073,93.394,104.907,101.826,104.417,103.988,106.308,88.337,108.479,110.553,104.06066666666668,93.854,107.74,106.869,102.604,101.927
2020-07-01,92.903,96.454,107.19099999999999,96.94,103.107,99.482,100.19,105.466,104.727,109.64,104.376,105.491,107.598,101.419,90.758,98.40033333333334,107.675,105.574,104.89999999999999,107.39,104.306,106.886,107.449,109.354,98.909,104.475,92.544,102.004,108.414,102.63,105.415,105.554,101.136,101.977,91.006,93.101,104.93,102.195,105.031,104.832,106.209,88.573,109.821,113.086,105.46033333333334,93.34,109.033,106.667,100.462,101.794
2020-10-01,93.185,96.206,108.26066666666667,97.678,103.627,98.871,101.749,106.253,105.287,110.468,104.967,105.579,108.536,102.222,93.322,99.29633333333334,108.801,106.293,105.50933333333334,107.998,104.925,107.29,108.051,109.907,99.657,104.91,92.259,103.276,108.985,105.115,106.187,106.364,101.242,102.172,90.709,91.907,104.807,101.705,105.279,105.34,107.263,88.369,112.441,115.022,106.524,93.361,110.37,106.309,97.512,103.265
2021-01-01,94.021,96.805,109.798,98.012,104.859,99.444,106.645,107.069,107.592,112.811,105.689,105.965,109.482,102.405,110.528,102.76400000000001,110.608,107.645,106.07333333333334,109.49,105.565,108.775,109.079,110.522,102.51,106.09,92.274,102.46,110.115,105.01,107.31,106.757,103.212,102.121,90.454,92.068,104.947,102.061,105.725,106.529,107.383,89.334,112.617,118.282,108.24333333333334,91.259,112.819,106.435,98.906,103.57
2021-04-01,95.249,97.239,111.35466666666667,101.241,106.073,98.72,111.258,108.223,110.986,115.409,106.711,106.881,111.599,104.83,118.847,106.50933333333334,112.411,109.278,107.43799999999999,110.792,106.373,109.211,110.373,111.565,105.63,107.876,92.239,102.573,110.669,111.791,108.561,107.784,104.692,102.198,90.205,93.719,106.531,102.518,106.369,108.188,109.098,90.15,112.742,122.449,110.12933333333335,91.198,115.044,108.02,91.957,107.725
2021-07-01,95.992,98.275,112.82433333333334,103.574,107.524,99.993,113.857,109.501,114.536,117.213,108.537,108.702,114.584,106.752,126.289,108.604,114.038,110.931,108.98533333333334,112.06,107.978,109.584,111.574,112.725,107.144,109.949,92.439,102.833,111.177,117.149,109.811,109.097,106.249,103.279,90.028,94.501,108.72,102.72,107.218,109.681,110.346,90.518,113.467,126.817,111.76466666666666,90.839,116.893,110.377,93.473,109.348
2021-10-01,97.866,98.769,114.37400000000001,105.978,108.478,101.29,115.72,110.856,119.202,118.666,110.701,111.089,116.918,109.546,140.091,110.80533333333334,115.974,112.836,111.11866666666667,113.625,110.098,110.013,112.766,114.347,108.899,111.851,92.454,102.953,111.721,122.842,111.223,110.374,109.116,104.982,89.822,94.362,111.994,103.768,107.984,111.491,111.84,90.819,113.903,130.601,113.12133333333334,90.535,119.203,116.394,94.619,110.059
2022-01-01,99.826,100.732,116.30866666666667,108.287,110.365,103.189,120.614,112.633,121.122,120.495,113.302,114.085,118.753,113.745,156.036,115.233,118.349,115.16,113.54933333333334,115.195,112.687,111.138,114.305,116.117,112.376,114.911,93.625,103.271,113.17,126.945,113.574,111.418,112.671,106.741,90.63,94.726,115.506,105.503,108.996,113.585,113.396,91.152,115.445,136.158,114.70133333333332,89.482,121.961,121.105,94.835,112.675
2022-04-01,100.448,101.473,119.04599999999999,108.6,112.862,105.425,126.218,114.685,124.453,121.462,115.969,117.997,120.899,115.826,179.72,119.72566666666667,121.678,117.76,116.03366666666666,116.555,115.217,111.531,115.937,118.496,115.49,117.514,93.888,103.868,113.829,127.018,116.175,112.763,116.92,108.815,90.679,94.697,119.367,106.84,109.897,115.672,114.686,90.717,116.341,140.999,116.69666666666667,89.539,126.102,126.195,99.436,119.584
2022-07-01,101.157,101.397,120.075,109.367,114.073,107.073,123.245,116.184,127.077,122.461,117.947,121.642,122.683,116.759,164.16,117.69833333333334,122.369,119.073,117.75166666666667,118.164,117.237,112.453,117.577,121.276,114.096,118.888,93.948,104.215,115.076,128.2,117.295,114.753,117.563,110.544,90.803,95.859,122.95,108.636,111.059,117.014,115.92,90.843,116.577,143.964,117.99066666666666,89.865,126.283,131.25,102.732,121.797
2022-10-01,101.555,102.049,121.08366666666666,108.977,115.131,108.629,121.372,117.371,130.732,124.089,119.06,123.574,125.435,116.066,155.907,115.813,123.046,120.173,118.61533333333334,119.49,118.274,112.974,119.217,123.533,112.784,119.564,94.271,103.834,115.591,128.108,118.4,116.043,117.878,111.464,90.986,96.599,124.931,109.525,112.39,118.172,117.706,89.938,117.092,145.894,119.85199999999999,88.49,126.64,133.821,107.195,124.388
2023-01-01,102.615,102.692,121.72366666666666,108.853,117.135,110.488,121.334,118.61,134.026,125.048,120.094,124.816,127.647,116.632,147.815,115.335,123.12,121.247,119.50266666666666,120.941,119.373,113.46,120.775,125.885,112.343,121.354,95.182,104.833,116.434,127.085,119.444,117.532,118.296,112.979,92.022,97.509,126.527,110.971,113.657,119.32,120.001,89.752,117.37,144.81,121.267,89.989,125.974,135.772,111.024,127.34
2023-04-01,103.52,101.641,122.08533333333332,108.768,119.038,110.531,120.225,119.635,135.785,126.482,120.055,124.978,129.188,114.999,144.1,114.206,122.796,121.809,119.67033333333332,122.267,119.065,114.422,121.975,127.33,111.04,122.192,95.335,105.091,117.627,128.932,120.725,118.228,118.606,113.041,92.695,98.072,127.27,112.12,115.176,120.182,120.663,88.697,118.276,144.359,121.88333333333333,89.443,124.8,135.408,109.422,127.023
2023-07-01,103.886,101.377,123.43466666666666,107.589,118.713,111.218,121.441,120.759,138.441,128.048,120.478,125.566,130.072,114.178,150.949,114.69166666666666,123.992,122.785,120.10700000000001,123.434,119.556,114.972,123.053,128.989,111.061,122.752,95.416,105.368,118.318,127.705,122.051,119.094,119.537,113.169,92.929,97.872,128.045,112.177,115.589,120.983,122.149,87.023,119.214,146.086,122.61433333333332,89.199,126.041,134.094,111.045,128.513
2023-10-01,103.205,101.6,124.24933333333333,106.713,120.841,111.531,120.792,121.899,139.65,128.078,121.164,125.975,131.111,112.842,146.077,114.22733333333333,124.406,123.247,120.58566666666667,124.514,120.214,115.736,124.029,130.728,111.058,122.934,95.509,105.686,119.358,127.34,123.507,119.824,119.339,113.643,92.967,97.257,128.233,112.703,115.907,121.48,123.488,85.952,119.797,147.689,122.85633333333334,89.047,126.006,135.21,111.904,130.035
2024-01-01,103.007,102.066,125.58266666666667,106.585,123.268,112.583,121.53,122.967,140.949,131.176,121.444,126.64,132.485,112.611,142.712,114.421,125.555,124.168,121.02733333333333,125.815,120.484,116.858,125.67,132.722,111.786,124.21,96.366,105.962,120.655,126.53,124.662,120.782,119.181,114.02,94.012,96.206,129.058,112.598,117.15,122.507,125.096,86.764,120.441,147.527,124.55933333333333,88.732,127.205,134.513,113.273,130.992
2024-04-01,104.619,102.174,126.37666666666667,105.898,123.52,113.057,122.339,123.825,143.532,133.111,122.22,126.528,133.325,110.973,144.229,114.92066666666666,126.199,124.942,121.57933333333334,126.996,121.224,117.412,126.664,134.16,112.373,125.212,96.76,107.016,121.375,125.193,125.486,121.682,119.905,114.672,94.551,96.963,129.625,113.51,118.266,123.275,125.204,86.572,121.046,148.802,125.41166666666668,90.245,127.72,134.625,113.326,130.962
2024-07-01,104.563,102.113,127.14166666666667,105.266,124.006,113.744,122.066,124.576,145.816,134.914,123.185,127.021,134.159,110.474,136.844,114.41633333333334,126.953,125.543,122.39566666666667,128.099,122.128,117.863,127.555,135.467,112.315,125.737,97.2,108.186,122.082,123.816,126.065,122.658,119.55,115.554,95.259,97.511,130.002,113.922,118.736,123.747,125.997,86.0,121.764,150.081,126.17166666666667,91.858,128.476,135.251,114.782,131.405
2024-10-01,104.365,102.603,127.889,105.243,124.407,114.017,122.137,125.398,147.186,136.814,123.666,127.878,135.411,110.512,133.289,114.26333333333334,127.619,126.27,123.13733333333333,129.115,122.609,118.641,128.704,136.88,112.228,126.089,97.603,109.033,122.979,124.999,126.791,123.607,119.398,115.98,95.619,98.394,130.255,113.718,118.816,124.478,127.185,84.684,123.186,150.781,126.72766666666666,92.241,129.044,135.041,114.777,134.248
