Date,Aircraft,Amusement and recreation,Commercial,Conservation and development,Educational,Electronics,Equipment,Federal,Government enterprise gross fixed investment,Gross government fixed investment,Health care,Highways and streets,Industrial,Intellectual property products,Military facilities,Missiles,National defense,Net purchases of used structures,New,Nondefense,Office,Other,Other equipment,Power,Public safety,Research and development,Residential,Sewer systems,Ships,Software,State and local,Structures,Transportation,Vehicles,Water systems
2003-01-01,110.991,64.1685,64.361,62.783500000000004,57.574,123.981,94.59766666666667,82.601,63.478,72.61,74.3765,50.289500000000004,59.942,99.89633333333335,58.033,88.099,80.042,66.723,59.52333333333333,84.68575,60.428,63.5025,86.322,58.312,64.1035,79.70766666666667,69.58500000000001,58.653,73.089,107.415,77.0802,59.437000000000005,52.138,79.465,58.65
2004-01-01,107.825,67.9325,68.19900000000001,65.8245,60.658,120.661,93.78933333333333,83.9082,66.798,74.888,78.803,52.559,63.76,98.95800000000001,60.861,90.248,81.69975,71.653,62.87533333333334,85.90975,64.2205,67.988,87.305,61.7205,67.84649999999999,81.32633333333334,75.58500000000001,62.242,75.93,105.85333333333334,78.7572,62.98933333333334,55.222,79.682,62.192
2005-01-01,105.107,73.66149999999999,73.81049999999999,71.1935,65.418,116.904,93.834,86.3,71.578,78.698,85.3895,59.8965,69.42,99.207,66.852,92.228,84.25925,77.381,68.76733333333334,88.09225,70.68950000000001,73.65100000000001,89.936,65.50399999999999,73.614,82.89966666666668,81.1925,67.772,78.085,105.75166666666667,81.6618,68.68666666666667,61.4285,79.847,67.758
2006-01-01,103.894,80.03,80.284,75.45750000000001,69.8005,113.452,93.06766666666665,88.34020000000001,76.188,81.988,92.744,65.9965,75.506,100.12566666666667,73.441,92.539,86.6235,83.012,74.65266666666666,89.619,77.739,79.247,91.15,70.0405,79.8725,84.07533333333333,86.5435,72.836,80.616,106.47166666666665,84.181,74.03133333333334,67.7445,78.75,72.889
2007-01-01,103.315,83.656,83.8075,78.8095,76.6305,109.115,92.18900000000001,90.119,80.927,85.931,96.969,75.336,80.903,100.91633333333334,79.297,93.482,88.87174999999999,84.924,80.15133333333334,90.63175000000001,82.6075,82.042,91.128,74.803,83.67699999999999,86.141,87.328,77.66,84.325,106.742,87.5256,79.57633333333332,76.20500000000001,82.235,77.607
2008-01-01,107.097,85.0075,85.1525,83.102,80.309,106.014,92.303,92.2908,84.229,88.868,98.495,81.828,83.936,102.43866666666668,84.193,96.339,91.298,84.109,84.10766666666667,92.06700000000001,86.13900000000001,82.5925,92.448,81.738,84.9065,88.87733333333334,84.46600000000001,80.615,87.77,107.88433333333334,90.0356,83.54466666666667,82.3195,83.523,80.651
2009-01-01,107.891,81.4525,81.691,85.4585,85.6285,103.614,93.33133333333335,92.2838,84.438,89.736,94.30199999999999,83.407,82.056,101.702,83.266,97.011,91.12575,82.942,84.40966666666667,91.84825000000001,88.0825,81.5215,93.45,81.3035,81.523,89.10966666666667,81.1445,80.629,89.727,106.95866666666666,90.5562,84.19333333333333,83.5635,85.806,80.653
2010-01-01,108.861,78.1275,78.1865,85.71000000000001,85.375,101.928,93.58433333333333,92.889,85.593,90.351,90.487,84.6215,80.051,101.45233333333333,82.893,98.743,91.83525,81.46,84.151,92.75925,85.78800000000001,83.26599999999999,94.318,84.0855,78.13999999999999,91.339,79.999,83.104,91.708,105.32833333333333,90.74,84.76133333333333,84.5175,85.88,83.15
2011-01-01,111.951,78.7325,78.8035,89.46199999999999,87.76599999999999,101.106,94.81400000000001,94.95500000000001,88.525,92.601,91.1765,88.6245,81.662,102.295,85.62,103.159,94.13675,82.848,86.77933333333333,94.3775,87.66499999999999,85.682,95.594,87.22049999999999,78.7535,93.58600000000001,80.5415,86.477,96.225,105.49399999999999,92.49719999999999,87.89999999999999,88.47800000000001,86.899,86.517
2012-01-01,109.046,79.833,79.8885,93.27850000000001,90.8135,101.042,96.38433333333334,96.1358,91.555,94.561,92.2945,93.076,83.7,102.384,88.177,103.838,95.32025,84.361,89.54433333333334,95.4835,90.07849999999999,87.4115,96.601,90.0485,79.8305,94.90666666666668,81.1825,89.425,97.393,104.92900000000002,94.7336,91.17566666666669,93.0955,90.108,89.487
2013-01-01,106.278,83.36850000000001,83.4025,95.0845,92.24799999999999,101.492,97.30866666666667,96.9772,93.491,95.765,94.3955,95.401,87.045,102.315,90.778,103.783,96.2705,87.497,91.81233333333334,96.2755,91.355,89.7275,97.801,91.89,83.4865,96.026,85.21199999999999,90.975,97.587,104.36866666666667,96.0198,93.17,95.423,90.563,90.986
2014-01-01,106.055,88.342,88.3235,96.5875,95.334,101.364,98.35333333333334,98.338,95.397,97.468,97.3075,96.6075,90.699,102.21666666666665,93.867,103.937,97.86375,94.129,94.40766666666666,97.86075,93.947,93.042,98.317,93.9175,88.206,98.14233333333334,89.755,93.455,99.101,103.52300000000001,97.60159999999999,95.25833333333333,96.58449999999999,91.938,93.477
2015-01-01,101.477,91.3755,91.414,97.67750000000001,97.1635,100.515,99.105,98.676,96.622,97.929,98.03450000000001,96.67699999999999,93.145,101.25066666666667,94.822,103.055,98.196,95.984,95.71566666666666,98.252,96.28999999999999,95.023,99.428,96.209,91.385,97.72566666666667,91.8225,95.686,99.378,102.34166666666665,97.9988,96.69033333333334,96.634,97.19,95.72
2016-01-01,101.511,95.51849999999999,95.47,97.354,97.9315,99.474,99.41633333333334,98.86760000000001,97.641,98.31,98.619,96.971,96.097,100.408,96.648,101.879,98.55324999999999,97.992,97.05,98.51075,97.793,97.24000000000001,99.745,97.8725,95.4845,97.95800000000001,95.7635,97.237,99.177,101.17766666666667,98.4208,97.56966666666666,96.9445,98.167,97.297
2017-01-01,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2018-01-01,99.588,104.98400000000001,104.9965,103.65899999999999,104.23750000000001,101.442,100.74533333333333,101.6412,103.305,102.68,104.0445,104.856,105.184,99.40266666666666,104.367,98.393,102.0475,104.415,104.30933333333333,102.291,104.102,103.75550000000001,100.937,103.36500000000001,104.8835,103.04933333333334,104.292,103.486,100.97,98.23166666666667,102.5012,104.07566666666666,104.92150000000001,101.106,103.502
2019-01-01,99.816,109.49950000000001,109.537,107.542,110.25,101.385,102.276,102.86959999999999,105.907,104.742,108.7055,107.0295,109.071,98.86066666666666,106.842,99.096,103.26575,108.022,107.86933333333333,104.06525,108.8555,107.16749999999999,102.549,107.2825,109.8195,104.39999999999999,107.64750000000001,106.985,101.599,97.08633333333334,104.41600000000001,107.625,107.1175,99.205,107.031
2020-01-01,99.297,113.43350000000001,113.481,108.67150000000001,113.0995,100.765,102.793,103.50139999999999,107.026,105.812,111.314,107.73849999999999,111.9,98.01499999999999,108.408,99.883,104.43475000000001,109.676,109.83066666666667,104.97274999999999,111.5135,109.59100000000001,103.484,109.7765,113.412,106.254,111.8945,108.348,102.585,95.32900000000001,105.2088,109.29699999999998,107.78200000000001,97.463,108.352
2021-01-01,99.338,119.991,119.911,113.67349999999999,117.133,103.062,106.02766666666668,106.39059999999999,115.295,110.282,116.79849999999999,118.5885,119.591,97.01866666666666,119.256,98.785,108.77499999999999,116.926,118.10966666666667,108.35300000000001,119.399,120.287,107.461,116.9125,119.511,108.86566666666666,125.0615,118.606,105.737,93.243,110.4766,117.39800000000001,118.56700000000001,99.934,118.641
2022-01-01,101.693,134.0085,134.2455,128.38850000000002,136.1595,111.498,113.88766666666668,113.23719999999999,128.366,119.687,136.655,130.3965,132.308,97.47000000000001,131.082,102.371,116.09725,137.445,132.96099999999998,116.98675,143.07150000000001,138.5925,115.124,132.5215,133.9845,114.63100000000001,146.14749999999998,137.493,113.483,92.178,120.7542,133.17066666666668,130.3435,105.071,137.622
2023-01-01,100.715,140.551,140.555,136.061,146.39749999999998,115.513,118.63833333333334,116.4364,133.996,123.75,148.023,133.4225,137.834,98.20133333333332,135.659,101.494,118.905,144.139,139.56233333333333,121.282,157.66699999999997,146.4615,118.768,140.4595,140.586,117.12399999999998,150.319,146.343,119.177,92.48466666666667,125.309,140.27700000000002,133.423,105.77,146.421
