Date,Agricultural,Agricultural equipment,"Agricultural foods, feeds, and beverages",Air Transport,"Apparel, footwear, and household goods",Automotive vehicles,"Automotive vehicles, engines, and parts","Building materials, excluding metals and products",Business,"Capital goods and related parts, except automotive",Charges for the use of intellectual property n.e.c.,Chemicals,"Civilian aircraft, engines, and parts",Complete civilian aircraft,"Computer accessories, peripherals, and parts",Computer services,"Computers, peripherals, and parts",Construction services,"Consumer goods, except food and automotive","Dairy, meat products, and poultry",Durable goods,Education related,Electrical equipment and parts n.e.c.,Engines and parts for civilian aircraft,"Engines, parts, bodies, and chassis","Expenditure of seasonal, border, and other short-term workers",Exports of agricultural goods,Exports of capital goods less selected parts,Exports of durable goods,Exports of goods,Exports of goods and services,Exports of nonagricultural goods,Exports of nondurable goods,Exports of services,Financial intermediation services indirectly measured,Financial services,"Financial services, excluding financial intermediation services indirectly measured","Foods, feeds, and beverages",Freight,"Fuels, fuel materials, and electric energy",Furniture and household items,Government goods and services n.e.c.,"Grains, vegetables, fruits, nuts, and preparations",Health related,Home entertainment and recreational equipment and materials,Household and kitchen appliances,Household goods,Imports of capital goods less selected parts,Imports of durable goods,Imports of goods,Imports of goods and services,Imports of nondurable goods,Imports of nonpetroleum goods,Imports of services,Industrial equipment,Industrial supplies and materials,Information services,Insurance services,Laboratory testing and control instruments,Maintenance and repair services,"Medicinal, dental, and pharmaceutical preparations, including vitamins",Metals and products,Net exports of goods under merchanting,Nonagricultural,"Nonagricultural foods, feeds, and beverages",Nondurable goods,"Nondurable goods, excluding petroleum and products","Oil drilling, mining, and construction equipment",Other,"Other agricultural foods, feeds, and beverages",Other business services,Other business travel,Other durable consumer goods,Other durable goods n.e.c.,"Other household goods, including cellular telephones",Other modes of transport,Other nondurable consumer goods,Other nondurable goods,Other nondurable goods n.e.c.,Other nonmetals,Other other business services,Other other nondurable goods n.e.c.,Other personal travel,Passenger,Personal,Personal computers and mainframes,"Personal, cultural, and recreational services",Petroleum and products,Port,"Scientific, hospital, and medical equipment and parts",Sea Transport,Semiconductors and related devices,Telecommunications equipment,Telecommunications services,"Telecommunications, computer, and information services",Transport,Transportation equipment,Travel (for all purposes including education)
1999-01-01,68.80799999999999,34.069,54.744,81.06700000000001,86.4755,49.256,52.929500000000004,73.959,134.108,40.465500000000006,43.2155,65.989,84.792,97.269,58.209500000000006,6.3955,33.212,227.5485,37.2255,79.0055,46.88849999999999,36.8115,50.338499999999996,75.10900000000001,54.415,80.91149999999999,54.412,40.739,51.994,50.931,49.633,50.582,49.673,46.72,120.44999999999999,37.802,26.296999999999997,55.4735,91.331,56.9925,49.9075,80.9505,57.66,189.70499999999998,55.666,64.3385,23.3095,30.07,37.834,49.916,49.97,75.907,43.07,49.975,55.47,69.37549999999999,6.6465,20.425,30.386499999999998,24.79,25.4795,68.372,205.182,68.958,70.468,60.078,68.5615,79.861,81.007125,38.468500000000006,25.804000000000002,138.883,43.9965,90.451,14.203000000000001,84.2755,62.843999999999994,104.754,75.952,49.557500000000005,28.103,104.489,61.902,78.569,59.51350000000001,8.3545,25.9965,70.3885,110.09649999999999,24.456000000000003,94.1305,43.173,5.947500000000001,35.6075,11.170000000000002,83.52799999999999,96.0625,73.2065
1999-04-01,70.736,33.097500000000004,57.966499999999996,82.1685,86.1575,50.510999999999996,54.0985,76.315,132.782,41.473,44.435,66.92699999999999,80.4385,94.162,60.754000000000005,6.1175,35.563,231.4795,37.8445,83.2685,48.22925,41.301,53.397000000000006,73.4315,55.5155,77.6555,58.114,39.571,52.565,51.669,50.25,51.117,50.83,47.055,116.5915,41.3645,30.1985,58.135999999999996,93.50999999999999,70.298,49.757999999999996,85.7065,61.799,187.24599999999998,57.554,65.9385,24.079,31.007,39.584,51.597,51.405,76.392,44.693,50.154,56.593500000000006,70.4755,6.456,20.683,31.141,27.101,25.0355,68.354,199.005,71.185,68.0795,60.159000000000006,70.82249999999999,77.494,81.795375,39.459,26.284,138.1055,46.1,92.813,14.905,82.6405,61.3695,109.021,76.686,51.488,28.65,108.462,60.3485,80.7815,58.6665,10.1455,26.014,69.142,106.7165,24.616500000000002,90.98599999999999,48.118,6.014,32.128,10.400500000000001,83.2865,75.66300000000001,72.2165
1999-07-01,75.9795,31.9665,59.5065,84.5245,83.702,51.084999999999994,55.7625,77.8005,137.1,43.59,43.187,70.06,86.858,112.08699999999999,62.9685,6.913,37.089,234.1765,39.175,83.7855,49.26225,41.846000000000004,56.845,73.786,58.051,71.7235,61.983,41.148,54.428,53.074,51.766,52.354,51.182,48.826,118.0655,44.3045,32.9855,60.067,97.22825,69.389,51.997,88.9165,63.5495,184.2565,60.313,67.642,25.306,32.578,41.221,53.572,53.263,78.824,46.519,51.408,58.9155,71.596,7.4595,21.381,32.928,29.762500000000003,28.136,68.264,188.391,73.521,73.462,61.6625,73.491,77.8645,82.7485,40.58,27.393500000000003,144.93,49.2875,89.367,15.88,91.818,63.1725,101.765,77.248,53.2645,28.931,101.041,63.617999999999995,82.733,61.45,10.856,25.9255,67.801,105.991,25.2695,90.04650000000001,51.4125,6.547499999999999,34.939,11.5975,85.4965,75.5775,75.23949999999999
1999-10-01,76.568,35.1735,58.68,84.4765,84.059,52.152,56.5605,79.735,135.62349999999998,45.13849999999999,45.581,73.13499999999999,83.59700000000001,105.737,63.549,7.7905,38.067,247.1965,40.7675,88.25450000000001,52.17525,42.25,59.823499999999996,72.37,58.6395,73.0395,59.312,42.651,56.311,54.668,52.872,54.226,52.135,48.812,121.18950000000001,46.0975,34.4705,59.7525,104.5305,65.118,54.069500000000005,84.1955,60.417,181.276,62.595,71.071,26.3915,33.423,42.643,54.987,54.626,79.627,48.062,52.488,61.1495,73.208,8.89,22.5745,34.926,35.150999999999996,29.0425,73.0715,168.8,75.7715,78.407,62.398,75.494,78.775,85.24425000000001,41.4265,28.2635,142.7875,52.706999999999994,90.3565,16.531,89.48,65.3455,102.592,78.3,57.0205,28.1705,101.964,62.76,82.3045,60.8185,11.985,25.320999999999998,65.835,102.86874999999999,26.2205,92.565,54.409499999999994,6.7615,39.156,13.155000000000001,85.8,107.9865,74.471
2000-01-01,77.03450000000001,36.5005,59.810500000000005,83.038,90.85249999999999,55.41,60.3885,81.08949999999999,140.12900000000002,46.079499999999996,48.509,71.8425,74.7165,86.0745,66.3615,7.666,39.7705,122.337,42.340500000000006,90.633,54.543,43.039,63.0185,72.15700000000001,62.7225,75.0715,61.496,41.908,57.885,55.719,53.633,55.2,52.005,48.91,131.968,52.3875,39.807500000000005,60.054,109.3845,64.637,57.265,84.545,61.4775,177.92399999999998,64.85,70.89099999999999,27.009,34.911,44.54,57.078,56.688,81.667,49.761,54.381,63.93299999999999,75.25399999999999,7.907,23.735,39.9685,39.2385,27.9735,77.15299999999999,131.111,75.949,71.29599999999999,63.8265,75.8255,77.8725,86.24925,41.991,28.445999999999998,147.3925,56.6515,89.4625,16.954,92.751,66.4125,97.155,81.64,59.373,28.1905,96.858,65.033,82.39699999999999,62.867000000000004,12.376999999999999,25.615499999999997,68.705,96.17125,26.985500000000002,95.23949999999999,57.4795,7.500500000000001,34.248,12.154,85.75800000000001,82.15899999999999,76.9325
2000-04-01,77.238,36.795,60.265,88.5805,92.8675,53.899,58.442499999999995,78.6055,145.8585,49.8125,49.875,72.7305,82.14949999999999,108.92949999999999,73.3425,8.102,43.7145,141.462,43.701,88.797,54.61625,43.458,67.167,70.6805,60.5035,77.0895,61.264,44.027,60.119,57.308,55.268,56.906,52.165,50.65,131.9755,54.1905,41.605000000000004,60.894999999999996,108.4165,65.7015,60.968,93.4725,63.474000000000004,174.25900000000001,64.25999999999999,69.623,27.115000000000002,36.087,46.037,58.735,58.494,83.333,51.445,56.962,65.682,74.8925,8.8285,25.11,45.34,43.9035,32.038,77.813,107.363,76.1235,80.7935,65.18299999999999,76.021,79.4985,86.459125,41.706,29.3205,153.51749999999998,58.669000000000004,86.42699999999999,16.8455,89.4195,68.1045,92.568,79.973,59.832499999999996,28.244,92.473,68.857,89.359,66.238,13.2685,25.46,67.9695,98.355,28.127499999999998,95.517,64.786,8.499500000000001,35.5805,12.854,89.61949999999999,78.14150000000001,80.7195
2000-07-01,76.55850000000001,35.866,63.056,87.4125,93.7805,52.8465,58.222,81.3765,148.8875,52.17,51.619,77.5215,81.8425,110.0805,77.7575,7.7495,46.8165,150.4745,44.932500000000005,90.036,55.2185,43.966499999999996,71.016,70.88550000000001,60.7735,77.346,66.034,44.988,62.029,59.435,56.594,58.856,54.826,50.151,137.6515,55.4585,42.0725,63.935500000000005,107.56,71.4465,63.4165,98.19149999999999,66.6445,170.14600000000002,66.81,72.6095,28.5495,36.748,47.598,60.795,60.598,86.48,53.347,59.281,68.5435,76.5175,8.678,27.58,50.18,50.204499999999996,34.0655,76.54750000000001,85.55,80.0895,80.3595,67.12875,79.637,83.0,89.7825,43.494,29.7975,156.683,57.433,95.3035,17.871,96.01650000000001,70.17,96.393,93.676,60.454,28.7985,96.506,69.423,88.4925,66.891,14.9115,25.8475,68.6735,92.31225,29.278,99.814,71.578,8.8295,32.7775,12.163499999999999,90.7045,69.06450000000001,81.74000000000001
2000-10-01,83.518,34.131,60.825,84.304,92.51400000000001,52.3125,57.437,83.16149999999999,145.00099999999998,51.651,50.554,73.89750000000001,86.80199999999999,123.541,75.9875,9.0805,45.3575,166.341,45.066,92.51650000000001,55.313250000000004,44.5135,69.58699999999999,73.7385,59.6735,78.2475,62.264,44.448,61.222,58.507,56.028,58.115,53.607,50.408,129.607,54.141000000000005,41.656,61.947,109.57275,71.24,61.9805,93.51849999999999,62.366,167.4525,66.6035,70.503,28.1015,37.348,47.567,60.903,60.687,87.064,53.284,59.25,68.852,76.759,10.787,30.8085,51.5355,50.808,34.8495,74.836,63.343,77.9915,81.5735,67.4465,78.1505,83.84899999999999,89.3295,43.8165,31.3175,152.329,58.134,92.658,17.6995,88.979,70.64750000000001,96.588,88.038,62.368,29.4705,96.851,68.35849999999999,85.7705,66.051,13.887,26.189,71.039,89.64675,29.502499999999998,99.5795,68.349,8.8025,39.312,14.5275,88.27250000000001,74.189,80.42099999999999
2001-01-01,73.378,37.915499999999994,61.772499999999994,85.44,89.9635,50.332,54.989000000000004,79.586,144.272,50.272,48.177,77.16499999999999,92.64750000000001,125.89750000000001,72.3255,9.811499999999999,43.596,164.734,45.683,95.888,54.7725,44.0265,64.1215,78.27250000000001,56.631,79.0885,63.991,44.811,60.116,57.67,55.323,57.115,53.359,50.0,131.6535,56.82299999999999,44.081500000000005,62.9525,103.993,76.134,60.822,90.6115,62.194,164.3055,65.905,72.7975,28.5935,36.765,45.903,59.894,59.904,88.636,51.994,59.683,67.92949999999999,77.26599999999999,11.805,30.47,47.070499999999996,40.935,35.646499999999996,74.7165,37.384,79.839,82.9705,68.6085,79.15350000000001,81.5135,87.522,44.9595,32.051,151.098,58.103,87.8375,18.1125,87.5215,70.617,89.543,85.382,59.1825,29.082,89.897,68.4635,85.7375,66.065,13.8425,26.0175,72.8125,88.0095,31.003,97.7915,61.1415,8.3675,43.5115,15.906500000000001,88.4495,83.5095,80.2705
2001-04-01,76.92750000000001,34.078,61.997,85.525,86.1745,52.400000000000006,56.355000000000004,78.5075,140.01749999999998,45.495000000000005,48.63249999999999,71.8045,90.4745,120.13749999999999,64.493,10.637,39.643,179.2585,45.162,95.3435,52.56225,44.7425,54.23650000000001,78.268,57.6335,79.8555,64.767,42.623,56.724,55.274,53.702,54.518,53.172,50.161,121.2195,56.995000000000005,45.81,63.7185,99.519,76.77799999999999,57.200500000000005,92.1825,62.3225,160.9135,62.8905,70.419,28.0415,34.864,43.519,57.506,57.987,87.079,49.982,60.289,61.9175,74.036,12.9875,32.293,41.408,42.1665,38.8,68.866,46.146,76.598,91.158,67.06225,76.496,88.715,86.5635,45.7975,33.237,145.70850000000002,58.1075,90.6045,18.113,91.264,68.1615,92.495,88.006,57.2965,29.576999999999998,92.795,67.1825,86.68100000000001,65.083,13.6895,26.4925,69.645,91.06375,30.900999999999996,95.27350000000001,48.3225,7.577,47.965,17.4095,87.92500000000001,75.512,78.6495
2001-07-01,83.13,32.82,62.680499999999995,79.84200000000001,81.938,53.518,56.4165,76.6605,130.623,42.129,45.543,72.26249999999999,86.469,109.2815,61.1225,11.1515,37.369,193.473,43.227000000000004,96.90549999999999,50.99425,45.4155,49.502,78.25399999999999,56.79900000000001,82.2685,64.2,39.736,52.876,52.177,50.952,51.26,51.731,48.205,111.7625,52.4065,42.150999999999996,64.44200000000001,93.73875000000001,69.753,54.426500000000004,96.814,62.987,157.8025,60.777,69.0805,27.8855,34.115,42.56,56.375,56.671,85.792,49.144,57.994,57.835499999999996,72.681,13.548,33.713499999999996,38.085,42.4655,38.15,67.561,90.134,75.4085,90.0745,65.1735,75.929,89.46549999999999,84.734625,46.331500000000005,33.3595,134.1315,51.509499999999996,86.572,18.3705,80.547,65.0035,86.023,86.774,56.233999999999995,30.1075,85.991,61.879,79.315,60.6755,12.666,26.8445,67.37049999999999,90.6865,30.866500000000002,89.9665,40.794,6.7215,49.4365,18.106,81.7755,66.4725,73.3415
2001-10-01,85.18,33.1675,62.2315,66.196,78.619,52.324,55.29900000000001,76.668,104.45150000000001,40.854,49.275499999999994,71.69399999999999,86.9785,126.6985,58.4095,11.105,36.281,217.538,42.6035,91.1265,50.12375,45.841499999999996,48.0045,70.57249999999999,55.858999999999995,83.47200000000001,65.792,38.248,51.035,50.996,49.181,49.895,52.065,45.069,131.5755,56.318,43.2415,64.517,96.111,69.511,54.120000000000005,100.649,63.010000000000005,154.444,59.21549999999999,69.4055,27.7025,33.55,42.073,55.962,56.084,85.873,48.569,56.505,55.2945,73.2595,13.8645,35.504999999999995,36.626000000000005,44.172,39.6345,67.6875,175.27,74.89500000000001,92.9635,65.65525,75.678,83.4265,84.428,46.2855,34.6405,102.9525,50.0355,85.53399999999999,18.153,88.9665,63.553,83.343,87.953,53.707,30.9465,82.75,49.955,61.1575,50.69499999999999,13.199000000000002,26.8475,70.9,87.3335,31.0765,94.0935,40.0835,6.297,50.0635,18.203,74.1095,75.761,60.4015
2002-01-01,80.3605,36.472,62.783,75.2985,76.4325,53.4685,56.1205,80.866,121.9755,41.186,52.647,69.235,81.082,117.005,58.4915,11.8945,36.563500000000005,237.332,43.2315,93.78,50.83775,46.1885,49.7965,65.0985,56.414500000000004,78.41300000000001,65.293,38.225,50.784,51.047,50.255,49.98,52.832,48.5,137.088,60.259499999999996,46.657,64.72,97.939,70.9935,55.8245,106.75800000000001,62.89,150.42000000000002,62.230999999999995,69.0865,27.7245,33.738,43.477,56.949,57.678,84.913,49.73,61.204,54.295,72.8655,14.309999999999999,37.849999999999994,34.918499999999995,42.6605,40.2345,68.123,304.845,75.5935,89.352,64.89925,75.8955,79.324,85.883625,46.929500000000004,36.339,124.1055,55.2795,86.621,18.063499999999998,84.255,64.7465,89.606,84.621,52.069,32.3545,88.232,59.332,71.03399999999999,58.670500000000004,13.887500000000001,27.144000000000002,67.9035,91.038,31.5815,95.1405,43.2295,6.322,48.355000000000004,18.54,80.41999999999999,61.574,70.1435
2002-04-01,79.592,36.7515,63.421,77.251,78.907,56.0495,59.721000000000004,80.422,118.8315,42.4785,54.602999999999994,73.625,75.3515,101.2525,59.6405,11.4205,37.501,241.96699999999998,45.2445,95.994,52.604,45.771,53.1885,62.58,61.1935,77.805,65.412,39.434,52.74,52.746,51.751,51.778,53.958,49.531,134.138,60.2045,47.061,65.715,99.52175,68.4325,58.287499999999994,102.35400000000001,63.1165,146.1565,66.0325,69.42699999999999,28.2705,34.831,45.462,59.433,59.611,88.33,52.007,60.293,57.5465,74.852,13.7605,40.019000000000005,34.173500000000004,44.766999999999996,42.307500000000005,69.238,375.221,78.9465,90.205,67.22075,78.8655,77.4685,87.83075,47.442499999999995,36.417500000000004,120.592,57.3325,88.898,18.4145,84.108,66.0325,90.049,89.173,56.260999999999996,31.906000000000002,88.234,56.97449999999999,71.9685,56.55,14.494,26.581,69.0305,93.876,32.1775,96.40799999999999,46.4315,6.1995,46.0265,17.777,82.2225,71.029,67.8315
2002-07-01,73.929,39.4245,62.7555,73.50049999999999,81.531,57.243,60.309,78.626,113.968,42.995999999999995,54.069500000000005,72.5525,73.08099999999999,95.405,59.519000000000005,12.18,37.265,245.3595,46.3605,98.22999999999999,53.10875,45.0315,53.075500000000005,61.084,61.20949999999999,79.0495,62.01,40.178,53.373,53.073,51.915,52.358,53.581,49.323,124.4555,56.310500000000005,44.205,65.19200000000001,98.7485,72.301,60.214,105.729,62.125499999999995,142.92849999999999,65.0045,67.8515,28.6295,35.292,46.184,60.557,60.369,90.499,53.109,59.188,57.977999999999994,74.9185,14.219999999999999,42.2555,34.957,47.423,44.3365,70.1395,396.533,79.1785,94.717,68.12675,78.589,78.775,88.6495,47.1255,36.983000000000004,115.1215,57.740500000000004,92.082,18.774,93.0125,65.88499999999999,93.677,92.008,57.2325,33.1895,91.751,54.494,65.15549999999999,54.207499999999996,14.227,27.2495,69.416,98.275,32.8485,93.5195,47.7755,6.3265,46.7185,18.5455,79.3205,71.882,65.126
2002-10-01,68.361,41.966,62.241,79.813,80.7435,58.5415,59.6375,80.21199999999999,119.4485,42.209,52.8835,74.489,75.13749999999999,107.3245,59.9405,13.05,37.901,250.7285,46.4785,94.463,53.05225,45.374,52.299,61.567,58.5555,78.872,60.165,38.885,51.737,51.785,51.15,51.115,53.037,49.754,115.929,56.131,45.531000000000006,64.3325,101.65125,79.818,57.8525,106.008,62.070499999999996,139.0455,64.5,68.3535,28.5875,35.8,46.308,61.337,61.453,93.286,53.532,61.821,56.812,76.883,15.581500000000002,44.134,34.685,48.204,47.2815,70.404,381.964,80.982,88.007,70.1945,79.763,80.874,87.670375,47.616,37.61,120.98849999999999,56.397999999999996,88.486,18.8855,93.447,66.22749999999999,87.915,90.546,57.373000000000005,33.0165,86.047,57.995000000000005,73.71549999999999,57.342,14.902,27.528,73.57300000000001,95.39525,33.772999999999996,92.43799999999999,44.672,6.1845,49.7145,19.9295,83.318,70.5625,68.624
2003-01-01,68.76750000000001,40.9335,64.68,71.90549999999999,82.1915,57.349999999999994,59.2355,79.9195,111.0505,43.007999999999996,50.9685,74.253,68.6935,91.2145,60.0855,14.2535,38.2345,182.1255,47.422,97.44550000000001,52.90875,45.269999999999996,51.925,59.5025,59.5845,82.261,62.931,38.724,52.029,52.413,50.993,51.595,54.398,47.812,117.8715,58.093999999999994,47.2735,66.90299999999999,101.77799999999999,73.204,62.343500000000006,102.58,64.295,136.581,61.6035,71.145,29.641,35.663,46.454,61.27,61.185,92.493,53.736,60.567,57.082,75.45150000000001,16.3115,45.6965,35.498999999999995,43.774,51.299499999999995,69.81649999999999,290.815,79.2065,90.821,70.409,78.1455,77.5645,86.976375,49.6635,38.107,111.602,55.7285,84.247,19.344,83.737,67.5,80.99,88.486,57.6285,33.111000000000004,79.657,53.935500000000005,65.26650000000001,53.8615,15.400500000000001,28.0465,71.487,83.60425,34.837999999999994,93.02449999999999,46.275999999999996,7.8765,52.2455,21.3745,78.008,70.7385,64.207
2003-04-01,73.924,43.3065,64.6005,67.73150000000001,80.512,60.321,60.92100000000001,80.181,94.8375,43.668499999999995,53.1925,74.98849999999999,67.47749999999999,92.49600000000001,59.829,14.658000000000001,38.3615,179.47449999999998,47.7945,91.141,53.308499999999995,44.464,51.006,57.557,59.757999999999996,80.438,63.346,39.024,52.597,52.471,51.083,51.627,53.35,47.974,121.6785,57.2405,45.425,67.243,102.36025,75.14,63.038,99.492,63.223,134.793,64.46300000000001,74.8205,30.2935,37.053,47.414,62.859,62.077,95.645,54.734,58.034,57.4105,77.4515,17.5575,47.271,35.9875,43.9875,50.6975,69.81649999999999,298.798,79.7045,94.429,71.8,79.108,85.114,86.947,52.150999999999996,38.288,93.6985,55.1565,83.181,19.6345,99.1235,68.786,77.398,90.038,57.670500000000004,33.1485,75.989,48.745000000000005,58.7395,49.2505,15.895999999999999,28.243,76.40799999999999,85.09275,36.226,95.489,48.709,8.2735,52.691,21.9265,77.1825,82.902,57.579
2003-07-01,78.985,45.736000000000004,65.959,75.8235,79.6815,55.7065,58.5525,81.6385,113.44800000000001,45.1455,53.400999999999996,77.97800000000001,66.506,91.836,63.3835,15.214,40.449,175.34949999999998,49.2275,80.29400000000001,54.13525,43.781,52.071,56.1415,60.046,81.44,66.216,39.579,53.787,53.691,52.478,52.718,54.659,49.765,115.27199999999999,57.7545,47.212999999999994,68.757,96.6875,76.205,64.915,113.87550000000002,67.68350000000001,131.5465,67.13499999999999,73.016,31.7115,36.504,47.823,63.307,63.049,96.084,55.101,61.527,58.1055,78.399,17.846,48.9945,37.0115,44.394999999999996,50.716499999999996,67.078,368.135,81.738,96.56800000000001,72.72825,81.459,81.187,87.84225,52.9995,38.9165,114.7115,58.25,82.95349999999999,21.177500000000002,84.822,70.1275,80.401,86.993,59.653000000000006,33.5675,78.568,55.2485,68.79050000000001,54.5975,16.417,28.880499999999998,76.6055,87.47075,37.319,89.21600000000001,51.2475,9.638,53.529,22.528,79.959,73.44550000000001,65.27
2003-10-01,72.10499999999999,52.5345,67.374,78.8495,79.1335,60.9865,61.887,85.2965,115.5095,48.632000000000005,55.833,75.649,75.083,110.226,68.1625,16.1555,43.1185,188.7305,50.9555,88.89750000000001,56.425,43.3775,55.8575,59.217,61.4105,81.8935,63.768,43.459,57.17,56.114,54.838,55.507,55.13,51.982,106.36200000000001,60.13,51.849000000000004,69.5025,99.94200000000001,77.922,67.6875,119.4275,67.6885,129.034,71.33250000000001,77.3395,32.94,39.101,50.563,65.367,65.052,95.353,57.375,63.256,61.489999999999995,78.3445,19.4795,50.9965,38.651,44.5195,53.0765,69.1405,536.434,81.8715,94.881,72.44625,80.82050000000001,82.9075,89.217625,55.0355,40.585,117.22399999999999,61.777,80.108,21.802,89.1645,70.951,78.374,84.433,61.49550000000001,34.581500000000005,75.451,56.428,71.891,55.4465,17.055999999999997,29.866,74.8065,87.991,39.073,91.81299999999999,54.777499999999996,11.05,56.5385,24.008499999999998,82.6285,76.733,66.384
2004-01-01,76.4685,54.3185,64.587,78.365,79.35300000000001,59.288000000000004,62.522000000000006,86.6005,115.51650000000001,49.908,58.5535,79.1865,63.38,73.2655,68.694,16.085,43.6515,180.473,52.294,78.1695,58.556,43.1035,58.197,60.532000000000004,64.26849999999999,86.9415,59.968,43.819,58.496,57.098,56.078,56.864,55.454,53.795,113.6715,66.08,57.463499999999996,67.45949999999999,106.76525,84.5495,69.0255,118.11850000000001,65.8095,127.00049999999999,72.1245,78.955,33.9775,39.73,51.758,67.262,66.874,99.016,58.73,64.726,64.704,82.12950000000001,20.7625,53.656,42.2105,41.6255,55.9815,72.49799999999999,783.148,84.316,100.40549999999999,75.62899999999999,83.511,92.06750000000001,91.1235,55.4985,42.271,116.22800000000001,60.8025,82.287,22.6505,101.819,71.463,83.753,84.937,66.628,34.689,79.287,56.348,72.1925,55.251000000000005,17.682000000000002,30.6385,79.6645,84.28975,41.397999999999996,100.406,57.179,12.0745,60.526,24.829,85.9675,82.2385,66.218
2004-04-01,80.36699999999999,56.911,64.51,80.941,81.09,62.623,64.9025,90.15700000000001,115.82,51.487,61.236000000000004,82.0165,66.7745,85.7505,71.11500000000001,16.744999999999997,45.0075,210.114,55.147999999999996,81.11149999999999,62.13425,43.908,61.95,62.438,65.6095,88.45400000000001,57.23,45.269,59.876,58.167,57.253,58.239,55.933,55.208,117.71849999999999,67.7365,58.611000000000004,66.378,107.827,92.4435,71.852,118.20949999999999,65.124,125.106,74.6105,80.5195,35.559,41.799,54.619,70.072,69.508,101.026,61.75,66.501,68.0315,84.39450000000001,21.2535,54.3235,45.0695,42.557,59.7515,77.8045,913.809,87.955,95.7045,77.5075,87.181,90.6615,93.134,56.8115,43.4255,116.1865,66.243,83.476,23.944000000000003,103.35050000000001,73.146,87.586,84.28,69.107,36.079499999999996,82.31,58.612500000000004,75.012,57.2645,18.1075,30.7315,78.642,85.238,42.658500000000004,100.82300000000001,56.418499999999995,12.753499999999999,60.0495,25.296999999999997,87.983,78.712,67.929
2004-07-01,77.66499999999999,58.592999999999996,65.935,81.66550000000001,81.8055,65.236,66.316,92.6465,113.9135,52.6765,64.4125,82.17949999999999,66.50399999999999,79.0565,72.4205,17.906,47.162,167.3555,55.258,83.5575,63.73,44.1685,61.695,65.0195,66.162,86.484,59.299,46.956,60.789,58.848,57.445,58.799,56.161,54.306,137.4125,68.8945,56.286,67.402,105.691,90.40050000000001,73.8615,116.60900000000001,66.9855,123.118,75.8495,83.806,36.228,42.632,55.866,71.013,70.471,100.857,62.629,67.569,70.0045,85.522,21.7885,55.7815,45.878,41.68000000000001,54.5175,79.509,976.275,88.347,95.8735,77.1175,87.2685,105.864,94.091875,56.532,43.281,114.38,67.07600000000001,82.9875,24.152,96.16499999999999,75.18,84.716,86.606,71.65299999999999,36.3915,79.021,58.811,75.416,57.408500000000004,20.734,31.049,79.321,84.29925,44.5265,101.1835,54.777499999999996,12.4165,58.3515,25.938,88.27250000000001,79.572,67.6815
2004-10-01,79.0275,58.131,68.44,79.8215,83.596,65.0975,66.674,97.4,112.32249999999999,53.4675,67.5005,85.1685,71.3575,90.57300000000001,74.184,19.761,48.8515,150.3865,57.3945,83.601,65.7415,43.873000000000005,61.594,67.5,67.4255,86.68549999999999,65.226,46.978,61.267,59.882,58.809,59.461,58.301,56.405,144.7245,76.7155,64.05199999999999,71.1285,110.66275,84.3215,74.2225,110.88550000000001,70.1665,121.2925,81.037,84.223,36.980000000000004,43.446,57.334,72.799,72.113,103.236,63.984,68.499,70.3815,87.785,23.6175,58.348,47.0685,44.9535,56.4935,82.1925,962.689,88.292,102.203,79.372,87.3605,109.0555,93.94925,57.077,45.961,112.578,68.6855,81.5235,24.935499999999998,96.9545,76.805,82.141,86.193,70.857,37.092,76.517,57.4095,74.006,56.141999999999996,22.166,30.8555,83.38,84.96125,45.881,106.916,53.70399999999999,12.601500000000001,60.1095,27.819000000000003,88.7325,90.585,66.3985
2005-01-01,80.2805,60.6945,67.48150000000001,81.243,85.0385,66.898,67.1165,95.403,116.3995,54.44,64.753,86.509,70.97800000000001,80.0425,75.713,19.9835,50.1065,96.102,59.0145,81.4875,66.55225,44.048500000000004,62.8755,70.84,66.9625,93.43299999999999,63.304,48.985,62.892,61.007,59.911,60.819,58.439,57.455,148.434,73.4825,59.625,69.84049999999999,111.40075,94.5275,73.6335,120.126,68.424,119.1585,83.2315,83.831,37.2,43.472,57.903,73.633,72.734,104.687,65.044,68.08,71.312,87.822,27.646,51.1465,48.795500000000004,43.284,59.048,82.7855,841.456,90.6395,98.6215,80.321,89.60249999999999,116.0795,95.55,57.819,44.6025,115.86699999999999,71.113,87.4785,25.253999999999998,106.258,77.005,88.984,90.408,71.6885,38.212,84.178,60.10850000000001,74.238,58.2325,23.002,30.584,81.87049999999999,85.66149999999999,47.787,110.082,52.111,12.683,59.918000000000006,28.596,91.3805,79.484,68.8745
