Date,Accommodations,Air transportation,Alcoholic beverages purchased for off-premises consumption,"Audio-video, photographic, and information processing equipment services",Children's and infants' clothing,Clothing and footwear,Commercial and vocational schools,Communication,Dental services,Durable goods,Education services,Educational books,Electricity,Electricity and gas,Final consumption expenditures of nonprofit institutions serving households (NPISHs),"Financial service charges, fees, and commissions",Financial services,Financial services and insurance,Financial services furnished without payment,Food and beverages purchased for off-premises consumption,Food and nonalcoholic beverages purchased for off-premises consumption,Food furnished to employees (including military),Food produced and consumed on farms,Food services,Food services and accommodations,Foreign travel by U.S. residents,Fuel oil and other fuels,Furnishings and durable household equipment,Furniture and furnishings,Gambling,Garments,Gasoline and other energy goods,"Glassware, tableware, and household utensils",Goods,Gross output of nonprofit institutions,Ground transportation,Group housing,Health care,Higher education,Hospital and nursing home services,Hospitals,Household appliances,Household consumption expenditures (for services),Household maintenance,Household supplies,Household utilities,Housing,Housing and utilities,Imputed rental of owner-occupied nonfarm housing,Insurance,Internet access,Jewelry and watches,Less: Expenditures in the United States by nonresidents,Less: Receipts from sales of goods and services by nonprofit institutions,Life insurance,Luggage and similar personal items,"Magazines, newspapers, and stationery","Membership clubs, sports centers, parks, theaters, and museums",Men's and boys' clothing,"Motor vehicle fuels, lubricants, and fluids",Motor vehicle maintenance and repair,Motor vehicle parts and accessories,Motor vehicle services,Motor vehicles and parts,Musical instruments,Natural gas,Net expenditures abroad by U.S. residents,Net foreign travel,Net health insurance,Net household insurance,Net motor vehicle and other transportation insurance,Net purchases of used motor vehicles,New motor vehicles,Nondurable goods,"Nursery, elementary, and secondary schools",Nursing homes,Other clothing materials and footwear,Other durable goods,Other motor vehicle services,Other nondurable goods,Other recreational services,Other services,Outpatient services,Paramedical services,Personal care and clothing services,Personal care products,Pharmaceutical and other medical products,Physician services,Postal and delivery services,Professional and other services,Public transportation,Purchased meals and beverages,Recreation services,Recreational books,Recreational goods and vehicles,Recreational items,Rental of tenant-occupied nonfarm housing,Rental value of farm dwellings,Services,Social services and religious activities,"Sporting equipment, supplies, guns, and ammunition",Sports and recreational vehicles,Telecommunication services,Telephone and related communication equipment,Therapeutic appliances and equipment,Tobacco,Tools and equipment for house and garden,Transportation services,"Video, audio, photographic, and information processing equipment and media",Water supply and sanitation,Water transportation,Women's and girls' clothing
1986-04-01,-0.14,0.08,-0.02,0.05,0.0,0.72,0.03,0.01,0.0,1.99,0.01,0.01,0.13,0.18,0.47,0.17,0.23,0.17,0.06,-0.18,-0.16,-0.02,0.0,0.4,0.27,-0.48,0.11,0.19,0.1,0.06,0.6,0.31,0.03,2.98,0.47,-0.02,0.0,0.05,0.0,-0.06,-0.07,0.04,0.98,0.05,0.08,0.22,0.34,0.56,0.27,-0.06,,0.06,0.09,0.0,-0.11,0.02,-0.01,-0.07,0.18,0.2,-0.02,0.04,-0.04,1.32,0.01,0.05,-0.04,-0.39,0.02,0.0,0.02,0.02,1.26,0.99,-0.01,0.01,0.12,0.11,-0.01,0.13,0.01,-0.14,0.11,0.08,0.06,0.04,0.08,0.02,0.02,0.05,0.06,0.42,0.05,0.0,0.36,-0.03,0.08,0.0,1.45,0.06,0.07,-0.14,-0.01,0.0,0.03,0.02,0.02,0.03,0.43,0.04,0.0,0.42
1986-07-01,0.02,0.18,-0.01,0.07,0.04,0.11,0.0,0.13,0.02,4.97,-0.01,0.03,-0.03,0.05,0.15,-0.02,0.11,0.13,0.13,-0.35,-0.33,-0.02,-0.02,0.09,0.1,0.39,0.1,0.4,0.33,0.0,0.09,0.19,-0.02,5.23,0.12,-0.02,0.0,0.32,0.0,-0.01,-0.04,0.06,1.89,0.03,0.03,0.11,0.52,0.63,0.41,0.02,,0.08,-0.27,-0.03,-0.07,0.01,0.06,0.02,0.02,0.09,0.04,0.06,0.04,3.57,0.01,0.08,-0.08,0.12,0.05,0.0,0.03,0.27,3.23,0.25,-0.01,0.02,0.02,0.17,0.0,0.31,0.03,0.39,0.34,0.15,0.07,0.09,0.08,0.17,0.03,0.03,0.16,0.1,0.12,0.06,0.83,0.16,0.13,-0.02,2.04,0.03,0.07,0.21,0.1,0.0,0.06,-0.04,0.02,0.2,0.48,0.06,0.0,0.03
1986-10-01,0.01,0.0,-0.03,0.07,0.0,0.02,0.0,0.01,0.03,-0.95,0.01,0.01,0.24,0.19,0.1,0.16,0.33,0.43,0.17,0.33,0.37,-0.02,0.0,0.34,0.35,0.11,-0.04,0.12,0.09,0.09,0.0,0.15,0.03,-0.09,0.23,-0.02,0.0,0.46,-0.01,0.13,0.11,0.02,2.46,0.0,0.06,0.21,0.4,0.62,0.35,0.1,,0.56,-0.02,0.13,0.0,0.01,0.03,0.07,-0.03,0.19,0.07,-0.04,0.07,-2.44,0.0,-0.05,0.05,0.08,0.07,0.0,0.03,0.0,-2.4,0.87,0.02,0.03,0.03,0.65,-0.01,0.37,0.02,0.31,0.33,0.05,0.08,0.06,0.08,0.24,0.02,0.08,-0.02,0.35,0.25,0.03,0.71,0.03,0.08,-0.02,2.56,0.04,0.04,0.39,-0.01,0.0,0.06,0.06,-0.01,0.04,0.26,0.02,0.0,0.03
1987-01-01,0.16,0.0,-0.05,0.05,0.02,0.36,0.01,0.25,0.04,-3.54,0.03,0.02,-0.05,-0.15,0.1,0.73,1.08,1.1,0.34,-0.26,-0.2,-0.02,-0.01,0.33,0.49,0.58,-0.07,0.11,0.18,0.01,0.24,-0.17,-0.09,-3.39,0.33,0.0,0.0,0.55,0.03,-0.13,0.09,-0.01,3.67,-0.01,-0.02,-0.12,0.25,0.13,0.21,0.03,,-0.46,0.09,0.23,-0.08,0.02,0.06,-0.03,0.14,-0.11,0.13,-0.1,0.15,-3.21,0.0,-0.1,-0.05,0.68,0.07,0.01,0.03,-0.48,-2.63,0.15,-0.01,-0.22,0.12,-0.36,0.02,0.22,0.04,1.19,0.67,0.32,0.05,0.06,0.05,0.31,0.01,-0.03,0.0,0.35,0.07,0.06,-0.07,0.09,0.01,0.02,3.77,0.23,0.1,-0.27,0.24,0.0,0.05,0.02,0.04,0.15,0.04,0.03,0.0,0.07
1987-04-01,0.03,0.06,-0.01,0.03,-0.01,0.1,0.05,0.18,0.04,2.33,0.06,-0.01,0.48,0.52,0.11,-0.11,0.05,-0.06,0.16,-0.05,-0.03,-0.01,-0.01,0.3,0.33,0.19,0.03,0.09,0.08,0.02,0.14,0.34,0.04,3.17,0.41,0.0,0.0,0.58,0.0,0.29,0.16,-0.04,2.29,-0.03,0.01,0.54,0.16,0.7,0.16,-0.11,0.0,0.01,-0.16,0.3,-0.22,0.02,0.1,0.01,0.07,0.31,0.15,0.09,0.16,1.85,0.0,0.04,-0.01,0.04,0.07,0.01,0.03,0.23,1.53,0.84,0.02,0.12,-0.04,0.03,0.01,0.46,0.02,0.43,0.29,-0.05,0.06,0.06,0.08,0.3,0.0,0.09,0.06,0.31,0.08,0.01,0.36,0.19,0.0,0.0,2.4,0.03,0.07,0.15,0.18,0.0,0.01,0.03,0.01,0.22,0.14,0.03,0.0,0.08
1987-07-01,0.0,-0.04,-0.01,0.07,0.04,0.34,0.05,0.22,0.02,2.4,0.06,-0.01,-0.22,-0.06,0.18,-0.04,-0.01,-0.06,0.03,0.01,0.03,-0.01,0.0,0.11,0.11,0.0,-0.1,0.18,0.11,-0.02,0.29,-0.31,0.0,2.5,0.45,0.02,0.0,0.66,0.0,0.25,0.12,0.06,1.96,0.0,0.01,-0.02,0.67,0.64,0.58,-0.05,0.0,-0.07,-0.17,0.26,-0.13,0.01,0.03,0.05,0.1,-0.2,0.17,0.1,0.16,2.0,0.01,0.16,-0.02,-0.17,0.05,0.01,0.02,0.53,1.37,0.1,0.01,0.13,0.05,-0.08,0.0,0.06,0.02,0.34,0.41,0.11,0.1,0.02,0.02,0.27,0.01,0.07,-0.02,0.12,0.13,-0.01,0.31,0.05,0.09,0.0,2.14,0.05,0.09,-0.12,0.21,0.0,-0.01,-0.07,0.0,0.14,0.34,0.03,0.0,0.15
1987-10-01,0.15,-0.04,0.03,0.09,-0.05,-0.17,-0.01,0.04,0.0,-1.59,-0.01,0.0,-0.07,-0.05,0.12,0.03,-0.17,-0.07,-0.2,0.0,-0.04,0.0,0.0,0.54,0.68,0.18,0.02,0.03,-0.02,0.07,-0.18,0.18,-0.02,-1.47,0.26,0.01,0.0,0.37,0.0,0.13,0.05,0.06,2.19,0.02,0.01,-0.05,0.66,0.61,0.59,0.1,0.0,0.09,-0.13,0.14,0.03,-0.02,0.0,0.03,0.04,0.16,0.13,0.02,0.1,-1.63,0.0,0.02,0.07,0.05,0.05,0.01,0.02,0.3,-1.95,0.12,0.0,0.08,0.01,0.08,-0.03,0.12,0.02,0.31,0.25,0.1,0.09,0.04,-0.01,0.15,0.04,0.16,-0.02,0.54,0.21,0.02,-0.07,0.04,0.07,0.0,2.31,-0.04,-0.01,-0.17,0.0,0.0,0.01,-0.02,0.02,0.08,0.09,-0.01,0.0,-0.17
1988-01-01,-0.05,0.01,-0.01,0.09,0.04,0.3,0.08,0.14,-0.02,2.75,0.08,0.02,0.34,0.49,0.41,-0.31,-0.09,0.33,0.22,0.64,0.65,0.01,0.0,0.08,0.03,0.01,0.08,0.15,0.06,0.1,0.31,0.12,0.08,3.91,0.58,0.04,0.0,0.58,0.0,0.16,0.08,0.0,2.94,0.02,0.12,0.51,0.33,0.84,0.27,0.42,0.0,0.03,-0.11,0.17,0.34,-0.03,0.15,0.12,0.06,0.04,0.13,0.15,0.19,1.99,0.0,0.14,-0.08,-0.1,0.05,0.01,0.02,-0.12,1.95,1.16,-0.01,0.08,-0.01,0.15,0.06,0.1,0.03,0.58,0.42,0.19,0.21,0.01,0.12,0.25,-0.01,0.2,0.05,0.07,0.34,0.05,0.46,-0.01,0.05,0.0,3.35,0.04,0.05,0.06,0.15,0.0,0.13,-0.22,0.01,0.25,0.31,0.02,0.0,0.21
1988-04-01,0.07,0.06,0.06,0.11,0.0,-0.13,0.04,-0.09,-0.02,0.03,0.05,0.0,-0.04,-0.09,0.29,-0.03,-0.13,0.07,-0.1,0.51,0.45,0.0,0.0,0.55,0.61,-0.16,-0.02,0.16,0.04,0.08,-0.14,0.17,0.04,0.86,0.41,0.06,0.0,0.38,0.02,0.12,0.02,0.04,1.84,-0.01,0.06,-0.08,0.38,0.3,0.32,0.2,0.0,0.03,-0.08,0.12,0.16,-0.01,0.02,0.15,0.03,0.2,0.09,0.02,0.11,-0.55,0.01,-0.05,-0.06,-0.24,0.03,0.0,0.01,-0.1,-0.47,0.83,0.0,0.1,0.01,0.04,0.03,0.27,0.02,-0.12,0.26,0.11,0.07,0.05,0.12,0.16,-0.05,0.07,0.12,0.54,0.36,0.01,0.37,0.13,0.06,0.0,2.13,0.02,0.06,0.04,-0.03,0.0,0.02,-0.05,0.04,0.23,0.25,0.01,0.0,-0.17
1988-07-01,0.01,0.03,-0.03,0.1,0.02,0.48,0.08,0.24,-0.01,-0.74,0.14,-0.01,0.25,0.23,0.32,0.02,0.21,0.38,0.19,0.08,0.1,0.0,0.0,0.66,0.67,0.16,0.04,0.06,-0.01,0.08,0.42,0.0,0.05,-0.01,0.56,0.01,0.0,0.48,0.05,0.14,0.1,0.01,3.3,0.05,0.06,0.27,0.52,0.79,0.47,0.17,0.0,-0.03,-0.37,0.24,0.14,-0.03,0.04,0.11,0.11,-0.04,0.17,0.0,0.19,-0.96,0.0,-0.02,-0.01,-0.2,0.02,0.0,0.01,-0.27,-0.69,0.72,0.01,0.04,0.07,0.01,0.02,0.16,0.02,0.44,0.34,0.22,0.08,0.04,0.04,0.13,0.0,0.12,0.04,0.66,0.31,-0.02,0.16,0.07,0.05,0.0,3.61,0.01,0.02,0.07,0.24,0.0,0.08,-0.09,0.02,0.23,0.09,0.04,0.0,0.28
1988-10-01,-0.03,0.05,0.03,0.06,0.03,0.49,0.01,0.05,0.0,1.47,0.05,0.01,-0.2,-0.05,0.24,0.12,-0.02,0.11,-0.15,0.18,0.15,0.0,0.0,0.41,0.38,0.03,0.0,0.33,0.22,0.04,0.47,0.14,0.02,2.57,0.21,0.01,0.0,0.15,0.01,-0.14,-0.18,0.05,1.82,0.04,0.08,-0.04,0.53,0.48,0.49,0.14,0.0,0.03,-0.12,-0.03,0.12,-0.01,0.04,0.09,0.11,0.14,0.14,-0.01,0.16,0.66,0.0,0.15,-0.03,-0.09,0.02,0.0,0.0,0.09,0.58,1.1,0.02,0.04,0.02,0.1,0.02,0.29,0.03,0.25,0.29,0.24,0.06,-0.01,0.08,0.05,-0.02,0.07,0.06,0.41,0.23,0.03,0.38,0.12,0.03,0.0,2.06,0.06,0.0,0.14,0.06,0.0,0.06,0.01,0.03,0.22,0.22,0.01,0.0,0.33
1989-01-01,0.04,-0.07,0.06,0.08,-0.04,0.07,0.0,0.12,0.01,-0.24,0.06,-0.01,0.13,0.14,0.08,0.13,0.63,0.77,0.5,0.17,0.12,0.0,-0.01,-0.16,-0.11,-0.02,-0.11,0.24,0.19,0.0,0.04,0.02,0.02,0.23,0.13,0.0,0.0,0.12,0.02,0.06,-0.01,0.03,1.56,0.07,-0.04,0.18,0.24,0.42,0.28,0.14,0.0,-0.02,-0.24,0.05,0.16,0.02,0.04,0.1,0.01,0.13,0.01,-0.05,0.04,-0.02,0.0,0.01,0.1,-0.26,-0.01,0.0,-0.01,0.05,-0.01,0.47,0.04,0.07,0.03,-0.11,0.03,0.21,0.01,0.2,0.06,0.09,0.04,0.02,0.15,-0.03,0.02,0.03,-0.07,-0.16,0.19,-0.01,-0.36,-0.04,-0.04,0.0,1.64,0.15,0.04,-0.32,0.1,0.0,-0.1,-0.01,0.01,-0.03,-0.06,0.04,0.0,0.07
1989-04-01,0.02,0.01,0.03,0.03,0.01,0.28,0.02,0.12,0.01,0.75,0.07,0.01,-0.11,-0.27,0.39,0.2,0.25,0.3,0.05,-0.24,-0.27,0.0,0.0,-0.09,-0.06,-0.07,0.04,0.21,0.03,-0.02,0.12,-0.07,0.04,0.91,0.31,0.01,0.0,-0.17,0.02,-0.21,-0.18,0.08,0.59,0.05,-0.02,-0.24,0.32,0.08,0.28,0.05,0.0,-0.02,-0.01,-0.08,0.05,0.02,0.03,0.09,0.13,-0.11,-0.01,0.0,0.0,0.07,-0.01,-0.15,0.0,-0.08,0.0,0.0,0.0,0.25,-0.19,0.16,0.03,-0.03,0.16,0.08,0.01,0.19,0.02,0.32,0.04,0.07,0.02,0.04,-0.04,-0.04,0.0,0.02,0.01,-0.09,0.11,0.03,0.4,0.17,0.03,0.0,0.97,0.12,0.06,0.13,0.12,0.0,0.06,0.02,0.05,0.01,0.17,0.03,0.0,-0.02
1989-07-01,0.02,0.07,-0.01,0.01,0.04,0.48,0.02,0.11,0.02,1.27,0.06,-0.01,-0.04,0.11,0.39,0.03,0.03,0.09,0.01,0.29,0.3,0.0,0.0,0.22,0.25,0.14,-0.02,-0.06,-0.06,0.01,0.45,-0.03,0.02,2.33,0.36,0.01,0.0,0.01,0.02,-0.1,-0.17,-0.03,1.21,0.04,0.03,0.13,0.33,0.45,0.26,0.06,0.0,-0.04,-0.25,-0.03,0.04,0.06,0.01,0.06,0.07,-0.01,-0.05,0.1,-0.05,1.07,0.01,0.14,-0.07,-0.11,0.02,0.0,0.01,-0.16,1.13,1.06,0.01,0.07,0.03,0.04,0.0,0.32,0.01,0.27,0.11,0.04,0.05,0.07,0.14,0.05,0.0,0.03,0.08,0.22,0.1,-0.02,0.22,0.17,0.07,0.0,1.6,0.1,0.07,0.12,0.11,0.0,0.03,-0.03,0.01,0.03,0.04,0.02,0.0,0.34
1989-10-01,0.01,0.03,0.01,0.0,0.01,0.08,0.02,0.17,0.02,-1.7,0.03,0.0,0.5,0.75,0.35,0.18,0.0,0.06,-0.18,0.37,0.37,0.0,-0.01,0.08,0.1,0.06,0.14,0.04,-0.03,0.01,0.08,0.36,0.03,-0.52,0.47,0.01,0.0,0.48,0.02,0.13,0.03,0.04,1.92,0.01,0.05,0.76,0.43,1.18,0.31,0.05,0.0,0.07,-0.3,0.12,0.02,0.03,0.04,-0.02,0.03,0.22,-0.06,0.05,-0.07,-1.91,0.0,0.25,0.03,-0.24,0.03,0.0,0.01,0.48,-2.44,1.18,0.0,0.1,0.0,0.14,-0.01,0.36,0.03,0.11,0.35,0.21,0.05,0.04,0.11,0.12,0.0,0.07,0.04,0.08,0.02,0.02,0.03,0.07,0.11,0.0,2.27,0.02,0.02,-0.04,0.17,0.0,0.04,0.02,0.0,-0.03,0.03,0.01,0.0,0.05
1990-01-01,0.06,0.01,0.09,0.05,-0.04,-0.18,0.01,-0.02,-0.01,2.27,0.04,0.0,-0.62,-1.29,0.2,-0.05,0.05,0.08,0.1,0.05,-0.04,0.0,0.0,0.56,0.62,0.24,-0.31,0.18,0.09,0.11,-0.19,-0.37,0.06,2.14,0.46,0.01,0.0,0.64,0.02,0.24,0.13,0.0,1.06,0.02,0.04,-1.29,0.49,-0.81,0.27,0.04,0.0,-0.05,-0.16,0.26,-0.04,-0.09,0.07,0.07,0.04,-0.06,0.03,0.09,0.01,1.93,0.01,-0.67,0.02,0.08,0.04,0.0,0.03,0.01,1.83,-0.13,0.01,0.12,0.02,0.05,-0.02,0.37,0.01,0.26,0.4,0.26,0.09,0.07,0.11,0.15,0.0,0.08,0.02,0.56,0.24,0.0,0.11,0.15,0.21,0.0,1.27,-0.03,0.05,-0.1,-0.02,0.01,0.19,-0.09,0.02,0.03,0.16,-0.01,0.0,-0.2
1990-04-01,-0.01,-0.05,0.08,0.06,-0.03,-0.32,-0.01,0.09,0.0,-1.81,0.01,0.0,0.38,0.65,0.55,0.03,-0.09,0.03,-0.12,0.63,0.56,0.0,-0.01,0.24,0.23,0.0,0.15,-0.37,-0.27,0.02,-0.27,-0.06,-0.07,-1.7,0.73,-0.01,0.0,0.63,0.01,0.08,-0.08,-0.03,2.37,0.05,0.0,0.65,0.36,1.01,0.24,0.12,0.0,-0.07,-0.06,0.18,0.08,-0.07,0.0,0.12,-0.07,-0.21,0.01,-0.02,0.1,-1.18,0.0,0.27,-0.01,-0.06,0.03,0.0,0.01,-0.04,-1.11,0.11,0.0,0.16,-0.05,-0.21,0.09,-0.14,0.02,0.23,0.55,0.42,0.07,-0.07,0.04,0.13,0.0,0.03,-0.06,0.24,0.22,0.01,-0.07,-0.07,0.12,0.0,2.93,0.04,-0.07,-0.07,0.09,0.0,-0.07,-0.04,0.0,0.04,0.08,0.0,0.0,-0.17
1990-07-01,-0.03,-0.01,0.1,0.02,0.0,-0.05,-0.01,0.15,-0.01,-0.53,0.02,0.0,0.15,0.17,0.58,-0.04,0.02,0.16,0.06,0.03,-0.07,0.0,0.0,0.22,0.19,-0.2,0.05,-0.18,-0.15,0.0,-0.07,0.11,-0.01,-0.36,0.71,0.05,0.0,0.49,0.02,-0.01,-0.11,-0.03,1.38,-0.03,0.04,0.17,0.35,0.52,0.25,0.14,0.0,0.06,0.1,0.13,0.12,-0.02,0.04,0.02,-0.01,0.06,-0.12,-0.01,-0.09,-0.35,0.0,0.02,-0.1,-0.1,0.03,0.0,0.0,0.06,-0.4,0.16,0.01,0.1,0.02,0.02,0.02,0.07,0.01,0.03,0.5,0.39,-0.03,0.05,0.11,0.12,0.0,0.0,0.04,0.22,0.05,0.0,-0.02,0.0,0.1,0.0,1.96,0.01,-0.01,-0.02,0.15,0.0,-0.01,-0.07,0.01,-0.05,0.0,-0.01,0.0,-0.05
1990-10-01,0.0,0.0,0.05,-0.02,0.0,-0.25,0.0,-0.1,-0.02,-1.39,-0.01,0.0,-0.09,-0.1,0.23,0.02,0.07,0.22,0.05,-0.24,-0.29,0.0,0.0,-0.38,-0.38,-0.13,-0.33,-0.14,-0.14,0.05,-0.2,-0.49,0.03,-2.45,0.12,0.07,0.0,0.13,0.01,-0.21,-0.27,-0.01,-0.79,-0.05,-0.05,-0.11,0.24,0.12,0.19,0.15,0.0,-0.08,-0.36,-0.11,0.13,0.03,0.03,0.02,-0.05,-0.16,-0.2,-0.08,-0.2,-1.17,0.0,-0.01,-0.01,-0.49,0.02,0.0,-0.01,0.0,-1.09,-1.05,-0.02,0.06,-0.04,-0.06,0.0,-0.08,0.02,-0.82,0.34,0.28,-0.1,-0.02,0.02,0.08,-0.01,-0.05,0.07,-0.38,0.07,0.0,-0.02,0.0,0.04,0.0,-0.56,-0.02,0.01,-0.06,-0.1,0.0,0.0,-0.04,-0.02,-0.13,0.02,-0.01,0.0,-0.15
1991-01-01,-0.08,-0.08,-0.35,-0.08,0.01,0.22,-0.01,-0.04,-0.05,-1.36,-0.04,0.0,-0.09,-0.18,0.15,0.26,0.54,1.0,0.28,-0.1,0.26,0.0,0.0,-0.14,-0.22,-0.55,0.11,0.0,0.01,-0.1,0.23,-0.01,0.0,-1.32,0.06,-0.04,0.0,-0.04,0.0,0.01,0.06,0.0,-0.32,-0.14,-0.01,-0.2,0.24,0.05,0.28,0.47,0.0,-0.04,0.61,-0.09,0.5,0.02,-0.07,-0.05,0.07,-0.13,-0.37,-0.05,-0.31,-1.44,0.0,-0.09,0.09,0.06,0.0,0.0,-0.03,0.25,-1.64,0.04,-0.03,-0.04,-0.01,-0.06,0.06,-0.07,-0.01,-0.45,-0.05,-0.02,-0.19,-0.01,0.04,0.02,-0.04,-0.12,-0.12,-0.14,-0.24,-0.01,0.14,0.12,-0.04,0.0,-0.17,0.03,-0.04,0.09,0.0,0.0,-0.05,-0.23,0.0,-0.43,0.1,-0.02,0.0,0.15
1991-04-01,0.12,0.08,-0.13,-0.04,-0.02,0.3,0.0,0.18,-0.01,0.26,0.0,-0.01,0.59,0.73,0.13,0.32,0.47,0.68,0.15,0.18,0.31,0.0,0.0,0.41,0.54,0.49,0.06,0.12,0.04,0.05,0.31,0.22,0.0,0.87,0.36,0.01,0.0,0.33,0.0,0.28,0.29,0.06,2.36,-0.02,0.06,0.72,0.36,1.08,0.32,0.21,0.0,0.12,-0.69,0.24,0.19,-0.02,-0.04,-0.06,0.07,0.16,-0.18,0.12,-0.16,-0.12,0.01,0.14,-0.07,-0.2,0.04,0.0,-0.02,-0.27,0.03,0.62,0.0,-0.02,-0.02,0.01,0.02,-0.09,-0.01,-0.13,0.06,0.07,-0.1,0.0,0.03,0.0,-0.02,0.01,0.09,0.41,-0.06,-0.01,0.24,-0.03,0.04,0.0,2.48,0.01,0.03,-0.12,0.2,0.0,-0.08,-0.04,0.02,-0.07,0.34,-0.01,0.0,0.26
1991-07-01,0.03,0.0,-0.05,-0.01,0.0,-0.06,-0.02,0.19,0.0,0.75,-0.03,0.0,-0.4,-0.24,0.3,-0.01,0.25,0.27,0.26,0.09,0.14,0.0,0.0,-0.08,-0.05,-0.03,0.1,-0.17,-0.08,0.04,-0.04,0.15,-0.04,0.92,0.43,0.0,0.0,0.4,-0.02,0.16,0.12,-0.05,0.79,0.0,0.02,-0.25,0.51,0.26,0.47,0.02,0.0,-0.16,-0.17,0.13,-0.01,-0.03,-0.03,0.01,0.04,0.05,-0.1,-0.05,-0.08,0.9,0.01,0.16,-0.04,-0.21,0.05,0.0,-0.01,0.47,0.47,0.17,0.01,0.03,-0.02,-0.24,0.03,0.0,0.0,-0.05,0.24,0.19,-0.05,-0.02,-0.01,0.05,-0.01,0.01,-0.01,-0.08,0.04,0.0,0.26,0.08,0.04,0.0,1.09,0.04,0.04,-0.08,0.19,0.0,-0.05,0.0,0.0,-0.08,0.29,-0.01,0.0,-0.07
1991-10-01,0.05,0.04,-0.21,0.03,0.0,-0.42,0.0,0.09,0.02,-0.79,-0.01,-0.01,-0.11,-0.32,0.3,0.19,0.28,0.26,0.09,-0.48,-0.27,0.0,0.0,-0.04,0.01,0.1,-0.08,-0.06,-0.03,0.04,-0.35,-0.11,-0.01,-1.68,0.57,-0.01,0.0,0.6,-0.01,0.39,0.36,-0.03,1.18,0.0,-0.02,-0.33,0.41,0.08,0.38,-0.01,0.0,-0.11,-0.27,0.28,-0.06,0.01,-0.11,0.11,-0.12,-0.03,-0.05,-0.08,0.03,-0.44,-0.01,-0.21,0.01,-0.17,0.05,-0.01,0.0,-0.21,-0.15,-0.88,-0.01,0.03,-0.07,-0.14,0.09,0.13,-0.01,0.0,0.21,0.11,0.0,0.01,0.04,0.08,-0.01,0.07,0.03,-0.04,0.16,-0.01,-0.15,0.14,0.03,0.0,1.48,0.02,-0.05,0.07,0.1,0.0,-0.03,0.07,0.01,0.07,-0.14,-0.01,0.0,-0.23
1992-01-01,0.11,-0.07,-0.07,0.09,0.03,0.82,0.02,0.2,0.07,1.91,0.06,0.0,-0.11,-0.19,0.57,0.5,0.92,0.97,0.42,0.16,0.23,0.0,0.0,0.61,0.71,0.02,-0.01,0.29,0.07,0.13,0.67,0.2,0.06,3.47,0.57,0.02,-0.01,0.5,0.02,-0.18,-0.3,0.11,3.67,0.05,0.2,-0.23,0.39,0.16,0.31,0.04,0.0,0.17,-0.12,0.01,-0.09,0.07,0.0,0.21,0.18,0.21,0.19,0.07,0.31,1.05,0.0,-0.09,-0.08,-0.1,0.12,-0.01,0.02,0.25,0.73,1.56,0.01,0.13,0.16,0.25,0.12,0.39,0.03,0.61,0.68,0.34,0.27,0.02,0.05,0.27,0.0,0.04,-0.05,0.61,0.47,0.01,0.31,0.02,0.08,0.0,4.23,0.09,0.08,-0.01,0.19,0.01,0.01,0.16,0.05,0.26,0.23,-0.04,0.0,0.46
1992-04-01,0.03,-0.04,-0.02,0.05,-0.02,0.32,0.01,0.22,0.04,0.34,-0.02,0.0,0.03,0.33,0.46,-0.28,0.01,0.08,0.3,-0.12,-0.1,0.0,0.0,-0.62,-0.59,-0.01,0.15,0.07,-0.01,0.0,0.33,0.26,0.06,0.77,0.52,0.01,0.0,0.47,-0.02,0.05,0.03,0.01,1.51,0.05,0.01,0.32,0.37,0.7,0.34,0.07,0.0,0.05,-0.04,0.06,0.0,-0.04,-0.03,0.09,0.13,0.11,0.1,0.02,0.24,0.23,-0.01,0.3,-0.03,-0.05,0.06,-0.01,0.01,0.17,0.03,0.43,-0.01,0.02,-0.01,0.04,0.14,-0.03,0.01,0.49,0.42,0.23,0.15,-0.03,-0.03,0.15,-0.01,0.07,-0.03,-0.62,0.15,0.01,0.0,0.04,0.04,0.0,1.97,0.07,0.0,-0.07,0.23,0.0,0.02,0.03,0.0,0.21,0.08,-0.01,0.0,0.22
1992-07-01,0.0,0.24,0.01,0.03,0.01,0.41,0.03,0.23,0.03,1.04,0.02,0.02,0.01,-0.03,0.37,0.15,0.28,0.29,0.12,0.01,0.01,0.0,0.0,0.17,0.18,-0.07,-0.16,0.23,0.13,0.13,0.41,0.04,0.06,1.66,0.49,0.0,0.0,0.33,-0.02,0.1,0.08,0.01,2.33,0.02,0.07,-0.03,0.41,0.38,0.36,0.01,0.0,0.05,0.08,0.12,-0.04,0.02,0.06,0.0,0.18,0.19,0.1,0.05,0.23,0.27,0.01,-0.04,-0.06,0.01,0.06,-0.01,0.0,-0.02,0.25,0.62,0.01,0.01,0.0,0.15,0.13,0.16,0.01,0.52,0.23,0.18,0.1,0.02,0.0,0.02,0.01,0.05,0.23,0.17,0.17,0.04,0.39,0.09,0.04,0.0,2.7,0.1,0.08,0.04,0.22,0.0,0.05,-0.03,0.03,0.46,0.22,0.0,0.0,0.22
