Date,Durable goods,Equipment,Exports,Federal,Fixed investment,Goods,Government consumption expenditures and gross investment,Gross domestic product,Gross private domestic investment,Imports,Intellectual property products,National defense,Nondefense,Nondurable goods,Nonresidential,Personal consumption expenditures,Residential,Services,State and local,Structures
2020-10-01,97.678,98.871,101.749,106.253,104.967,99.29633333333334,108.801,106.293,104.925,99.657,103.276,106.187,106.364,101.242,102.172,105.34,115.022,106.524,110.37,106.309
2021-01-01,98.012,99.444,106.645,107.069,105.689,102.76400000000001,110.608,107.645,105.565,102.51,102.46,107.31,106.757,103.212,102.121,106.529,118.282,108.24333333333334,112.819,106.435
2021-04-01,101.241,98.72,111.258,108.223,106.711,106.50933333333334,112.411,109.278,106.373,105.63,102.573,108.561,107.784,104.692,102.198,108.188,122.449,110.12933333333335,115.044,108.02
2021-07-01,103.574,99.993,113.857,109.501,108.537,108.604,114.038,110.931,107.978,107.144,102.833,109.811,109.097,106.249,103.279,109.681,126.817,111.76466666666666,116.893,110.377
2021-10-01,105.978,101.29,115.72,110.856,110.701,110.80533333333334,115.974,112.836,110.098,108.899,102.953,111.223,110.374,109.116,104.982,111.491,130.601,113.12133333333334,119.203,116.394
2022-01-01,108.287,103.189,120.614,112.633,113.302,115.233,118.349,115.16,112.687,112.376,103.271,113.574,111.418,112.671,106.741,113.585,136.158,114.70133333333332,121.961,121.105
2022-04-01,108.6,105.425,126.218,114.685,115.969,119.72566666666667,121.678,117.76,115.217,115.49,103.868,116.175,112.763,116.92,108.815,115.672,140.999,116.69666666666667,126.102,126.195
2022-07-01,109.367,107.073,123.245,116.184,117.947,117.69833333333334,122.369,119.073,117.237,114.096,104.215,117.295,114.753,117.563,110.544,117.014,143.964,117.99066666666666,126.283,131.25
2022-10-01,108.977,108.629,121.372,117.371,119.06,115.813,123.046,120.173,118.274,112.784,103.834,118.4,116.043,117.878,111.464,118.172,145.894,119.85199999999999,126.64,133.821
2023-01-01,108.853,110.488,121.334,118.61,120.094,115.335,123.12,121.247,119.373,112.343,104.833,119.444,117.532,118.296,112.979,119.32,144.81,121.267,125.974,135.772
2023-04-01,108.768,110.531,120.225,119.635,120.055,114.206,122.796,121.809,119.065,111.04,105.091,120.725,118.228,118.606,113.041,120.182,144.359,121.88333333333333,124.8,135.408
2023-07-01,107.589,111.218,121.441,120.759,120.478,114.69166666666666,123.992,122.785,119.556,111.061,105.368,122.051,119.094,119.537,113.169,120.983,146.086,122.61433333333332,126.041,134.094
2023-10-01,106.713,111.531,120.792,121.899,121.164,114.22733333333333,124.406,123.247,120.214,111.058,105.686,123.507,119.824,119.339,113.643,121.48,147.689,122.85633333333334,126.006,135.21
2024-01-01,106.585,112.583,121.53,122.967,121.444,114.421,125.555,124.168,120.484,111.786,105.962,124.662,120.782,119.181,114.02,122.507,147.527,124.55933333333333,127.205,134.513
2024-04-01,105.898,113.057,122.339,123.825,122.22,114.92066666666666,126.199,124.942,121.224,112.373,107.016,125.486,121.682,119.905,114.672,123.275,148.802,125.41166666666668,127.72,134.625
2024-07-01,105.266,113.744,122.066,124.576,123.185,114.41633333333334,126.953,125.543,122.128,112.315,108.186,126.065,122.658,119.55,115.554,123.747,150.081,126.17166666666667,128.476,135.251
2024-10-01,105.243,114.017,122.137,125.398,123.666,114.26333333333334,127.619,126.27,122.609,112.228,109.033,126.791,123.607,119.398,115.98,124.478,150.781,126.72766666666666,129.044,135.041
