Date,Aircraft,Amusement and recreation,Commercial,Conservation and development,Educational,Electronics,Equipment,Federal,Government enterprise gross fixed investment,Gross government fixed investment,Health care,Highways and streets,Industrial,Intellectual property products,Military facilities,Missiles,National defense,Net purchases of used structures,New,Nondefense,Office,Other,Other equipment,Power,Public safety,Research and development,Residential,Sewer systems,Ships,Software,State and local,Structures,Transportation,Vehicles,Water systems
1977-01-01,22.345,142.25900000000001,102.24700000000001,125.976,424.706,4.251,20.586000000000002,69.9282,49.547,39.514,98.839,91.174,88.104,13.671,134.321,18.863,68.67175,107.767,131.02033333333333,74.99675,131.482,83.6505,34.055,56.748,412.778,45.599333333333334,312.86400000000003,92.51,72.46,4.170333333333333,33.8808,249.27200000000002,136.228,68.832,47.097
1978-01-01,21.08,147.9925,90.489,143.1295,461.105,5.412,22.204666666666668,77.3814,58.357,42.227,97.881,100.8985,99.543,14.557333333333334,133.57,15.505,69.4835,88.644,140.66233333333335,85.0455,132.961,80.90950000000001,30.548,82.798,493.1685,47.423,304.149,107.315,81.532,4.865333333333333,37.6986,321.00333333333333,147.005,83.018,56.552
1979-01-01,26.429,143.35750000000002,94.89349999999999,144.10649999999998,435.9575,5.594,22.266000000000002,73.41120000000001,59.319,44.522,91.491,103.8785,126.239,15.785333333333334,116.504,31.231,66.33525,90.113,130.65933333333334,81.07425,130.0315,93.583,34.816,80.585,472.9205,49.274333333333324,210.0915,105.532,83.894,5.828333333333333,39.528999999999996,288.41766666666666,144.4075,87.615,58.453
1980-01-01,31.648,143.211,97.073,144.0595,433.262,7.142,22.968,77.2742,63.108,45.796,95.22,79.8415,139.803,16.883,130.944,45.02,74.05250000000001,89.012,137.95533333333333,82.63975,130.6225,94.8635,32.138,77.954,483.73850000000004,50.693000000000005,283.527,113.461,73.772,6.756666666666667,40.5928,306.5913333333333,138.754,95.963,67.237
1981-01-01,36.618,130.739,95.1015,137.8295,400.959,8.463,22.795,78.34880000000001,61.048,45.268,92.36449999999999,70.949,167.999,18.119333333333334,112.502,52.219,76.3325,89.077,131.84,81.92325,130.782,101.477,38.016,89.923,475.341,53.217999999999996,306.1905,94.211,84.02,7.802666666666667,38.0158,314.42033333333336,109.48349999999999,65.017,60.228
1982-01-01,36.765,101.9015,92.7045,125.23599999999999,332.94399999999996,10.131,26.721999999999998,76.15899999999999,58.039,45.252,84.7085,55.5215,202.072,18.74833333333333,134.701,67.428,87.902,88.423,128.351,70.46600000000001,100.738,80.53200000000001,40.277,79.9415,434.6905,55.68833333333333,329.058,86.968,98.033,8.539333333333333,36.2178,261.2956666666667,81.6965,100.896,61.504
1983-01-01,41.765,102.957,101.37700000000001,125.141,320.6365,12.831,26.658,79.6918,55.889,48.078,76.679,60.5285,235.506,20.167333333333332,159.944,85.342,102.5985,97.073,138.248,69.2035,108.511,86.87549999999999,39.601,75.224,401.216,59.74933333333333,393.26800000000003,75.552,108.929,9.869,36.5094,258.81433333333337,91.8065,173.314,51.957
1984-01-01,44.888,86.146,109.4755,117.97,343.541,15.695,31.477333333333334,84.41040000000001,59.34,53.176,79.971,62.423,242.216,22.134,163.393,102.562,107.70375,108.854,138.193,70.9965,109.5765,78.957,46.805,66.6325,526.332,64.551,330.8825,86.201,115.419,11.910000000000002,40.1616,289.51366666666667,66.61699999999999,231.399,61.047
1985-01-01,61.268,107.061,128.798,128.499,291.6755,20.763,36.65633333333333,95.19980000000001,65.444,60.021,78.16149999999999,80.106,323.871,24.408666666666665,187.626,116.933,128.8465,121.714,154.80866666666665,73.36824999999999,121.476,93.976,56.162,87.91900000000001,347.77049999999997,72.3,426.872,86.26,126.817,13.917000000000002,44.4622,331.20866666666666,109.81099999999999,210.066,68.88
1986-01-01,93.4,88.24950000000001,139.89600000000002,117.19149999999999,298.413,23.274,37.61366666666667,102.3534,68.917,64.873,82.6665,70.386,274.89,25.675666666666668,209.878,148.294,140.918,136.939,160.83666666666667,76.664,119.9495,80.71600000000001,51.476,83.886,459.9285,75.67399999999999,496.69800000000004,95.306,122.378,15.545,47.516200000000005,372.82466666666664,78.34700000000001,226.864,79.605
1987-01-01,107.152,101.79050000000001,167.017,123.9985,310.844,27.205,37.785666666666664,109.9064,70.764,68.671,89.31649999999999,77.36699999999999,220.536,27.116666666666664,236.431,168.7,152.32425,143.957,174.69899999999998,83.3715,145.2575,85.7075,54.05,70.924,473.5815,80.88666666666667,547.1155,111.704,118.894,17.105333333333334,48.955,395.49333333333334,86.65899999999999,235.986,89.269
1988-01-01,88.067,129.9725,143.3325,118.606,276.443,26.704,42.30433333333333,96.1884,68.326,67.959,82.326,88.485,203.31,28.092,227.828,153.539,142.02025,144.796,162.32233333333332,69.25,132.6885,97.8275,52.493,60.111,300.5285,79.369,462.796,113.771,112.745,19.455333333333332,50.781400000000005,241.58900000000003,136.963,201.816,86.993
1989-01-01,80.547,121.5415,124.05000000000001,122.8375,265.784,25.858,46.666,92.7602,68.343,69.379,78.0695,84.47800000000001,181.827,30.651,178.737,175.84,127.19500000000001,163.002,142.979,69.82575,127.2405,88.80799999999999,58.152,46.89,325.568,76.868,390.75350000000003,110.147,125.114,22.941666666666666,53.227,242.31499999999997,125.49549999999999,167.096,87.258
1990-01-01,74.286,124.85050000000001,139.7985,114.612,300.902,25.489,47.535666666666664,95.834,73.186,72.641,86.263,102.32650000000001,197.495,32.55833333333333,152.708,228.332,123.15275,184.893,143.74300000000002,77.0385,151.137,101.9905,57.691,49.623000000000005,440.246,76.39533333333334,409.131,115.254,132.0,25.098666666666663,57.34380000000001,273.7296666666667,107.17349999999999,170.376,95.402
1991-01-01,53.459,160.8625,148.268,109.0025,374.8225,24.092,49.138666666666666,94.5188,75.947,72.21,83.6615,116.52850000000001,257.679,33.838,99.537,229.629,104.76875,189.948,134.229,84.7835,186.32999999999998,140.152,70.328,49.8135,475.2835,72.48933333333333,292.745,117.158,118.39,26.351,58.688,280.59299999999996,136.0075,177.587,99.027
1992-01-01,46.775,158.8825,117.8325,119.5635,422.86600000000004,24.709,59.23533333333334,102.1162,79.961,72.075,92.37049999999999,115.60249999999999,220.566,36.329,127.221,227.101,104.45224999999999,182.471,145.13133333333334,92.84525000000001,181.3355,140.9675,64.657,46.140499999999996,559.0925,69.82066666666667,293.926,120.288,114.421,28.63633333333333,59.8458,306.93333333333334,133.123,137.589,85.98
1993-01-01,50.387,170.091,65.343,117.393,449.2205,26.47,56.96333333333334,100.63,77.909,69.535,97.13499999999999,120.2155,166.094,37.086999999999996,127.741,164.912,96.55275,162.997,143.05633333333333,96.917,170.25099999999998,164.078,52.372,42.562,598.2685,67.56633333333333,293.387,107.442,96.556,28.346999999999998,59.274,306.62600000000003,137.155,89.581,73.197
1994-01-01,50.325,163.466,81.583,118.721,425.41749999999996,24.327,40.538999999999994,87.8364,70.459,68.485,88.6865,122.888,141.11,36.93566666666667,134.934,121.079,94.441,156.664,143.48866666666666,87.005,177.781,142.986,51.95,39.4855,547.091,66.59566666666667,307.585,93.723,86.875,28.119,60.2524,230.74633333333335,151.015,48.194,73.365
1995-01-01,40.695,175.1505,100.445,117.996,421.328,22.476,47.909,91.632,72.234,69.447,91.00399999999999,123.8995,124.894,35.779,161.221,102.002,96.72149999999999,156.469,150.831,89.3015,189.674,157.676,54.871,40.4875,518.787,65.53366666666666,317.57550000000003,91.484,81.799,27.805333333333333,62.3242,254.68766666666667,151.28300000000002,49.754,68.191
1996-01-01,39.628,198.784,103.3735,97.5865,436.3845,24.939,53.023,91.67580000000001,74.555,71.324,97.163,127.04500000000002,129.926,36.43666666666667,145.298,91.361,92.65075,144.872,145.361,92.11,207.127,157.9575,60.279,38.2535,503.7305,65.897,297.1585,100.547,69.084,29.096,64.84020000000001,223.11533333333333,181.84699999999998,53.898,83.659
1997-01-01,27.539,194.91,99.225,84.399,223.877,27.03,51.53333333333334,86.351,78.2,71.973,97.05799999999999,124.18449999999999,93.219,38.28433333333333,138.278,67.631,87.11599999999999,141.849,135.81766666666667,84.6275,183.24349999999998,134.72050000000002,55.358,43.352999999999994,521.361,66.292,304.5615,98.927,61.259,31.403000000000002,68.82820000000001,244.50533333333337,189.4435,62.554,96.669
1998-01-01,27.72,190.7975,128.49,84.94999999999999,194.752,28.325,65.31266666666666,92.565,82.803,75.213,81.4145,120.61000000000001,48.452,42.74533333333333,135.911,76.156,84.4885,168.45,130.19066666666666,89.42999999999999,181.373,130.256,54.352,41.230999999999995,510.9945,66.92533333333334,278.88300000000004,94.728,64.786,35.35566666666667,73.1246,280.123,181.357,69.511,103.253
1999-01-01,28.84,189.73950000000002,130.5295,96.08,179.3285,36.641,71.81866666666667,93.978,88.651,79.098,69.114,118.364,44.37,45.00333333333333,121.207,69.041,80.875,179.508,124.414,91.49000000000001,172.4545,133.32850000000002,57.962,42.6215,470.93100000000004,67.875,250.0245,92.79,68.58,37.039,78.3344,306.703,187.6985,77.486,106.835
2000-01-01,33.626,186.872,113.417,104.4425,217.8015,40.755,63.564666666666675,80.96900000000001,88.067,81.372,61.995000000000005,134.8305,50.401,48.145,118.905,65.052,80.0795,173.548,120.96233333333333,79.1425,159.981,117.5735,58.226,49.786,405.528,69.77266666666667,220.558,88.449,65.336,38.517,82.321,169.624,187.7955,86.317,103.551
2001-01-01,39.283,156.3525,121.3525,102.8235,290.727,42.844,54.25899999999999,80.3684,94.184,85.081,62.599,131.405,71.486,49.35466666666667,105.918,81.607,81.438,54.581,118.84433333333334,77.48949999999999,159.4175,106.736,58.139,74.2285,311.3695,74.08333333333333,232.97,92.721,71.613,38.741,86.6232,215.79866666666666,196.313,92.18,107.809
2002-01-01,46.856,141.5145,107.99449999999999,97.5715,375.366,50.232,67.59233333333334,89.58959999999999,101.662,90.82,74.02,132.2955,102.187,49.440333333333335,119.05,81.681,92.70175,210.814,126.43166666666667,88.57974999999999,156.51350000000002,147.1775,69.574,90.131,319.63800000000003,81.50933333333333,236.50599999999997,102.082,82.819,36.85766666666667,90.45519999999999,206.87466666666668,260.944,127.474,118.869
2003-01-01,44.569,138.0365,118.911,99.29750000000001,331.6665,60.142,81.30499999999999,96.96079999999999,109.622,93.824,69.2285,129.5475,98.923,51.433,136.289,84.163,101.633,226.63,133.67966666666666,90.88400000000001,178.19549999999998,192.4655,75.442,165.071,221.09449999999998,86.83800000000001,250.717,111.186,89.923,38.24266666666667,93.0944,233.47766666666666,166.233,148.473,123.77
2004-01-01,54.935,103.35050000000001,149.087,94.876,356.1725,69.774,82.27300000000001,93.8718,103.698,95.277,64.961,144.696,65.162,54.798,133.504,95.626,104.63025,209.894,129.343,88.01725,205.83249999999998,114.606,84.157,153.797,150.747,90.97933333333333,228.56199999999998,113.845,91.39,40.672333333333334,91.94239999999999,163.94633333333334,179.2795,131.174,122.057
2005-01-01,68.895,96.45750000000001,146.80349999999999,93.17099999999999,184.814,83.22,93.04633333333334,96.9766,98.253,95.714,65.64699999999999,113.7315,47.708,57.64566666666667,122.64,92.688,107.55875,160.868,120.366,82.6955,179.662,158.727,87.338,132.147,111.6735,94.59966666666666,243.04749999999999,109.542,87.059,43.349333333333334,89.614,197.972,113.99,181.082,115.84
2006-01-01,70.106,79.501,140.5635,103.444,160.1945,105.764,92.22566666666667,100.2188,97.439,98.605,68.6095,103.39949999999999,43.337,60.19766666666666,127.833,104.288,110.8955,161.945,117.40033333333334,89.255,142.6655,200.3785,88.414,131.20499999999998,109.6175,97.99833333333333,210.971,113.959,92.075,45.733666666666664,92.12539999999998,194.80100000000002,89.51650000000001,231.028,117.131
