Date,Aircraft,Ammunition,Civilian,Compensation of general government employees,Consumption expenditures,Consumption of general government fixed capital,Durable goods,Electronics,Equipment,Gross investment,Gross output of general government,Installation support,Intellectual property products,Intermediate goods and services purchased,Less: Own-account investment,Less: Sales to other sectors,Military,Missiles,National defense consumption expenditures and gross investment,Nondurable goods,Other durable goods,Other equipment,Other nondurable goods,Personnel support,Petroleum products,Research and development,Services,Ships,Software,Structures,Transportation of material,Travel of persons,Value added,Vehicles,Weapons support
2012-07-01,36.0,-9.7,-3.7,-3.2,2.7,0.3,1.1,-15.4,-2.1,-5.4,2.6,3.6,-2.5,9.7,1.1,-1.0,-2.9,2.3499999999999996,1.0,2.4,-11.2,-9.8,-11.9,31.1,13.3,-3.7,13.2,-16.25,5.7,-51.4,-30.3,-15.7,-1.8,-18.799999999999997,3.0
2012-10-01,-24.8,-21.2,-5.4,-3.7,-12.4,0.1,-14.9,-22.6,-21.8,-9.7,-11.9,-21.7,2.6,-24.9,2.7,3.1,-2.7,3.95,-11.9,-47.2,-26.6,-27.2,22.2,-16.9,-69.5,-0.1,-22.8,21.4,22.4,37.6,-20.5,-25.3,-2.2,-32.55,-39.3
2013-01-01,37.3,-23.7,-0.2,-1.9,-9.2,0.9,-25.5,-27.5,-13.4,-9.8,-8.8,-33.9,-5.7,-20.5,2.9,-16.2,-2.9,-49.599999999999994,-9.3,13.4,-15.3,-16.2,-7.1,-17.8,41.0,-7.2,-23.9,-19.0,4.7,-8.5,-17.7,-54.9,-0.8,-65.6,-20.3
2013-04-01,-22.0,-16.8,-4.6,-2.5,-1.0,0.3,-3.4,-21.5,-5.7,-6.9,-0.9,-10.2,-8.6,-0.1,1.3,-7.2,-1.3,160.35,-2.2,-6.1,-11.3,-11.7,6.9,5.9,-10.5,-8.0,1.7,21.099999999999998,-12.2,-3.0,-1.8,4.4,-1.4,-16.8,4.8
2013-07-01,25.95,-15.4,-22.8,-10.0,-9.9,-0.2,-2.4,-19.65,9.9,1.7,-9.4,-13.4,-6.3,-14.7,-0.3,6.0,-2.1,29.7,-7.6,-17.5,-5.6,-8.8,-0.5,-20.7,-27.8,-8.3,-16.9,0.8999999999999999,7.0,-3.4,-8.6,1.7,-6.2,3.2,-14.7
2013-10-01,20.9,-11.9,4.7,0.0,-6.7,-0.8,-20.4,-17.65,2.8,-4.3,-6.5,16.6,-8.9,-16.3,-3.1,11.9,-2.4,-55.3,-6.2,1.2,0.9,-2.9,0.2,-38.3,5.3,-11.4,-17.9,2.1999999999999997,7.7,-30.7,-13.2,10.2,-0.3,-38.6,13.0
2014-01-01,-36.9,-14.3,11.4,2.1,0.1,-1.3,-1.4,-12.85,-35.1,-22.5,0.0,26.4,-7.8,-1.1,-3.6,17.9,-2.9,-18.1,-4.9,4.6,3.1,0.4,-4.6,-21.3,16.0,-10.3,-2.0,-8.3,8.6,5.4,-19.9,8.0,0.7,39.650000000000006,29.2
2014-04-01,48.099999999999994,-14.1,-0.2,-2.2,-5.5,-1.3,-11.4,-14.0,28.5,11.2,-5.4,0.7,-2.8,-11.3,-3.6,10.6,-3.3,22.85,-2.4,-22.5,-2.4,-1.4,-3.3,-7.2,-34.9,-4.9,-9.3,23.45,9.8,-16.9,-15.2,-5.2,-1.9,-33.85,-24.5
2014-07-01,-24.299999999999997,-17.9,-0.9,-3.9,7.8,-1.3,-21.7,-9.5,-8.2,-3.8,7.4,17.9,0.2,28.3,-1.5,3.1,-5.7,2.2,5.4,-1.4,-4.2,-2.2,1.9,81.7,0.6,-2.1,48.9,-2.05,13.9,7.7,-12.3,0.5,-2.9,-52.050000000000004,49.0
2014-10-01,13.75,-12.6,0.2,-3.3,-13.6,-1.3,17.1,-4.25,1.0,1.0,-13.1,-12.5,2.2,-29.4,-1.1,-2.5,-5.4,70.25,-10.9,4.4,-3.7,2.8,-4.5,-60.0,17.2,2.2,-40.5,-3.55,1.9,-9.5,-10.3,0.2,-2.5,131.70000000000002,-21.6
2015-01-01,-29.95,-12.1,0.1,-2.4,1.4,-1.3,-7.8,-4.9,-22.8,-10.9,1.4,-9.1,2.7,8.2,2.6,-4.6,-4.0,-48.0,-1.2,11.4,-7.5,-8.6,5.2,32.5,26.0,2.6,11.8,16.55,3.1,3.6,-7.8,-6.8,-2.0,16.900000000000002,5.9
2015-04-01,73.60000000000001,-5.6,-1.5,-2.3,-1.4,-1.3,-4.2,-0.95,21.8,11.3,-1.3,-6.2,0.6,-0.3,1.1,-9.0,-2.8,25.85,1.0,-10.0,-1.7,3.8,3.4,1.0,-23.4,0.1,2.1,-8.8,3.4,15.5,-15.6,1.4,-1.9,10.350000000000001,20.1
2015-07-01,-4.250000000000001,7.2,-0.3,-0.6,-3.5,-1.3,-3.6,-0.5,-7.3,-4.8,-3.5,-17.0,-1.1,-8.2,-1.1,-10.0,-0.9,-44.349999999999994,-3.8,9.2,-2.6,-1.9,6.2,-10.5,14.1,-2.1,-11.4,9.65,4.4,-13.4,4.6,18.8,-0.9,-13.7,-15.5
2015-10-01,2.6500000000000004,13.5,0.5,0.0,2.3,-1.3,26.0,1.25,12.2,6.3,2.0,13.8,-2.2,7.0,-3.5,-12.4,-0.3,385.25,3.1,13.6,4.1,9.3,12.9,-9.4,15.4,-4.8,2.1,0.5,12.8,32.7,-4.3,34.4,-0.5,-2.45,12.2
2016-01-01,12.2,10.4,1.1,0.4,-1.4,-1.2,-8.1,10.0,1.4,-1.8,-1.5,6.0,-5.1,-3.9,-3.1,-10.7,0.0,-72.45,-1.5,12.6,3.8,8.7,13.3,-13.0,13.4,-9.6,-4.9,21.2,20.5,-3.3,2.6,16.0,-0.2,-8.6,-4.1
2016-04-01,-35.650000000000006,9.5,1.2,-0.1,-2.3,-1.1,-13.3,6.4,-11.8,-10.1,-2.5,5.2,-8.1,-6.2,-5.4,-4.8,-0.9,43.35,-3.9,2.3,0.0,0.4,11.6,-15.9,-14.0,-12.2,-5.5,-3.700000000000001,13.6,-9.4,1.0,9.7,-0.5,-6.45,1.7
2016-07-01,1.1000000000000014,12.2,1.2,0.3,6.3,-1.0,21.2,7.7,-4.7,-4.5,5.8,3.6,-3.9,18.4,-5.4,-4.0,-0.3,4.849999999999998,4.1,3.4,0.2,3.7,3.7,37.8,-0.6,-7.9,19.9,22.549999999999997,15.7,-7.2,0.6,4.8,-0.2,17.5,12.9
2016-10-01,9.15,17.0,0.4,-0.5,-0.2,-1.0,4.5,8.6,-2.2,-2.2,-0.3,8.5,-3.7,0.4,-4.9,3.7,-1.1,-48.0,-0.6,-0.2,4.0,9.7,2.4,-5.4,-10.5,-8.0,-0.5,9.7,16.8,11.0,-0.5,-1.4,-0.7,-11.600000000000001,0.7
2017-01-01,45.45,15.3,0.1,0.0,-3.8,-0.9,3.9,3.8000000000000003,12.4,7.3,-3.8,-3.8,0.5,-10.1,-7.1,2.7,-0.1,131.4,-1.7,4.7,8.3,11.9,8.7,-29.6,-4.8,-2.3,-14.9,-23.6,12.9,16.8,-3.5,-2.3,-0.3,-14.450000000000001,2.5
2017-04-01,33.1,15.1,-1.4,-0.6,4.2,-0.7,18.0,-1.2,24.4,13.6,3.9,-2.1,1.1,12.9,-3.7,4.5,-0.1,-18.1,6.0,-1.0,7.9,7.6,2.1,37.3,-11.7,-1.7,13.8,66.7,12.8,21.5,-1.4,1.3,-0.6,15.5,-2.6
2017-07-01,-15.65,22.9,0.5,1.6,-2.1,-0.5,-6.5,3.95,1.3,0.3,-2.0,5.0,2.7,-7.0,-0.9,1.3,2.3,17.85,-1.6,5.2,9.9,9.4,2.6,-29.3,1.2,0.1,-8.8,-4.8,12.8,-23.4,-6.8,20.6,0.8,48.25,20.0
2017-10-01,26.7,30.2,-0.2,1.4,4.2,-0.3,11.5,10.7,22.3,12.6,4.1,0.4,4.1,10.6,1.8,-3.1,2.5,26.65,5.9,5.4,17.4,15.3,-1.1,22.0,4.2,1.9,11.2,12.1,12.6,-7.2,-9.9,6.1,0.7,30.9,9.3
2018-01-01,-33.5,19.1,-0.8,-0.2,0.0,0.0,-7.9,8.55,-0.7,7.2,0.1,-3.2,17.2,0.6,2.5,-2.5,0.1,44.2,1.5,6.9,15.1,13.0,-4.1,4.0,16.2,9.4,1.8,8.95,50.2,11.4,-8.6,2.0,-0.2,4.25,4.9
2018-04-01,27.750000000000004,17.0,4.4,2.1,4.7,0.1,28.9,9.8,-3.3,-0.2,4.6,5.5,3.9,10.9,3.5,0.7,0.7,-23.25,3.7,-8.4,5.7,5.4,-12.0,13.4,-13.7,1.3,10.0,7.6,13.5,-1.6,-5.4,4.7,1.3,16.2,12.6
2018-07-01,53.099999999999994,30.5,1.5,1.8,6.3,0.2,18.9,13.9,12.6,7.3,6.1,-2.3,1.7,15.4,3.5,3.9,2.0,-1.549999999999999,6.5,3.5,5.7,4.6,0.6,35.3,-3.7,-1.3,16.5,4.85,12.6,5.5,-1.3,21.9,1.2,-11.899999999999999,5.8
2018-10-01,30.25,33.4,-0.4,0.4,3.5,0.4,-17.9,19.6,37.0,19.3,3.5,-3.4,-1.3,9.1,2.1,6.1,0.9,96.1,6.6,-4.7,9.1,7.6,-9.7,42.2,-14.3,-4.6,19.0,20.05,10.9,35.3,5.5,-9.2,0.4,36.45,9.8
2019-01-01,191.85000000000002,18.7,2.5,2.5,5.6,1.2,15.6,2.25,59.6,26.5,5.5,-12.0,-8.0,11.8,3.2,4.9,2.4,3.1499999999999986,9.7,-1.5,7.1,4.2,-12.8,27.4,1.5,-9.3,12.8,9.4,-3.4,19.3,10.6,-1.5,2.0,18.2,13.9
2019-04-01,-40.4,1.2,2.5,1.1,8.8,1.2,3.6,3.65,-50.4,-31.0,8.6,7.3,3.1,21.9,5.5,1.3,0.3,-47.599999999999994,-0.9,-8.0,3.4,0.8,-3.2,52.1,-18.1,1.4,30.9,17.15,8.7,-2.7,-2.6,-3.3,1.2,31.05,24.6
2019-07-01,139.05,3.9,1.5,1.7,0.9,1.5,6.3,5.2,56.6,29.9,1.1,4.2,11.3,0.3,6.3,-0.9,1.9,71.65,6.2,1.0,9.0,10.0,-1.0,-5.7,1.9,11.8,-1.1,16.45,9.8,-34.8,-0.6,7.4,1.6,30.65,3.2
2019-10-01,7.050000000000001,2.5,2.3,2.7,1.2,1.8,40.0,17.75,-5.2,7.6,1.3,4.4,20.1,-0.3,5.6,-2.8,2.9,209.35000000000002,2.5,0.2,1.3,-5.1,-1.4,-17.0,1.3,21.9,-7.9,12.6,14.4,70.1,-8.2,-2.8,2.3,126.05000000000001,2.5
2020-01-01,-56.0,0.6,3.0,1.7,3.3,2.0,-25.1,6.550000000000001,-18.5,-0.3,3.4,25.2,23.0,5.9,6.2,-0.4,0.8,-46.9,2.5,4.2,10.9,9.9,4.8,21.0,6.7,26.5,14.8,13.200000000000001,11.7,29.7,-0.9,-34.8,1.8,-8.45,7.4
2020-04-01,97.2,2.3,0.6,6.1,-1.8,2.1,62.8,9.05,25.2,18.5,-1.5,-2.3,8.1,-10.6,7.2,3.2,9.9,184.6,2.1,-2.8,7.8,4.3,2.8,-26.1,-15.8,10.6,-23.2,18.7,-0.5,42.2,10.0,-90.9,4.6,24.95,-16.4
2020-07-01,-15.549999999999999,-6.7,2.5,-0.8,-0.5,2.2,-7.9,6.3,-3.1,1.5,-0.2,5.3,4.9,-1.1,9.2,5.0,-2.8,-17.400000000000002,-0.1,3.1,6.6,4.9,9.3,-7.6,2.4,3.9,0.3,9.25,8.4,16.5,-6.6,359.3,0.3,23.35,-3.6
2020-10-01,137.3,-4.7,0.9,0.8,11.4,2.2,5.0,-3.6000000000000005,43.8,18.4,11.3,4.5,-2.5,29.9,9.9,5.3,0.7,59.45,12.9,5.7,-1.9,-2.0,16.6,78.6,-3.3,-7.5,39.9,17.3,17.2,-11.1,2.4,25.2,1.3,73.15,14.0
2021-01-01,-23.550000000000004,-15.2,-1.1,2.2,-4.2,2.3,6.1,2.75,-30.5,-20.3,-3.7,-20.9,-4.4,-12.7,9.2,3.6,4.4,-10.35,-7.9,-3.0,-4.5,-5.0,2.0,-23.5,0.4,-11.6,-17.6,-1.1999999999999993,23.9,-27.3,-5.5,109.7,2.2,-7.8,-13.5
2021-04-01,9.5,-17.2,1.3,-0.2,-2.7,2.1,-13.0,-5.65,-5.0,-3.1,-2.5,-11.9,-0.1,-7.5,4.6,-4.1,-1.2,-32.25,-2.8,-11.7,-10.0,-9.0,-5.1,-6.0,-17.3,-4.8,-5.5,3.7,16.4,-8.2,-4.2,28.9,0.6,-4.85,-3.6
2021-07-01,4.5,-16.9,-0.1,-2.9,-5.7,2.0,-2.9,-7.05,-2.6,-0.3,-5.5,-10.0,2.5,-12.5,0.2,-4.2,-4.7,22.349999999999998,-4.6,-3.2,-11.5,-8.4,-2.0,-15.7,5.4,0.4,-15.9,-10.350000000000001,9.2,-0.4,5.2,-66.7,-1.1,20.25,-11.2
2021-10-01,88.05,-17.4,-0.6,-2.5,-5.9,1.8,5.8,-7.6499999999999995,3.3,5.0,-5.7,-6.9,8.5,-13.5,-2.6,21.6,-3.7,-3.549999999999999,-3.7,-4.6,-15.4,-15.8,-4.0,-35.5,2.6,8.1,-19.1,-15.600000000000001,9.8,-5.1,-0.5,139.2,-0.9,-29.349999999999998,-7.5
2022-01-01,-52.45,-24.6,-5.3,-1.0,-11.5,1.7,-31.5,-9.75,-28.7,-10.0,-10.6,-13.5,14.6,-27.4,-4.7,149.5,1.7,-31.75,-11.2,-5.1,-12.6,-20.2,-0.2,-42.0,-0.3,13.9,-29.1,-2.2,17.0,-2.0,13.2,24.0,0.0,-22.9,-28.7
2022-04-01,47.3,-21.6,-2.0,-6.9,0.0,1.8,-18.1,2.7,7.3,9.4,0.2,13.0,12.5,7.9,-1.5,39.6,-9.9,-22.55,2.0,-13.6,-8.0,-15.5,-7.2,38.3,-16.5,12.7,19.8,-6.05,12.0,2.9,-17.4,-31.7,-3.6,15.25,15.0
2022-07-01,-12.899999999999999,-10.2,-2.4,-3.1,-0.7,1.9,30.9,7.300000000000001,-31.2,-10.6,2.8,29.9,11.7,10.6,2.6,1628.8,-3.5,176.05,-2.9,0.4,-0.9,-1.5,-0.4,-15.0,5.1,12.5,7.6,15.25,9.1,10.6,-7.3,12.6,-1.2,24.5,42.5
2022-10-01,691.9,-12.5,-0.4,-2.6,0.9,2.0,17.0,13.0,75.4,35.7,0.3,-4.4,10.9,2.4,7.1,-41.0,-3.9,7.649999999999999,7.6,-3.5,3.7,8.2,-5.0,-1.2,1.8,10.8,-0.3,18.9,11.5,-3.1,7.3,27.2,-0.8,-9.2,-0.8
2023-01-01,-53.400000000000006,-1.6,2.2,-0.2,6.5,2.2,-19.7,1.55,-14.2,-0.5,6.1,17.9,9.5,16.2,15.8,-37.3,-1.6,-33.65,4.9,-3.1,2.0,41.8,-3.6,48.2,-2.6,10.3,30.7,7.8500000000000005,6.7,44.5,-0.9,1.2,0.7,-32.95,26.5
2023-04-01,95.65,24.4,-0.8,-2.9,-1.6,2.2,6.5,-6.65,15.8,9.8,-0.3,11.2,7.2,0.9,12.3,70.5,-4.3,36.05,0.8,-4.0,-1.2,-2.3,-3.4,-4.6,-14.2,8.4,0.2,-10.1,3.1,-9.1,-4.3,-9.1,-1.0,-30.8,1.7
2023-07-01,11.4,40.9,2.5,-0.8,8.2,2.2,6.0,-18.25,-4.0,1.5,6.5,12.6,7.1,18.2,12.0,-72.8,-2.9,31.6,6.7,8.4,-6.3,-9.2,-1.4,48.6,6.9,7.3,22.6,-7.35,6.3,1.3,-32.6,-5.7,0.3,16.5,5.2
2023-10-01,8.600000000000001,54.1,-2.6,-3.5,-1.8,2.2,-0.3,-27.4,-10.7,0.6,-2.3,3.8,7.7,-3.8,10.3,-65.9,-4.1,-20.000000000000004,-1.3,14.4,-12.0,-11.3,5.6,-7.3,7.4,6.9,-6.5,-9.4,10.6,37.2,-41.2,-34.6,-1.4,57.75,-3.6
2024-01-01,-51.05,20.5,1.7,-0.9,-0.3,2.2,-32.4,-17.4,-28.4,-10.3,0.0,5.4,6.8,-0.5,7.2,-0.6,-2.5,-23.4,-2.5,1.8,-2.9,-0.7,-2.6,20.3,-2.5,4.9,8.0,-28.450000000000003,13.5,4.2,-23.2,-23.9,0.3,-44.3,-2.0
2024-04-01,62.35,12.9,0.7,0.4,3.6,2.2,16.0,-0.2,36.5,17.6,3.5,2.3,5.2,7.7,5.1,-16.4,0.3,47.15,6.4,-0.2,8.1,6.3,-1.6,12.0,-5.7,4.8,7.0,21.35,6.6,5.2,-5.1,-11.3,1.1,75.8,6.5
2024-07-01,63.949999999999996,5.1,-0.1,0.8,11.9,2.2,58.1,13.2,42.2,21.6,11.3,4.8,4.2,30.3,2.7,-6.3,1.4,66.05,13.9,136.8,405.3,13.1,367.3,8.8,52.2,4.1,15.7,7.050000000000001,4.4,31.7,255.5,72.4,1.3,36.9,20.2
2024-10-01,30.65,-7.5,1.8,2.0,5.2,2.1,41.6,33.2,2.9,3.5,5.0,-3.4,2.0,9.8,-1.6,13.2,2.1,33.85,4.8,3.4,14.7,25.6,2.5,6.3,12.5,1.3,4.3,2.45,4.4,17.4,29.1,-12.1,2.0,22.85,8.0
