Date,Commercial and health care,Computers and peripheral equipment,"Entertainment, literary, and artistic originals",Equipment,Industrial equipment,Information processing equipment,Intellectual property products,Manufacturing,"Mining exploration, shafts, and wells",Multifamily,Nonresidential,Nonresidential structures,Other,Other equipment,Other structures,Permanent site,Power and communication,Private fixed investment,Private fixed investment in information processing equipment and software,Private fixed investment in new structures,Private fixed investment in structures,Research and development,Residential,Residential structures,Single family,Software,Structures,Transportation equipment
1974-04-01,21150.0,3188.0,5204.0,52150.5,30405.0,21934.0,25110.0,9815.0,5109.0,14767.0,188818.0,61200.0,18747.0,23250.0,17112.5,45266.0,15000.0,259975.0,25629.0,122634.0,130565.0,16211.0,71157.0,61434.0,30499.0,3695.0,65282.5,26786.0
1974-07-01,20521.0,4426.0,5272.0,54507.0,31233.0,23883.0,25983.0,9711.0,5546.0,12988.0,194485.0,61282.0,19458.0,24561.0,18004.0,43291.0,15359.0,265434.0,27885.0,122655.0,130436.0,16710.0,70949.0,61373.0,30303.0,4001.0,65218.0,27409.0
1974-10-01,20400.0,4403.0,5283.0,54793.0,31674.0,24894.0,26585.0,11194.0,5922.0,10294.0,197569.0,63046.0,20491.0,27038.0,16777.0,38599.0,15053.0,260893.0,29269.0,117497.0,124722.0,16928.0,63324.0,54451.0,28305.0,4374.0,62361.0,24164.0
1975-01-01,19266.0,4084.0,5203.0,53176.0,30543.0,24282.0,26942.0,10530.0,6620.0,8508.0,193137.0,61533.0,20198.0,25724.0,17219.5,34935.0,15250.0,254335.0,29086.0,113076.0,121040.0,16936.0,61197.0,51543.0,26427.0,4803.0,60520.0,23963.0
1975-04-01,17098.0,3535.0,5307.0,53733.0,30935.0,23627.0,27285.0,10636.0,7059.0,6403.0,193276.0,60284.0,20091.0,27164.0,19304.5,33740.0,15342.0,257235.0,28453.0,113013.0,122484.0,17151.0,63959.0,52729.0,27337.0,4827.0,61242.0,23856.0
1975-07-01,17169.0,3273.0,5568.0,55236.0,31726.0,23476.0,28006.0,10591.0,7649.0,5765.0,197807.0,61159.0,20202.0,27476.0,20188.5,36584.0,15732.0,266579.0,28225.0,118189.0,128102.0,17688.0,68772.0,57030.0,30819.0,4749.0,64051.0,25849.0
1975-10-01,17115.0,3452.0,5992.0,56924.0,32111.0,23638.0,29010.0,10447.0,8120.0,6040.0,202883.0,61928.0,20185.0,29088.0,20500.0,40013.0,16336.0,275888.0,28379.0,122302.0,133031.0,18277.0,73005.0,60374.0,33973.0,4741.0,66515.5,27003.0
1976-01-01,17919.0,3677.0,6640.0,58535.0,33292.0,24606.0,30379.0,10883.0,8402.0,6025.0,209504.0,64005.0,20928.0,28782.0,22405.0,44273.0,16209.0,289945.0,29424.0,131471.0,142496.0,18921.0,80441.0,67466.0,38248.0,4818.0,71248.0,28346.0
1976-04-01,17886.0,4391.0,7182.0,60206.0,33805.0,26525.0,31636.0,10216.0,8152.0,6288.0,215008.0,64995.0,22134.0,28978.0,22241.5,49076.0,17993.0,299855.0,31613.0,136666.0,147806.0,19366.0,84847.0,71671.0,42788.0,5088.0,73903.0,29007.0
1976-07-01,18080.0,4512.0,7686.0,62626.0,34263.0,28327.0,32845.0,9691.0,8684.0,7051.0,222627.0,66614.0,23815.0,30341.0,20607.5,52625.0,19109.0,307501.0,33657.0,137687.0,149404.0,19829.0,84874.0,71073.0,45574.0,5330.0,74702.0,30168.0
1976-10-01,18315.0,5028.0,8042.0,65359.5,35124.0,30589.0,33897.0,9570.0,9222.0,8276.0,230244.0,67730.0,25561.0,30377.0,24496.5,57106.0,19309.0,327132.0,36169.0,150024.0,162515.0,20276.0,96888.0,82294.0,48830.0,5580.0,81257.5,32435.0
1977-01-01,19008.0,5210.0,8370.0,70541.0,36849.0,31373.0,34546.0,10131.0,10206.0,8884.0,243278.0,69581.0,26163.0,33923.0,24642.0,62617.0,18618.0,345491.0,36828.0,156176.0,169864.0,20721.0,102213.0,86595.0,53733.0,5454.0,84932.0,36855.0
1977-04-01,19877.0,5629.0,8536.0,73482.0,37774.0,33094.0,35478.0,10846.0,11173.0,10137.0,253749.0,73399.0,27465.0,35415.0,26689.5,72981.0,19536.0,370233.0,38577.0,173293.0,187792.0,21459.0,116485.0,99894.0,62844.0,5483.0,93896.0,38357.0
1977-07-01,21093.0,5753.0,8713.0,76563.5,40415.0,34181.0,36249.0,11239.0,11954.0,10595.0,263268.0,76131.0,28428.0,36732.0,27271.5,75581.0,19466.0,383251.0,39636.0,178758.0,193876.0,22082.0,119982.0,102627.0,64986.0,5454.0,96938.0,39283.0
1977-10-01,21226.0,6068.0,8717.0,81537.0,42733.0,36106.0,36997.0,12040.0,12515.0,10452.0,275943.0,78265.0,30038.0,38954.0,27553.5,77745.0,19476.0,398179.0,41618.0,182049.0,198109.0,22768.0,122235.0,103784.0,67293.0,5512.0,99054.5,42613.0
1978-01-01,22129.0,6271.0,8634.0,83604.0,44284.0,37969.0,37796.0,12707.0,11811.0,10829.0,282424.0,79724.0,31698.0,39271.0,29358.5,79067.0,19910.0,409346.0,43694.0,187145.0,204342.0,23436.0,126921.0,107420.0,68238.0,5726.0,102170.5,43087.0
1978-04-01,24852.0,7343.0,8760.0,91201.0,46855.0,41675.0,39410.0,14452.0,14714.0,12598.0,309351.0,89908.0,34332.0,42789.0,32622.5,84107.0,21147.0,446328.0,47777.0,205998.0,224516.0,24547.0,136976.0,116090.0,71509.0,6103.0,112258.0,48364.0
1978-07-01,26276.0,7955.0,9156.0,94114.0,49294.0,43846.0,41063.0,17988.0,16353.0,13838.0,325100.0,98195.0,35891.0,44075.0,33294.0,88960.0,21944.0,467401.0,50365.0,219335.0,238110.0,25387.0,142302.0,121140.0,75122.0,6520.0,119054.5,48262.0
1978-10-01,28069.0,8683.0,9738.0,97816.5,50488.0,45878.0,43164.0,19473.0,18798.0,14063.0,341428.0,105167.0,37196.0,46826.0,34547.0,90269.0,22768.0,487269.0,52910.0,228441.0,248471.0,26394.0,145840.0,123274.0,76206.0,7032.0,124235.5,49574.0
1979-01-01,27828.0,9300.0,10554.0,103188.0,54136.0,48089.0,45386.0,21114.0,18923.0,14578.0,356695.0,107601.0,38788.0,47092.0,35305.5,88297.0,23421.0,501957.0,55541.0,230230.0,250194.0,27379.0,145262.0,122629.0,73719.0,7452.0,125097.0,54114.0
1979-04-01,32147.0,9827.0,10996.0,103650.0,54875.0,48806.0,47239.0,21685.0,16748.0,16546.0,364268.0,112579.0,38979.0,48022.0,36713.5,89133.0,24212.0,511892.0,56712.0,236578.0,257353.0,28337.0,147625.0,123999.0,72587.0,7906.0,128676.5,52482.0
1979-07-01,35712.0,10408.0,11142.0,107697.5,56194.0,51004.0,49074.0,22258.0,19300.0,17927.0,383003.0,121552.0,40596.0,49561.0,37719.0,91176.0,25138.0,533490.0,59354.0,248153.0,269021.0,29582.0,150488.0,126601.0,73249.0,8351.0,134510.5,55354.0
1979-10-01,38332.0,11117.0,10825.0,107908.0,59415.0,53496.0,50574.0,23079.0,21165.0,19009.0,391332.0,127993.0,42379.0,46973.0,38079.5,88481.0,25717.0,539323.0,62327.0,253467.0,272932.0,30919.0,147990.0,125475.0,69472.0,8831.0,136466.5,52606.0
1980-01-01,40996.0,10947.0,10733.0,111487.0,60258.0,56260.0,52314.0,21847.0,22376.0,18863.0,404492.0,132267.0,45313.0,51400.0,39189.0,78952.0,26825.0,544663.0,65402.0,251334.0,269375.0,32439.0,140171.0,119067.0,60089.0,9142.0,134687.5,51703.0
1980-04-01,40426.0,11872.0,10342.0,106192.0,59837.0,57197.0,53279.0,21118.0,23425.0,16243.0,394680.0,132048.0,45325.0,46435.0,35196.0,63324.0,27196.0,511544.0,66742.0,231334.0,245881.0,33393.0,116864.0,99286.0,47081.0,9544.0,122940.5,45633.0
1980-07-01,40255.0,13477.0,10108.0,109313.5,60106.0,60617.0,54706.0,19394.0,29319.0,15160.0,405717.0,135580.0,47140.0,46390.0,38264.5,62722.0,27375.0,528927.0,70672.0,236091.0,255593.0,34543.0,123210.0,100511.0,47562.0,10055.0,127797.0,48128.0
1980-10-01,42195.0,13796.0,10179.0,112533.0,62765.0,61665.0,57117.0,19729.0,34388.0,16566.0,422755.0,143910.0,47869.0,49076.0,40397.0,73518.0,27784.0,560590.0,72268.0,258955.0,278408.0,36335.0,137835.0,115044.0,56952.0,10603.0,139203.5,48075.0
1981-01-01,45555.0,15397.0,12296.0,117771.5,63986.0,65433.0,61048.0,22854.0,31467.0,18712.0,443025.0,149890.0,50036.0,52072.0,38697.5,77669.0,29096.0,580626.0,76521.0,267013.0,284035.0,37665.0,137601.0,117123.0,58957.0,11087.0,142017.5,50469.0
1981-04-01,47336.0,15858.0,13152.0,120939.0,65062.0,67977.0,63536.0,24468.0,38529.0,18453.0,462864.0,160914.0,52119.0,55284.0,38826.5,75077.0,29652.0,598129.0,79462.0,275609.0,292715.0,38900.0,135265.0,114695.0,56624.0,11485.0,146357.5,49995.0
1981-07-01,49025.0,17247.0,13286.0,125131.0,66247.0,70884.0,65760.0,27427.0,41242.0,16992.0,482109.0,169634.0,53637.0,57476.0,38770.5,66896.0,30185.0,608337.0,82922.0,276906.0,292315.0,40435.0,126228.0,107272.0,49904.0,12038.0,146157.5,51999.0
1981-10-01,51168.0,20010.0,14247.0,125093.5,66645.0,74181.0,68745.0,26903.0,58594.0,15683.0,503755.0,188357.0,54171.0,55937.0,37025.0,58059.0,30883.0,618589.0,86951.0,285943.0,299657.0,41729.0,114834.0,97586.0,42376.0,12770.0,149828.5,49761.0
1982-01-01,53381.0,20802.0,13780.0,123213.5,64590.0,76486.0,70637.0,27219.0,54091.0,15597.0,500083.0,186445.0,55684.0,52234.0,36309.0,54617.0,30795.0,609784.0,90226.0,279687.0,292721.0,43117.0,109701.0,93242.0,39020.0,13739.0,146360.5,49515.0
1982-04-01,55874.0,18118.0,13713.0,119561.5,63914.0,73394.0,72185.0,27193.0,48088.0,14934.0,490069.0,182232.0,55276.0,51309.0,35581.0,53935.0,30228.0,597786.0,87530.0,273817.0,286479.0,44336.0,107717.0,91585.0,39001.0,14136.0,143240.0,46818.0
1982-07-01,56829.0,18343.0,13849.0,118003.5,62375.0,74168.0,73500.0,25367.0,40107.0,15462.0,478723.0,172706.0,55825.0,51869.0,34781.5,56211.0,29572.0,587157.0,88361.0,264494.0,277650.0,45458.0,108433.0,91788.0,40749.0,14193.0,138824.5,43885.0
1982-10-01,57056.0,18221.0,14089.0,116323.5,59798.0,72825.0,74374.0,24549.0,36718.0,16159.0,471521.0,168048.0,54604.0,49201.0,36334.0,63237.0,27813.0,589062.0,86916.0,266209.0,282041.0,46193.0,117540.0,98161.0,47078.0,14091.0,141020.5,47066.0
1983-01-01,54781.0,21312.0,14451.0,115535.0,56892.0,77282.0,76435.0,21298.0,34186.0,18798.0,462106.0,158489.0,55970.0,45724.0,38975.0,78195.0,26665.0,600580.0,92111.0,274063.0,293076.0,47156.0,138473.0,115574.0,59397.0,14828.0,146538.0,47193.0
1983-04-01,52786.0,23297.0,14970.0,120850.5,57264.0,81602.0,79369.0,19745.0,28207.0,21184.0,466455.0,149465.0,58305.0,49369.0,41834.0,90326.0,25653.0,621454.0,97372.0,279988.0,300385.0,48629.0,155000.0,130523.0,69142.0,15770.0,150193.0,49349.0
1983-07-01,56997.0,25166.0,15623.0,127070.0,59828.0,84285.0,82913.0,19829.0,28354.0,23728.0,485371.0,152598.0,59119.0,50930.0,43697.5,102270.0,24573.0,656472.0,101304.0,297325.0,319419.0,50271.0,171101.0,144727.0,78542.0,17018.0,159709.5,54768.0
1983-10-01,58778.0,25789.0,16334.0,137921.5,61535.0,91564.0,86654.0,16944.0,29245.0,26078.0,514687.0,156608.0,65775.0,55555.0,45907.5,109052.0,26232.0,694564.0,109484.0,309165.0,332066.0,52400.0,179877.0,152557.0,82974.0,17920.0,166033.0,62734.0
1984-01-01,63533.0,27681.0,17190.0,140088.5,65362.0,93322.0,90132.0,19529.0,30500.0,26814.0,531465.0,165649.0,65641.0,56517.0,47747.0,112970.0,25555.0,717890.0,112048.0,322976.0,347581.0,54216.0,186425.0,157327.0,86156.0,18726.0,173790.5,60397.0
1984-04-01,70117.0,30127.0,17753.0,146837.5,67302.0,99555.0,93516.0,20514.0,30626.0,27237.0,558274.0,175658.0,69428.0,57666.0,49753.5,115098.0,26520.0,749573.0,119213.0,337516.0,362382.0,56105.0,191299.0,161858.0,87861.0,19658.0,181191.0,64428.0
1984-07-01,72438.0,32938.0,18076.0,151041.0,68943.0,103280.0,96775.0,21736.0,32309.0,29385.0,576642.0,182332.0,70342.0,59033.0,49883.5,115424.0,26982.0,767514.0,124152.0,345010.0,368656.0,57827.0,190872.0,162677.0,86039.0,20872.0,184328.0,66082.0
1984-10-01,76290.0,35690.0,18174.0,155213.5,70950.0,108553.0,99770.0,21825.0,31701.0,29448.0,590903.0,185254.0,72863.0,59388.0,50926.0,114972.0,26927.0,783762.0,130744.0,348940.0,373566.0,59404.0,192860.0,163686.0,85524.0,22192.0,186783.0,66724.0
1985-01-01,81613.0,33313.0,17978.0,153754.0,70446.0,105850.0,101930.0,23859.0,32339.0,29051.0,599417.0,194495.0,72537.0,59895.0,52355.5,115051.0,26624.0,793636.0,128852.0,357067.0,384198.0,60951.0,194219.0,162572.0,86000.0,23002.0,192099.0,66421.0
1985-04-01,84235.0,35044.0,18229.0,157271.5,72613.0,107651.0,104310.0,24093.0,28084.0,28453.0,609088.0,194824.0,72607.0,60355.0,54534.0,114639.0,26422.0,805394.0,131394.0,359006.0,386541.0,62338.0,196306.0,164181.0,86186.0,23742.0,193271.0,68924.0
1985-07-01,84095.0,32405.0,18648.0,155579.0,71896.0,104832.0,106129.0,24202.0,25892.0,28435.0,604432.0,192087.0,72427.0,58861.0,56409.0,115190.0,26371.0,805854.0,128682.0,357803.0,388567.0,63630.0,201422.0,165717.0,86755.0,23850.0,194283.5,70504.0
1985-10-01,86596.0,34174.0,19390.0,159321.0,74919.0,108014.0,108937.0,24401.0,25377.0,28217.0,618067.0,195357.0,73840.0,60478.0,58554.5,118676.0,26688.0,826426.0,132468.0,367603.0,398847.0,65094.0,208359.0,172246.0,90459.0,24453.0,199423.5,69968.0
1986-01-01,85174.0,33662.0,20417.0,158081.5,74660.0,108245.0,111076.0,22440.0,23430.0,29872.0,613525.0,191358.0,74583.0,60521.0,60212.5,125595.0,28757.0,833060.0,132999.0,374035.0,405820.0,65905.0,219534.0,182677.0,95723.0,24755.0,202910.0,67352.0
1986-04-01,80449.0,34348.0,21296.0,161482.0,74397.0,110979.0,112988.0,20510.0,14554.0,32198.0,605016.0,174260.0,76631.0,61235.0,62529.0,133810.0,29241.0,839574.0,136466.0,368574.0,403622.0,66204.0,234559.0,194314.0,101612.0,25488.0,201811.0,70913.0
1986-07-01,78724.0,32340.0,21783.0,162085.5,76304.0,110465.0,114328.0,19894.0,12170.0,31158.0,601964.0,168804.0,78125.0,59625.0,62719.0,139840.0,28286.0,842851.0,136286.0,369599.0,404353.0,66724.0,240887.0,200795.0,108682.0,25821.0,202176.5,72222.0
1986-10-01,79077.0,33290.0,22023.0,164738.0,76301.0,114904.0,115780.0,21092.0,12574.0,30924.0,610553.0,170686.0,81614.0,61264.0,64261.5,141432.0,26868.0,854822.0,141297.0,372383.0,409565.0,67364.0,244268.0,201697.0,110508.0,26393.0,204782.5,71392.0
1987-01-01,77420.0,34971.0,21859.0,159128.5,75889.0,110317.0,117022.0,19177.0,11843.0,27678.0,596551.0,166699.0,75346.0,60833.0,66281.0,140921.0,26020.0,843222.0,137624.0,369660.0,407943.0,67856.0,246672.0,202960.0,113243.0,27307.0,203971.5,65569.0
1987-04-01,78897.0,35082.0,21770.0,162939.0,75644.0,110547.0,118611.0,20288.0,11139.0,25463.0,608371.0,169342.0,75465.0,62778.0,68023.0,141757.0,25449.0,858064.0,138950.0,374714.0,413575.0,68437.0,249693.0,205372.0,116294.0,28403.0,206787.5,71215.0
1987-07-01,82000.0,36333.0,21804.0,166496.5,77336.0,114029.0,120811.0,22780.0,13758.0,24108.0,625480.0,177308.0,77696.0,65753.0,67655.5,142705.0,25091.0,875449.0,143608.0,384925.0,421645.0,69428.0,249969.0,207617.0,118597.0,29579.0,210823.0,69966.0
1987-10-01,84992.0,36662.0,22085.0,164885.5,77976.0,113876.0,124020.0,22595.0,15484.0,24559.0,630552.0,182448.0,77214.0,66440.0,68070.5,145289.0,25083.0,883376.0,144567.0,393246.0,429585.0,71245.0,252825.0,210798.0,120730.0,30690.0,214792.5,65511.0
1988-01-01,84110.0,36618.0,22889.0,170762.0,79058.0,116924.0,127272.0,21784.0,15301.0,23116.0,641498.0,178329.0,80306.0,67779.0,68079.5,140883.0,24581.0,891613.0,148426.0,384873.0,422818.0,72881.0,250115.0,206544.0,117767.0,31501.0,211408.5,71850.0
1988-04-01,87411.0,37729.0,22461.0,175449.5,83444.0,120918.0,130383.0,23162.0,16449.0,21716.0,659366.0,183765.0,83189.0,68032.0,70508.0,141276.0,24281.0,914877.0,153476.0,391507.0,433595.0,75364.0,255510.0,207742.0,119560.0,32557.0,216798.0,72439.0
1988-07-01,87283.0,38578.0,22396.0,177609.0,86210.0,121949.0,133738.0,23199.0,15785.0,21928.0,666332.0,183044.0,83370.0,69476.0,70800.0,141536.0,25468.0,923828.0,155832.0,391584.0,434872.0,77459.0,257495.0,208540.0,119608.0,33883.0,217436.0,71507.0
1988-10-01,86485.0,38897.0,24224.0,181934.5,88016.0,123232.0,139304.0,24668.0,15348.0,22432.0,681924.0,184177.0,84335.0,70783.0,71136.0,145869.0,25789.0,943605.0,158615.0,397285.0,440432.0,79697.0,261681.0,213108.0,123437.0,35383.0,220216.5,75647.0
1989-01-01,88495.0,40999.0,24499.0,184771.0,91709.0,126430.0,143602.0,25890.0,13561.0,22639.0,696466.0,189004.0,85431.0,76284.0,70559.5,147616.0,27525.0,957350.0,163750.0,404040.0,444207.0,81783.0,260884.0,215036.0,124977.0,37319.0,222103.0,68936.0
1989-04-01,85334.0,43749.0,25060.0,188904.0,92828.0,131030.0,147800.0,28423.0,14912.0,23119.0,708998.0,189182.0,87281.0,78879.0,68928.5,144971.0,27686.0,964790.0,170560.0,401201.0,439182.0,83210.0,255792.0,212019.0,121852.0,39530.0,219591.0,68896.0
1989-07-01,90122.0,44275.0,25764.0,193561.0,95236.0,133143.0,152349.0,30441.0,15645.0,22784.0,731137.0,197401.0,88868.0,83233.0,71078.0,141703.0,27097.0,986635.0,174995.0,405619.0,447164.0,84733.0,255498.0,208218.0,118919.0,41852.0,223582.0,69438.0
1989-10-01,89126.0,43347.0,26316.0,189382.5,93530.0,132267.0,156716.0,30390.0,15518.0,20674.0,727373.0,197789.0,88920.0,82403.0,71246.0,138642.0,27608.0,979257.0,175946.0,402394.0,443775.0,86721.0,251884.0,204604.0,117968.0,43679.0,221887.5,64401.0
1990-01-01,90435.0,40949.0,26780.0,191290.0,94326.0,132111.0,160336.0,33650.0,17028.0,20022.0,740880.0,203944.0,91162.0,81255.0,71838.5,143705.0,25473.0,996884.0,176747.0,413167.0,453968.0,88920.0,256004.0,209223.0,123683.0,44636.0,226984.0,68716.0
1990-04-01,88533.0,38612.0,27238.0,185891.5,90977.0,129184.0,163822.0,34328.0,17818.0,19519.0,734124.0,204426.0,90572.0,79716.0,70633.5,137697.0,25772.0,981020.0,174741.0,406593.0,445414.0,91028.0,246896.0,202167.0,118177.0,45556.0,222706.5,65853.0
1990-07-01,88419.0,36552.0,27856.0,189785.0,92417.0,127621.0,165274.0,34292.0,17969.0,19170.0,744412.0,205390.0,91069.0,80373.0,69223.0,128467.0,26482.0,978919.0,172364.0,395804.0,434074.0,92676.0,234507.0,190414.0,109297.0,44742.0,217037.5,73212.0
1990-10-01,82474.0,38458.0,28300.0,188832.0,90852.0,129348.0,168270.0,32274.0,18865.0,18288.0,737519.0,197415.0,90889.0,79551.0,66480.0,118676.0,27605.0,958787.0,176042.0,378194.0,412854.0,93276.0,221268.0,180779.0,100387.0,46695.0,206427.5,72056.0
1991-01-01,74920.0,36366.0,28673.0,183532.0,90593.0,125627.0,173592.0,33365.0,21272.0,17318.0,729800.0,194877.0,89260.0,72098.0,66330.0,107393.0,29824.0,940088.0,173727.0,362511.0,399433.0,96818.0,210289.0,167634.0,90074.0,48101.0,199716.5,72990.0
1991-04-01,72183.0,36522.0,29112.0,182003.5,88940.0,127774.0,178740.0,32255.0,20758.0,15274.0,726787.0,189907.0,91252.0,71134.0,68149.0,109042.0,31293.0,944575.0,176392.0,359805.0,401828.0,101010.0,217788.0,169898.0,93769.0,48618.0,200914.5,70311.0
1991-07-01,66687.0,37561.0,29690.0,184173.0,89237.0,130475.0,180096.0,29674.0,16417.0,14013.0,720150.0,177597.0,92913.0,69994.0,66928.5,119350.0,32205.0,946633.0,179165.0,358652.0,398191.0,101716.0,226483.0,181055.0,105338.0,48690.0,199096.0,72864.0
1991-10-01,61899.0,40367.0,30114.0,183487.5,88484.0,132939.0,184088.0,30403.0,15729.0,13987.0,717600.0,172328.0,92572.0,69978.0,66564.0,122515.0,32917.0,947655.0,182361.0,358032.0,396592.0,104553.0,230055.0,185704.0,108528.0,49422.0,198296.0,69960.0
1992-01-01,62616.0,40147.0,30475.0,182955.0,88758.0,134509.0,184220.0,30335.0,13827.0,13258.0,714208.0,170081.0,94362.0,69985.0,69741.0,127179.0,33003.0,956571.0,183803.0,362693.0,406441.0,104451.0,242362.0,192612.0,113921.0,49294.0,203220.5,66806.0
1992-04-01,63368.0,44507.0,31013.0,192713.0,91021.0,140378.0,186534.0,28963.0,13320.0,15050.0,736717.0,170755.0,95870.0,70002.0,71193.5,136251.0,33627.0,989875.0,190503.0,374548.0,417915.0,105395.0,253159.0,203793.0,121201.0,50125.0,208957.5,78142.0
1992-07-01,64837.0,45933.0,31326.0,196774.5,94282.0,147275.0,187864.0,28260.0,14126.0,12469.0,748536.0,173118.0,101342.0,73310.0,72546.5,135891.0,34031.0,1003650.0,198638.0,380031.0,422238.0,105175.0,255113.0,206913.0,123422.0,51363.0,211119.0,72759.0
1992-10-01,67132.0,45465.0,31973.0,202795.0,97783.0,146106.0,192052.0,28558.0,15515.0,11598.0,768287.0,176683.0,100641.0,74524.0,75978.5,140959.0,34855.0,1036618.0,199540.0,392566.0,438976.0,106644.0,268331.0,215883.0,129361.0,53435.0,219488.0,81152.0
1993-01-01,68026.0,47722.0,32627.0,206298.5,98895.0,148843.0,194289.0,23649.0,15996.0,10568.0,776488.0,175616.0,101121.0,77981.0,76336.5,144231.0,36428.0,1047889.0,204251.0,397652.0,441003.0,106254.0,271401.0,222036.0,133663.0,55408.0,220501.5,80893.0
1993-04-01,68900.0,46737.0,33152.0,213800.5,99970.0,149674.0,196707.0,22430.0,15748.0,10315.0,792371.0,174118.0,102937.0,79413.0,80599.0,145427.0,32366.0,1070375.0,206392.0,400058.0,446068.0,106837.0,278005.0,225941.0,135112.0,56718.0,223034.0,92475.0
